KeySize,Format,File,Encryption_Time,Decryption_Time
3072,DER,Plain_128.txt,0.328,5.741
3072,DER,Plain_128.txt,0.306,5.773
3072,DER,Plain_128.txt,0.338,5.936
3072,DER,Plain_128.txt,0.322,5.78
3072,DER,Plain_128.txt,0.309,5.75
3072,DER,Plain_128.txt,0.321,5.78
3072,DER,Plain_128.txt,0.343,5.817
3072,DER,Plain_128.txt,0.33,5.722
3072,DER,Plain_128.txt,0.346,5.855
3072,DER,Plain_128.txt,0.351,5.738
3072,DER,Plain_128.txt,0.316,5.674
3072,DER,Plain_128.txt,0.33,5.705
3072,DER,Plain_128.txt,0.319,5.725
3072,DER,Plain_128.txt,0.308,5.729
3072,DER,Plain_128.txt,0.316,6.085
3072,DER,Plain_128.txt,0.35,5.74
3072,DER,Plain_128.txt,0.316,5.765
3072,DER,Plain_128.txt,0.307,5.742
3072,DER,Plain_128.txt,0.312,5.695
3072,DER,Plain_128.txt,0.303,5.717
3072,DER,Plain_128.txt,0.309,5.723
3072,DER,Plain_128.txt,0.346,5.814
3072,DER,Plain_128.txt,0.334,5.731
3072,DER,Plain_128.txt,0.338,5.679
3072,DER,Plain_128.txt,0.343,5.687
3072,DER,Plain_128.txt,0.318,5.719
3072,DER,Plain_128.txt,0.387,5.868
3072,DER,Plain_128.txt,1.249,5.746
3072,DER,Plain_128.txt,0.337,5.691
3072,DER,Plain_128.txt,0.337,5.695
3072,DER,Plain_128.txt,0.321,5.639
3072,DER,Plain_128.txt,0.32,5.747
3072,DER,Plain_128.txt,0.334,5.72
3072,DER,Plain_128.txt,0.325,5.772
3072,DER,Plain_128.txt,0.335,5.87
3072,DER,Plain_128.txt,0.35,5.79
3072,DER,Plain_128.txt,0.344,5.839
3072,DER,Plain_128.txt,0.333,6.036
3072,DER,Plain_128.txt,0.363,5.807
3072,DER,Plain_128.txt,0.33,5.803
3072,DER,Plain_128.txt,0.326,5.773
3072,DER,Plain_128.txt,0.322,5.737
3072,DER,Plain_256.txt,0.357,5.77
3072,DER,Plain_256.txt,0.319,6.129
3072,DER,Plain_256.txt,0.339,5.699
3072,DER,Plain_256.txt,0.317,5.927
3072,DER,Plain_256.txt,0.328,6.026
3072,DER,Plain_256.txt,0.327,5.749
3072,DER,Plain_256.txt,0.308,5.93
3072,DER,Plain_256.txt,0.444,5.839
3072,DER,Plain_256.txt,0.338,5.843
3072,DER,Plain_256.txt,0.4,5.709
3072,DER,Plain_256.txt,0.356,5.649
3072,DER,Plain_256.txt,0.32,5.784
3072,DER,Plain_256.txt,0.345,5.694
3072,DER,Plain_256.txt,0.37,5.697
3072,DER,Plain_256.txt,0.371,5.725
3072,DER,Plain_256.txt,0.332,5.768
3072,DER,Plain_256.txt,0.332,5.734
3072,DER,Plain_256.txt,0.56,5.93
3072,DER,Plain_256.txt,0.361,6.326
3072,DER,Plain_256.txt,0.373,5.952
3072,DER,Plain_256.txt,0.325,5.758
3072,DER,Plain_256.txt,0.321,5.83
3072,DER,Plain_256.txt,0.326,5.841
3072,DER,Plain_256.txt,0.315,6.534
3072,DER,Plain_256.txt,0.365,6.262
3072,DER,Plain_256.txt,0.439,6.379
3072,DER,Plain_256.txt,0.365,5.744
3072,DER,Plain_256.txt,0.35,6.278
3072,DER,Plain_256.txt,0.392,6.341
3072,DER,Plain_256.txt,0.38,6.362
3072,DER,Plain_256.txt,0.366,6.068
3072,DER,Plain_256.txt,0.381,6.118
3072,DER,Plain_256.txt,0.381,6.221
3072,DER,Plain_256.txt,0.374,6.085
3072,DER,Plain_256.txt,0.392,6.032
3072,DER,Plain_256.txt,0.368,5.989
3072,DER,Plain_256.txt,0.426,6.031
3072,DER,Plain_256.txt,0.363,6.291
3072,DER,Plain_256.txt,0.359,6.23
3072,DER,Plain_256.txt,0.37,6.135
3072,DER,Plain_256.txt,0.374,6.044
3072,DER,Plain_256.txt,0.409,6.107
3072,DER,Plain_256.txt,0.379,6.054
3072,DER,Plain_256.txt,0.377,6.227
3072,DER,Plain_256.txt,0.381,6.264
3072,DER,Plain_256.txt,0.401,6.312
3072,DER,Plain_256.txt,0.397,6.186
3072,DER,Plain_256.txt,0.356,5.736
3072,DER,Plain_256.txt,0.348,5.783
3072,DER,Plain_256.txt,0.353,5.907
3072,DER,Plain_256.txt,0.33,5.975
3072,DER,Plain_256.txt,0.326,5.846
3072,DER,Plain_256.txt,0.329,5.838
3072,DER,Plain_256.txt,0.326,5.938
3072,DER,Plain_256.txt,0.34,5.748
3072,DER,Plain_256.txt,0.33,5.765
3072,DER,Plain_256.txt,0.356,6.043
3072,DER,Plain_256.txt,0.352,5.749
3072,DER,Plain_256.txt,0.314,5.718
3072,DER,Plain_256.txt,0.392,5.904
3072,DER,Plain_256.txt,0.346,5.649
3072,DER,Plain_256.txt,0.332,5.705
3072,DER,Plain_256.txt,0.418,5.722
3072,DER,Plain_256.txt,0.345,5.726
3072,DER,Plain_256.txt,0.322,5.639
3072,DER,Plain_256.txt,0.322,5.672
3072,DER,Plain_256.txt,0.346,9.182
3072,DER,Plain_256.txt,0.346,5.968
3072,DER,Plain_256.txt,0.869,5.993
3072,DER,Plain_256.txt,0.333,5.949
3072,DER,Plain_256.txt,0.356,5.85
3072,DER,Plain_256.txt,0.341,5.808
3072,DER,Plain_256.txt,0.354,5.845
3072,DER,Plain_256.txt,0.392,5.79
3072,DER,Plain_256.txt,0.368,5.777
3072,DER,Plain_256.txt,0.344,5.736
3072,DER,Plain_256.txt,0.343,5.702
3072,DER,Plain_256.txt,0.333,5.855
3072,DER,Plain_256.txt,0.317,5.857
3072,DER,Plain_256.txt,0.322,6.033
3072,DER,Plain_256.txt,0.346,6.154
3072,DER,Plain_256.txt,0.387,6.053
3072,DER,Plain_256.txt,0.348,5.855
3072,DER,Plain_256.txt,0.329,5.923
3072,DER,Plain_256.txt,0.326,5.884
3072,DER,Plain_256.txt,0.354,5.945
3072,DER,Plain_256.txt,0.319,5.776
3072,DER,Plain_256.txt,0.35,5.68
3072,DER,Plain_256.txt,0.316,5.723
3072,DER,Plain_256.txt,0.313,5.693
3072,DER,Plain_256.txt,0.301,5.705
3072,DER,Plain_256.txt,0.315,5.71
3072,DER,Plain_256.txt,0.352,5.724
3072,DER,Plain_256.txt,0.359,5.687
3072,DER,Plain_256.txt,0.34,5.695
3072,DER,Plain_256.txt,0.331,5.664
3072,DER,Plain_256.txt,0.323,5.718
3072,DER,Plain_256.txt,0.393,5.705
3072,DER,Plain_256.txt,0.347,5.675
3072,DER,Plain_256.txt,0.345,5.657
3072,DER,Plain_256.txt,0.339,5.668
3072,DER,Plain_256.txt,0.332,5.66
3072,DER,Plain_256.txt,0.316,5.705
3072,DER,Plain_256.txt,0.343,5.675
3072,DER,Plain_256.txt,0.338,5.705
3072,DER,Plain_256.txt,0.339,5.651
3072,DER,Plain_256.txt,0.315,5.68
3072,DER,Plain_256.txt,0.333,5.691
3072,DER,Plain_256.txt,0.344,5.731
3072,DER,Plain_256.txt,0.361,5.771
3072,DER,Plain_256.txt,0.336,5.846
3072,DER,Plain_256.txt,0.323,5.922
3072,DER,Plain_256.txt,0.346,5.841
3072,DER,Plain_256.txt,0.363,5.874
3072,DER,Plain_256.txt,0.411,5.966
3072,DER,Plain_256.txt,0.355,5.792
3072,DER,Plain_256.txt,0.342,5.743
3072,DER,Plain_256.txt,0.317,5.719
3072,DER,Plain_256.txt,0.318,5.678
3072,DER,Plain_256.txt,0.308,5.916
3072,DER,Plain_256.txt,0.328,5.833
3072,DER,Plain_256.txt,0.376,5.675
3072,DER,Plain_256.txt,0.325,5.727
3072,DER,Plain_256.txt,0.326,5.68
3072,DER,Plain_256.txt,0.334,5.704
3072,DER,Plain_256.txt,0.316,5.921
3072,DER,Plain_256.txt,0.323,5.721
3072,DER,Plain_256.txt,0.32,5.68
3072,DER,Plain_256.txt,0.355,5.693
3072,DER,Plain_256.txt,0.368,5.67
3072,DER,Plain_256.txt,0.334,5.676
3072,DER,Plain_256.txt,0.367,5.699
3072,DER,Plain_256.txt,0.347,5.715
3072,DER,Plain_256.txt,0.329,5.672
3072,DER,Plain_256.txt,0.314,5.708
3072,DER,Plain_256.txt,0.358,5.727
3072,DER,Plain_256.txt,0.367,5.699
3072,DER,Plain_256.txt,0.375,5.928
3072,DER,Plain_256.txt,0.376,6.299
3072,DER,Plain_256.txt,0.344,5.753
3072,DER,Plain_256.txt,0.312,5.778
3072,DER,Plain_256.txt,0.321,5.983
3072,DER,Plain_256.txt,0.325,5.731
3072,DER,Plain_256.txt,0.314,5.815
3072,DER,Plain_256.txt,0.317,5.92
3072,DER,Plain_256.txt,0.341,5.788
3072,DER,Plain_256.txt,0.327,6.235
3072,DER,Plain_256.txt,0.349,5.753
3072,DER,Plain_256.txt,0.322,5.953
3072,DER,Plain_256.txt,0.319,5.941
3072,DER,Plain_256.txt,0.352,6.03
3072,DER,Plain_256.txt,0.34,5.746
3072,DER,Plain_256.txt,0.368,5.721
3072,DER,Plain_256.txt,0.36,5.672
3072,DER,Plain_256.txt,0.323,5.982
3072,DER,Plain_256.txt,0.365,5.667
3072,DER,Plain_256.txt,0.377,5.759
3072,DER,Plain_256.txt,0.349,5.897
3072,DER,Plain_256.txt,0.383,5.903
3072,DER,Plain_256.txt,0.337,6.141
3072,DER,Plain_256.txt,0.353,5.918
3072,DER,Plain_256.txt,0.347,6.02
3072,DER,Plain_256.txt,0.355,5.968
3072,DER,Plain_256.txt,0.332,5.781
3072,DER,Plain_256.txt,0.327,5.789
3072,DER,Plain_256.txt,0.357,5.845
3072,DER,Plain_256.txt,0.317,5.789
3072,DER,Plain_256.txt,0.35,5.971
3072,DER,Plain_256.txt,0.346,5.825
3072,DER,Plain_256.txt,0.362,5.723
3072,DER,Plain_256.txt,0.34,5.7
3072,DER,Plain_256.txt,0.326,5.661
3072,DER,Plain_256.txt,0.321,5.75
3072,DER,Plain_256.txt,0.341,5.698
3072,DER,Plain_256.txt,0.316,5.937
3072,DER,Plain_256.txt,0.335,5.633
3072,DER,Plain_256.txt,0.322,5.732
3072,DER,Plain_256.txt,0.328,5.759
3072,DER,Plain_256.txt,0.318,5.795
3072,DER,Plain_256.txt,0.337,5.726
3072,DER,Plain_256.txt,0.309,5.883
3072,DER,Plain_256.txt,0.394,5.772
3072,DER,Plain_256.txt,0.323,5.734
3072,DER,Plain_256.txt,0.331,5.781
3072,DER,Plain_256.txt,0.308,5.931
3072,DER,Plain_256.txt,0.35,5.76
3072,DER,Plain_256.txt,0.317,5.768
3072,DER,Plain_256.txt,0.337,5.753
3072,DER,Plain_256.txt,0.319,5.767
3072,DER,Plain_256.txt,0.329,5.74
3072,DER,Plain_256.txt,0.312,5.892
3072,DER,Plain_256.txt,0.339,5.767
3072,DER,Plain_256.txt,0.323,5.723
3072,DER,Plain_256.txt,0.317,5.765
3072,DER,Plain_256.txt,0.329,5.976
3072,DER,Plain_256.txt,0.334,5.723
3072,DER,Plain_256.txt,0.312,5.851
3072,DER,Plain_256.txt,0.336,5.723
3072,DER,Plain_256.txt,0.719,5.654
3072,DER,Plain_256.txt,0.347,5.714
3072,DER,Plain_256.txt,0.326,5.703
3072,DER,Plain_256.txt,0.345,5.678
3072,DER,Plain_256.txt,0.339,5.667
3072,DER,Plain_256.txt,0.353,5.751
3072,DER,Plain_256.txt,0.328,5.717
3072,DER,Plain_256.txt,0.321,5.766
3072,DER,Plain_256.txt,0.317,5.745
3072,DER,Plain_256.txt,0.315,5.71
3072,DER,Plain_256.txt,0.355,5.803
3072,DER,Plain_256.txt,0.357,5.775
3072,DER,Plain_256.txt,0.316,5.742
3072,DER,Plain_256.txt,0.329,5.746
3072,DER,Plain_256.txt,0.331,5.844
3072,DER,Plain_256.txt,0.327,5.806
3072,DER,Plain_256.txt,0.316,6.144
3072,DER,Plain_256.txt,0.336,5.781
3072,DER,Plain_256.txt,0.318,5.727
3072,DER,Plain_256.txt,0.318,5.787
3072,DER,Plain_256.txt,0.311,5.962
3072,DER,Plain_256.txt,0.411,6.807
3072,DER,Plain_256.txt,0.399,5.713
3072,DER,Plain_256.txt,0.351,5.663
3072,DER,Plain_512.txt,0.353,5.771
3072,DER,Plain_512.txt,0.339,5.936
3072,DER,Plain_512.txt,0.328,5.662
3072,DER,Plain_512.txt,0.332,5.697
3072,DER,Plain_512.txt,0.373,5.661
3072,DER,Plain_512.txt,0.325,5.68
3072,DER,Plain_512.txt,0.338,5.673
3072,DER,Plain_512.txt,0.316,5.689
3072,DER,Plain_512.txt,0.322,5.648
3072,DER,Plain_512.txt,0.316,5.705
3072,DER,Plain_512.txt,0.357,5.675
3072,DER,Plain_512.txt,0.326,5.772
3072,DER,Plain_512.txt,0.331,6.249
3072,DER,Plain_512.txt,0.36,5.935
3072,DER,Plain_512.txt,0.341,5.768
3072,DER,Plain_512.txt,0.331,5.947
3072,DER,Plain_512.txt,0.321,5.928
3072,DER,Plain_512.txt,0.351,5.751
3072,DER,Plain_512.txt,0.327,5.8
3072,DER,Plain_512.txt,0.329,5.837
3072,DER,Plain_512.txt,0.319,5.721
3072,DER,Plain_512.txt,0.331,6.125
3072,DER,Plain_512.txt,0.328,5.695
3072,DER,Plain_512.txt,0.37,18.893
3072,DER,Plain_512.txt,0.36,6.434
3072,DER,Plain_512.txt,0.334,5.846
3072,DER,Plain_512.txt,1.781,5.707
3072,DER,Plain_512.txt,0.4,5.706
3072,DER,Plain_512.txt,0.344,10.222
3072,DER,Plain_512.txt,0.35,5.777
3072,DER,Plain_512.txt,1.19,5.834
3072,DER,Plain_512.txt,23.892,5.725
3072,DER,Plain_512.txt,0.331,5.899
3072,DER,Plain_512.txt,0.475,5.758
3072,DER,Plain_512.txt,0.339,5.702
3072,DER,Plain_512.txt,0.328,5.676
3072,DER,Plain_512.txt,0.353,5.724
3072,DER,Plain_512.txt,0.342,5.687
3072,DER,Plain_512.txt,0.356,5.693
3072,DER,Plain_512.txt,0.328,5.976
3072,DER,Plain_512.txt,0.423,5.815
3072,DER,Plain_512.txt,0.354,5.76
3072,DER,Plain_512.txt,0.392,5.855
3072,DER,Plain_512.txt,0.323,6.139
3072,DER,Plain_512.txt,0.357,5.968
3072,DER,Plain_512.txt,0.344,5.928
3072,DER,Plain_512.txt,0.342,5.871
3072,DER,Plain_512.txt,0.334,25.633
3072,DER,Plain_512.txt,0.415,5.844
3072,DER,Plain_512.txt,0.356,5.949
3072,DER,Plain_512.txt,0.357,5.868
3072,DER,Plain_512.txt,0.428,5.982
3072,DER,Plain_512.txt,0.376,9.921
3072,DER,Plain_512.txt,0.338,5.749
3072,DER,Plain_512.txt,0.365,5.731
3072,DER,Plain_512.txt,0.331,5.701
3072,DER,Plain_512.txt,0.329,5.682
3072,DER,Plain_512.txt,0.34,5.696
3072,DER,Plain_512.txt,0.385,5.711
3072,DER,Plain_512.txt,0.363,5.751
3072,DER,Plain_512.txt,0.37,5.979
3072,DER,Plain_512.txt,0.346,5.718
3072,DER,Plain_512.txt,0.342,5.715
3072,DER,Plain_512.txt,0.351,5.818
3072,DER,Plain_512.txt,0.344,5.794
3072,DER,Plain_512.txt,0.36,7.629
3072,DER,Plain_512.txt,0.35,5.924
3072,DER,Plain_512.txt,0.335,5.794
3072,DER,Plain_512.txt,0.333,5.719
3072,DER,Plain_512.txt,0.366,5.982
3072,DER,Plain_512.txt,0.337,5.726
3072,DER,Plain_512.txt,0.338,5.794
3072,DER,Plain_512.txt,0.345,5.7
3072,DER,Plain_512.txt,0.332,5.977
3072,DER,Plain_512.txt,0.367,5.728
3072,DER,Plain_512.txt,0.394,5.84
3072,DER,Plain_512.txt,0.383,5.696
3072,DER,Plain_512.txt,0.374,5.924
3072,DER,Plain_512.txt,0.332,6.032
3072,DER,Plain_512.txt,0.333,5.778
3072,DER,Plain_512.txt,0.368,5.913
3072,DER,Plain_512.txt,0.371,5.798
3072,DER,Plain_512.txt,0.366,6.227
3072,DER,Plain_512.txt,0.351,6.075
3072,DER,Plain_512.txt,0.425,6.244
3072,DER,Plain_512.txt,0.45,9.915
3072,DER,Plain_512.txt,0.393,6.001
3072,DER,Plain_512.txt,0.361,6.326
3072,DER,Plain_512.txt,0.403,6.383
3072,DER,Plain_512.txt,0.397,6.144
3072,DER,Plain_512.txt,0.418,6.061
3072,DER,Plain_512.txt,0.459,10.584
3072,DER,Plain_512.txt,0.969,7.951
3072,DER,Plain_512.txt,0.547,6.891
3072,DER,Plain_512.txt,0.465,6.483
3072,DER,Plain_512.txt,0.387,6.589
3072,DER,Plain_512.txt,0.403,30.693
3072,DER,Plain_512.txt,0.871,6.9
3072,DER,Plain_512.txt,0.431,6.264
3072,DER,Plain_512.txt,0.544,6.36
3072,DER,Plain_512.txt,0.379,6.326
3072,DER,Plain_512.txt,0.575,6.573
3072,DER,Plain_512.txt,0.669,7.083
3072,DER,Plain_512.txt,0.387,6.219
3072,DER,Plain_512.txt,0.42,6.156
3072,DER,Plain_512.txt,0.384,5.842
3072,DER,Plain_512.txt,0.345,6.225
3072,DER,Plain_512.txt,0.365,6.003
3072,DER,Plain_512.txt,0.363,6.153
3072,DER,Plain_512.txt,0.341,5.941
3072,DER,Plain_512.txt,0.339,6.282
3072,DER,Plain_512.txt,0.4,5.724
3072,DER,Plain_512.txt,0.423,5.816
3072,DER,Plain_512.txt,0.383,5.81
3072,DER,Plain_512.txt,0.385,6.197
3072,DER,Plain_512.txt,0.375,6.541
3072,DER,Plain_512.txt,0.363,6.103
3072,DER,Plain_512.txt,0.4,5.842
3072,DER,Plain_512.txt,0.41,5.897
3072,DER,Plain_512.txt,0.384,5.994
3072,DER,Plain_512.txt,0.365,5.941
3072,DER,Plain_512.txt,0.453,6.075
3072,DER,Plain_512.txt,0.346,6.009
3072,DER,Plain_512.txt,0.336,5.859
3072,DER,Plain_512.txt,0.344,6.079
3072,DER,Plain_512.txt,0.35,6.099
3072,DER,Plain_512.txt,0.317,5.789
3072,DER,Plain_512.txt,0.359,5.808
3072,DER,Plain_512.txt,0.396,5.706
3072,DER,Plain_512.txt,0.369,5.985
3072,DER,Plain_512.txt,0.358,5.731
3072,DER,Plain_512.txt,0.345,5.757
3072,DER,Plain_512.txt,0.339,5.909
3072,DER,Plain_512.txt,0.334,6.161
3072,DER,Plain_512.txt,0.351,5.958
3072,DER,Plain_512.txt,0.337,5.883
3072,DER,Plain_512.txt,0.344,6.214
3072,DER,Plain_512.txt,0.366,5.806
3072,DER,Plain_512.txt,0.329,5.821
3072,DER,Plain_512.txt,0.327,5.815
3072,DER,Plain_512.txt,0.323,5.741
3072,DER,Plain_512.txt,0.371,5.775
3072,DER,Plain_512.txt,0.382,5.732
3072,DER,Plain_512.txt,0.36,5.713
3072,DER,Plain_512.txt,0.327,5.931
3072,DER,Plain_512.txt,0.338,5.701
3072,DER,Plain_512.txt,0.313,5.675
3072,DER,Plain_512.txt,0.338,5.685
3072,DER,Plain_512.txt,0.33,5.716
3072,DER,Plain_512.txt,0.318,5.686
3072,DER,Plain_512.txt,0.322,5.663
3072,DER,Plain_512.txt,0.321,5.653
3072,DER,Plain_512.txt,0.307,5.721
3072,DER,Plain_512.txt,0.312,5.67
3072,DER,Plain_512.txt,0.309,5.749
3072,DER,Plain_512.txt,0.331,5.687
3072,DER,Plain_512.txt,0.304,5.648
3072,DER,Plain_512.txt,0.319,5.637
3072,DER,Plain_512.txt,0.317,5.665
3072,DER,Plain_512.txt,0.307,5.646
3072,DER,Plain_512.txt,0.3,5.684
