KeySize,Format,File,Encryption_Time,Decryption_Time
3072,DER,Plain_128.txt,2.506,7.339
3072,DER,Plain_128.txt,2.217,7.361
3072,DER,Plain_128.txt,2.702,7.206
3072,DER,Plain_128.txt,2.207,6.598
3072,DER,Plain_128.txt,2.354,6.389
3072,DER,Plain_128.txt,3.078,6.55
3072,DER,Plain_128.txt,2.863,6.957
3072,DER,Plain_128.txt,3.029,9.619
3072,DER,Plain_128.txt,2.777,11.441
3072,DER,Plain_128.txt,3.413,9.504
3072,DER,Plain_128.txt,3.338,6.758
3072,DER,Plain_128.txt,2.693,6.54
3072,DER,Plain_128.txt,2.757,7.8
3072,DER,Plain_128.txt,3.28,8.902
3072,DER,Plain_128.txt,2.901,7.361
3072,DER,Plain_128.txt,4.978,6.969
3072,DER,Plain_128.txt,2.674,7.386
3072,DER,Plain_128.txt,3.245,8.951
3072,DER,Plain_128.txt,3.84,7.966
3072,DER,Plain_128.txt,5.013,59.666
3072,DER,Plain_128.txt,4.293,8.95
3072,DER,Plain_128.txt,2.667,8.854
3072,DER,Plain_128.txt,10.861,13.879
3072,DER,Plain_128.txt,7.577,10.891
3072,DER,Plain_128.txt,3.521,20.402
3072,DER,Plain_128.txt,4.507,9.904
3072,DER,Plain_128.txt,5.484,9.199
3072,DER,Plain_128.txt,4.679,6.866
3072,DER,Plain_128.txt,3.21,8.194
3072,DER,Plain_128.txt,2.431,8.489
3072,DER,Plain_128.txt,3.494,10.44
3072,DER,Plain_128.txt,3.36,10.454
3072,DER,Plain_128.txt,4.539,7.84
3072,DER,Plain_128.txt,2.29,8.543
3072,DER,Plain_128.txt,3.573,8.666
3072,DER,Plain_128.txt,4.044,7.803
3072,DER,Plain_128.txt,15.604,10.442
3072,DER,Plain_128.txt,2.9,6.779
3072,DER,Plain_128.txt,4.323,7.286
3072,DER,Plain_128.txt,3.065,8.641
3072,DER,Plain_128.txt,3.294,11.701
3072,DER,Plain_128.txt,2.537,13.222
3072,DER,Plain_128.txt,3.542,7.614
3072,DER,Plain_128.txt,2.449,8.51
3072,DER,Plain_128.txt,2.703,7.503
3072,DER,Plain_128.txt,4.517,10.482
3072,DER,Plain_128.txt,4.312,7.05
3072,DER,Plain_128.txt,3.273,8.196
3072,DER,Plain_128.txt,2.757,8.413
3072,DER,Plain_128.txt,2.947,11.024
3072,DER,Plain_128.txt,4.207,9.112
3072,DER,Plain_128.txt,3.685,12.615
3072,DER,Plain_128.txt,6.316,7.109
3072,DER,Plain_128.txt,2.79,9.547
3072,DER,Plain_128.txt,3.576,9.253
3072,DER,Plain_128.txt,3.185,13.651
3072,DER,Plain_128.txt,2.702,36.641
3072,DER,Plain_128.txt,20.781,13.719
3072,DER,Plain_128.txt,3.818,8.291
3072,DER,Plain_128.txt,3.255,8.855
3072,DER,Plain_128.txt,3.415,7.498
3072,DER,Plain_128.txt,3.083,7.038
3072,DER,Plain_128.txt,3.969,6.669
3072,DER,Plain_128.txt,2.561,11.167
3072,DER,Plain_128.txt,2.425,10.73
3072,DER,Plain_128.txt,3.682,9.406
3072,DER,Plain_128.txt,2.75,8.028
3072,DER,Plain_128.txt,2.688,8.61
3072,DER,Plain_128.txt,3.402,7.691
3072,DER,Plain_128.txt,3.256,7.919
3072,DER,Plain_128.txt,2.965,7.022
3072,DER,Plain_128.txt,2.524,7.021
3072,DER,Plain_128.txt,2.708,6.447
3072,DER,Plain_128.txt,2.336,6.802
3072,DER,Plain_128.txt,2.971,6.597
3072,DER,Plain_128.txt,2.827,6.604
3072,DER,Plain_128.txt,2.545,6.405
3072,DER,Plain_128.txt,2.418,6.664
3072,DER,Plain_128.txt,2.381,6.722
3072,DER,Plain_128.txt,2.258,6.739
3072,DER,Plain_128.txt,2.667,7.079
3072,DER,Plain_128.txt,2.79,7.317
3072,DER,Plain_128.txt,2.505,8.651
3072,DER,Plain_128.txt,2.226,6.744
3072,DER,Plain_128.txt,2.228,7.072
3072,DER,Plain_128.txt,2.209,7.666
3072,DER,Plain_128.txt,2.574,6.872
3072,DER,Plain_128.txt,2.731,6.35
3072,DER,Plain_128.txt,2.831,7.597
3072,DER,Plain_128.txt,2.46,6.905
3072,DER,Plain_128.txt,2.265,7.327
3072,DER,Plain_128.txt,2.403,6.724
3072,DER,Plain_128.txt,2.477,7.043
3072,DER,Plain_128.txt,2.564,6.23
3072,DER,Plain_128.txt,2.405,7.247
3072,DER,Plain_128.txt,2.975,8.637
3072,DER,Plain_256.txt,2.328,6.61
3072,DER,Plain_256.txt,2.412,9.067
3072,DER,Plain_256.txt,4.049,7.207
3072,DER,Plain_256.txt,2.871,7.428
3072,DER,Plain_256.txt,3.277,6.697
3072,DER,Plain_256.txt,2.193,7.401
3072,DER,Plain_256.txt,2.849,7.085
3072,DER,Plain_256.txt,3.614,7.501
3072,DER,Plain_256.txt,3.326,6.684
3072,DER,Plain_256.txt,2.219,8.73
3072,DER,Plain_256.txt,2.678,8.2
3072,DER,Plain_256.txt,2.856,6.59
3072,DER,Plain_256.txt,2.51,6.595
3072,DER,Plain_256.txt,3.142,7.26
3072,DER,Plain_256.txt,2.264,7.194
3072,DER,Plain_256.txt,2.514,7.399
3072,DER,Plain_256.txt,2.276,8.796
3072,DER,Plain_256.txt,2.844,7.16
3072,DER,Plain_256.txt,2.403,6.828
3072,DER,Plain_256.txt,2.332,9.488
3072,DER,Plain_256.txt,2.213,6.74
3072,DER,Plain_256.txt,2.724,8.099
3072,DER,Plain_256.txt,3.07,6.911
3072,DER,Plain_256.txt,2.16,6.673
3072,DER,Plain_256.txt,2.651,6.684
3072,DER,Plain_256.txt,2.916,7.529
3072,DER,Plain_256.txt,2.542,7.455
3072,DER,Plain_256.txt,2.752,6.575
3072,DER,Plain_256.txt,2.499,6.907
3072,DER,Plain_256.txt,2.473,6.605
3072,DER,Plain_256.txt,2.218,7.579
3072,DER,Plain_256.txt,2.339,7.035
3072,DER,Plain_256.txt,2.206,7.119
3072,DER,Plain_256.txt,2.969,7.459
3072,DER,Plain_256.txt,2.513,7.451
3072,DER,Plain_256.txt,3.184,6.608
3072,DER,Plain_256.txt,2.161,6.621
3072,DER,Plain_256.txt,2.878,8.973
3072,DER,Plain_256.txt,2.216,6.917
3072,DER,Plain_256.txt,2.192,6.619
3072,DER,Plain_256.txt,2.56,7.845
3072,DER,Plain_256.txt,2.397,6.962
3072,DER,Plain_256.txt,2.17,6.909
3072,DER,Plain_256.txt,2.262,6.314
3072,DER,Plain_256.txt,2.842,7.342
3072,DER,Plain_256.txt,2.741,6.722
3072,DER,Plain_256.txt,2.128,6.516
3072,DER,Plain_256.txt,2.922,7.003
3072,DER,Plain_256.txt,2.393,8.994
3072,DER,Plain_256.txt,2.679,6.307
3072,DER,Plain_256.txt,2.249,7.533
3072,DER,Plain_256.txt,2.213,7.017
3072,DER,Plain_256.txt,2.153,7.748
3072,DER,Plain_256.txt,3.659,8.095
3072,DER,Plain_256.txt,2.452,10.832
3072,DER,Plain_256.txt,2.904,7.346
3072,DER,Plain_256.txt,2.203,6.586
3072,DER,Plain_256.txt,2.525,6.461
3072,DER,Plain_256.txt,3.131,6.96
3072,DER,Plain_256.txt,2.708,8.016
3072,DER,Plain_256.txt,2.97,7.357
3072,DER,Plain_256.txt,2.33,7.326
3072,DER,Plain_256.txt,2.877,6.566
3072,DER,Plain_256.txt,2.21,6.787
3072,DER,Plain_256.txt,2.671,7.22
3072,DER,Plain_256.txt,2.273,7.073
3072,DER,Plain_256.txt,2.447,6.894
3072,DER,Plain_256.txt,2.553,8.219
3072,DER,Plain_256.txt,2.929,6.458
3072,DER,Plain_256.txt,2.515,7.256
3072,DER,Plain_256.txt,2.437,6.49
3072,DER,Plain_256.txt,2.393,7.274
3072,DER,Plain_256.txt,2.91,6.644
3072,DER,Plain_256.txt,2.355,6.41
3072,DER,Plain_256.txt,2.682,6.53
3072,DER,Plain_256.txt,2.997,6.375
3072,DER,Plain_256.txt,2.327,6.993
3072,DER,Plain_256.txt,2.913,6.655
3072,DER,Plain_256.txt,3.447,7.365
3072,DER,Plain_256.txt,2.43,7.043
3072,DER,Plain_256.txt,2.585,6.712
3072,DER,Plain_256.txt,2.453,6.415
3072,DER,Plain_256.txt,2.716,7.381
3072,DER,Plain_256.txt,2.136,6.732
3072,DER,Plain_256.txt,2.312,6.787
3072,DER,Plain_256.txt,2.299,6.643
3072,DER,Plain_256.txt,2.297,6.874
3072,DER,Plain_256.txt,2.351,7.536
3072,DER,Plain_256.txt,2.661,18.875
3072,DER,Plain_256.txt,3.259,7.8
3072,DER,Plain_256.txt,3.571,6.705
3072,DER,Plain_256.txt,2.55,6.629
3072,DER,Plain_256.txt,2.949,7.341
3072,DER,Plain_256.txt,2.237,6.285
3072,DER,Plain_256.txt,2.849,7.185
3072,DER,Plain_256.txt,2.67,8.967
3072,DER,Plain_256.txt,3.373,6.659
3072,DER,Plain_256.txt,2.361,6.589
3072,DER,Plain_256.txt,2.761,8.618
3072,DER,Plain_256.txt,2.536,6.448
3072,DER,Plain_256.txt,2.486,8.365
3072,DER,Plain_256.txt,2.823,7.538
3072,DER,Plain_256.txt,2.338,7.064
3072,DER,Plain_256.txt,2.206,6.509
3072,DER,Plain_256.txt,2.243,7.731
3072,DER,Plain_256.txt,2.153,7.83
3072,DER,Plain_256.txt,2.29,7.054
3072,DER,Plain_256.txt,3.039,6.658
3072,DER,Plain_256.txt,2.528,7.627
3072,DER,Plain_256.txt,2.785,6.789
3072,DER,Plain_256.txt,2.742,6.8
3072,DER,Plain_256.txt,2.582,6.307
3072,DER,Plain_256.txt,2.659,8.927
3072,DER,Plain_256.txt,2.304,6.521
3072,DER,Plain_256.txt,2.194,6.899
3072,DER,Plain_256.txt,2.281,6.436
3072,DER,Plain_256.txt,2.16,6.64
3072,DER,Plain_256.txt,2.3,6.336
3072,DER,Plain_256.txt,2.437,7.242
3072,DER,Plain_256.txt,2.721,6.629
3072,DER,Plain_256.txt,2.353,7.849
3072,DER,Plain_256.txt,2.419,9.216
3072,DER,Plain_256.txt,2.667,7.062
3072,DER,Plain_256.txt,2.79,7.124
3072,DER,Plain_256.txt,2.191,6.293
3072,DER,Plain_256.txt,2.257,6.991
3072,DER,Plain_256.txt,2.453,6.757
3072,DER,Plain_256.txt,2.215,7.339
3072,DER,Plain_256.txt,2.492,6.509
3072,DER,Plain_256.txt,2.748,6.336
3072,DER,Plain_256.txt,2.78,6.757
3072,DER,Plain_256.txt,2.253,6.567
3072,DER,Plain_256.txt,2.376,6.875
3072,DER,Plain_256.txt,2.158,7.395
3072,DER,Plain_256.txt,2.697,6.611
3072,DER,Plain_256.txt,2.222,6.269
3072,DER,Plain_256.txt,2.348,6.259
3072,DER,Plain_256.txt,2.392,6.265
3072,DER,Plain_256.txt,2.608,8.365
3072,DER,Plain_256.txt,2.696,8.422
3072,DER,Plain_256.txt,2.539,6.828
3072,DER,Plain_256.txt,2.542,6.961
3072,DER,Plain_256.txt,2.251,7.072
3072,DER,Plain_256.txt,2.703,6.565
3072,DER,Plain_256.txt,3.571,7.193
3072,DER,Plain_256.txt,2.838,6.876
3072,DER,Plain_256.txt,2.279,6.746
3072,DER,Plain_256.txt,2.115,7.08
3072,DER,Plain_256.txt,2.55,7.154
3072,DER,Plain_256.txt,2.274,6.597
3072,DER,Plain_256.txt,4.073,7.184
3072,DER,Plain_256.txt,2.202,6.309
3072,DER,Plain_256.txt,2.595,6.853
3072,DER,Plain_256.txt,3.943,6.547
3072,DER,Plain_256.txt,2.684,7.716
3072,DER,Plain_256.txt,2.792,7.627
3072,DER,Plain_256.txt,2.398,8.606
3072,DER,Plain_256.txt,2.296,6.897
3072,DER,Plain_256.txt,2.211,6.533
3072,DER,Plain_256.txt,2.235,8.957
3072,DER,Plain_256.txt,3.408,6.426
3072,DER,Plain_256.txt,2.315,6.636
3072,DER,Plain_256.txt,2.203,7.718
3072,DER,Plain_256.txt,2.299,7.864
3072,DER,Plain_256.txt,2.795,7.798
3072,DER,Plain_256.txt,2.445,7.208
3072,DER,Plain_256.txt,3.004,7.619
3072,DER,Plain_256.txt,2.582,6.585
3072,DER,Plain_256.txt,2.208,6.371
3072,DER,Plain_256.txt,2.586,6.56
3072,DER,Plain_256.txt,2.382,6.7
3072,DER,Plain_256.txt,2.342,6.53
3072,DER,Plain_256.txt,2.602,6.62
3072,DER,Plain_256.txt,2.435,7.547
3072,DER,Plain_256.txt,2.774,7.753
3072,DER,Plain_256.txt,2.727,6.575
3072,DER,Plain_256.txt,2.386,8.022
3072,DER,Plain_256.txt,2.196,7.034
3072,DER,Plain_256.txt,2.195,6.501
3072,DER,Plain_256.txt,3.084,6.71
3072,DER,Plain_256.txt,2.131,7.098
3072,DER,Plain_256.txt,2.797,6.642
3072,DER,Plain_256.txt,2.217,6.481
3072,DER,Plain_256.txt,2.293,6.782
3072,DER,Plain_256.txt,2.424,6.725
3072,DER,Plain_256.txt,2.39,6.367
3072,DER,Plain_256.txt,2.472,6.597
3072,DER,Plain_256.txt,2.807,6.761
3072,DER,Plain_256.txt,2.944,7.539
3072,DER,Plain_256.txt,2.701,7.985
3072,DER,Plain_256.txt,2.284,6.443
3072,DER,Plain_256.txt,2.386,6.543
3072,DER,Plain_256.txt,2.184,6.777
3072,DER,Plain_256.txt,3.357,6.732
3072,DER,Plain_256.txt,2.408,6.86
3072,DER,Plain_256.txt,2.497,6.361
3072,DER,Plain_256.txt,2.397,6.83
3072,DER,Plain_256.txt,2.566,6.583
3072,DER,Plain_256.txt,2.432,6.408
3072,DER,Plain_256.txt,2.344,8.907
3072,DER,Plain_256.txt,2.347,6.426
3072,DER,Plain_256.txt,2.848,6.594
3072,DER,Plain_256.txt,2.696,6.628
3072,DER,Plain_256.txt,3.526,9.075
3072,DER,Plain_256.txt,2.769,8.099
3072,DER,Plain_256.txt,2.507,6.415
3072,DER,Plain_256.txt,2.752,6.913
3072,DER,Plain_256.txt,2.532,7.065
3072,DER,Plain_256.txt,2.522,6.858
3072,DER,Plain_256.txt,2.408,6.51
3072,DER,Plain_256.txt,2.271,6.424
3072,DER,Plain_256.txt,2.23,6.265
3072,DER,Plain_256.txt,2.193,6.599
3072,DER,Plain_256.txt,2.742,6.384
3072,DER,Plain_256.txt,2.463,6.793
3072,DER,Plain_256.txt,2.88,6.883
3072,DER,Plain_256.txt,2.831,6.619
3072,DER,Plain_256.txt,2.817,6.934
3072,DER,Plain_256.txt,3.216,6.484
3072,DER,Plain_256.txt,2.826,6.795
3072,DER,Plain_256.txt,2.689,6.759
3072,DER,Plain_256.txt,2.728,6.66
3072,DER,Plain_512.txt,2.89,45.766
3072,DER,Plain_512.txt,3.929,6.496
3072,DER,Plain_512.txt,2.844,6.792
3072,DER,Plain_512.txt,2.279,6.962
3072,DER,Plain_512.txt,2.448,7.528
3072,DER,Plain_512.txt,2.561,6.897
3072,DER,Plain_512.txt,2.215,6.619
3072,DER,Plain_512.txt,2.337,6.864
3072,DER,Plain_512.txt,2.734,6.712
3072,DER,Plain_512.txt,3.093,6.515
3072,DER,Plain_512.txt,2.696,6.76
3072,DER,Plain_512.txt,2.594,7.406
3072,DER,Plain_512.txt,2.325,7.299
3072,DER,Plain_512.txt,2.341,6.998
3072,DER,Plain_512.txt,3.082,7.362
3072,DER,Plain_512.txt,2.169,7.183
3072,DER,Plain_512.txt,2.446,7.38
3072,DER,Plain_512.txt,2.248,6.762
3072,DER,Plain_512.txt,2.834,6.885
3072,DER,Plain_512.txt,2.247,6.296
3072,DER,Plain_512.txt,2.299,6.561
3072,DER,Plain_512.txt,2.194,7.036
3072,DER,Plain_512.txt,2.541,6.294
3072,DER,Plain_512.txt,2.23,6.965
3072,DER,Plain_512.txt,2.354,6.452
3072,DER,Plain_512.txt,2.231,6.809
3072,DER,Plain_512.txt,2.207,6.626
3072,DER,Plain_512.txt,2.3,7.034
3072,DER,Plain_512.txt,2.229,8.294
3072,DER,Plain_512.txt,2.268,6.603
3072,DER,Plain_512.txt,2.311,7.032
3072,DER,Plain_512.txt,2.205,6.638
3072,DER,Plain_512.txt,2.441,7.076
3072,DER,Plain_512.txt,2.303,6.336
3072,DER,Plain_512.txt,2.539,6.743
3072,DER,Plain_512.txt,2.345,6.488
3072,DER,Plain_512.txt,2.58,7.043
3072,DER,Plain_512.txt,3.499,6.916
3072,DER,Plain_512.txt,2.573,6.687
3072,DER,Plain_512.txt,2.389,6.545
3072,DER,Plain_512.txt,2.706,6.471
3072,DER,Plain_512.txt,2.221,7.382
3072,DER,Plain_512.txt,2.611,6.862
3072,DER,Plain_512.txt,2.605,6.512
3072,DER,Plain_512.txt,2.262,7.264
3072,DER,Plain_512.txt,2.251,6.7
3072,DER,Plain_512.txt,2.263,6.958
3072,DER,Plain_512.txt,2.536,6.95
3072,DER,Plain_512.txt,2.342,6.369
3072,DER,Plain_512.txt,2.829,7.342
3072,DER,Plain_512.txt,2.225,6.873
3072,DER,Plain_512.txt,2.307,6.791
3072,DER,Plain_512.txt,2.593,6.49
3072,DER,Plain_512.txt,2.22,6.593
3072,DER,Plain_512.txt,3.045,6.931
3072,DER,Plain_512.txt,2.357,6.795
3072,DER,Plain_512.txt,2.439,6.293
3072,DER,Plain_512.txt,2.258,6.952
3072,DER,Plain_512.txt,2.608,6.77
3072,DER,Plain_512.txt,2.368,6.537
3072,DER,Plain_512.txt,2.988,7.083
3072,DER,Plain_512.txt,2.322,6.942
3072,DER,Plain_512.txt,2.742,6.778
3072,DER,Plain_512.txt,2.221,6.274
3072,DER,Plain_512.txt,2.774,6.833
3072,DER,Plain_512.txt,2.858,6.541
3072,DER,Plain_512.txt,2.155,6.741
3072,DER,Plain_512.txt,2.13,6.317
3072,DER,Plain_512.txt,2.236,6.274
3072,DER,Plain_512.txt,2.333,7.286
3072,DER,Plain_512.txt,2.612,6.508
3072,DER,Plain_512.txt,2.223,6.741
3072,DER,Plain_512.txt,2.379,6.983
3072,DER,Plain_512.txt,3.244,6.722
3072,DER,Plain_512.txt,2.391,7.497
3072,DER,Plain_512.txt,2.429,6.825
3072,DER,Plain_512.txt,3.279,7.124
3072,DER,Plain_512.txt,2.227,6.775
3072,DER,Plain_512.txt,2.284,6.92
3072,DER,Plain_512.txt,2.228,6.894
3072,DER,Plain_512.txt,3.093,6.703
3072,DER,Plain_512.txt,2.279,6.648
3072,DER,Plain_512.txt,2.26,7.409
3072,DER,Plain_512.txt,2.533,6.478
3072,DER,Plain_512.txt,2.498,6.962
3072,DER,Plain_512.txt,3.318,7.621
3072,DER,Plain_512.txt,3.419,6.78
3072,DER,Plain_512.txt,2.843,6.81
3072,DER,Plain_512.txt,2.653,6.845
3072,DER,Plain_512.txt,2.503,6.817
3072,DER,Plain_512.txt,2.239,6.664
3072,DER,Plain_512.txt,2.878,6.786
3072,DER,Plain_512.txt,2.688,6.604
3072,DER,Plain_512.txt,2.303,6.353
3072,DER,Plain_512.txt,2.485,6.751
3072,DER,Plain_512.txt,2.274,6.822
3072,DER,Plain_512.txt,2.305,7.111
3072,DER,Plain_512.txt,2.888,6.698
3072,DER,Plain_512.txt,2.555,6.499
3072,DER,Plain_512.txt,2.414,6.314
3072,DER,Plain_512.txt,2.265,6.688
3072,DER,Plain_512.txt,2.921,6.566
3072,DER,Plain_512.txt,2.827,9.979
3072,DER,Plain_512.txt,2.452,6.543
3072,DER,Plain_512.txt,2.266,6.747
3072,DER,Plain_512.txt,2.219,6.778
3072,DER,Plain_512.txt,2.804,6.275
3072,DER,Plain_512.txt,2.724,7.078
3072,DER,Plain_512.txt,3.009,6.913
3072,DER,Plain_512.txt,3.104,7.737
3072,DER,Plain_512.txt,2.6,6.864
3072,DER,Plain_512.txt,2.245,8.127
3072,DER,Plain_512.txt,2.558,6.711
3072,DER,Plain_512.txt,2.852,6.448
3072,DER,Plain_512.txt,2.985,8.148
3072,DER,Plain_512.txt,2.672,7.74
3072,DER,Plain_512.txt,2.225,7.094
3072,DER,Plain_512.txt,2.293,6.837
3072,DER,Plain_512.txt,2.36,6.478
3072,DER,Plain_512.txt,2.312,7.101
3072,DER,Plain_512.txt,2.495,7.056
3072,DER,Plain_512.txt,2.638,6.808
3072,DER,Plain_512.txt,2.693,7.448
3072,DER,Plain_512.txt,2.222,7.157
3072,DER,Plain_512.txt,2.184,7.388
3072,DER,Plain_512.txt,3.187,6.847
3072,DER,Plain_512.txt,2.92,6.867
3072,DER,Plain_512.txt,2.562,6.536
3072,DER,Plain_512.txt,2.991,8.278
3072,DER,Plain_512.txt,2.252,7.327
3072,DER,Plain_512.txt,2.275,6.918
3072,DER,Plain_512.txt,2.23,6.484
3072,DER,Plain_512.txt,2.214,6.539
3072,DER,Plain_512.txt,2.197,6.32
3072,DER,Plain_512.txt,2.199,6.439
3072,DER,Plain_512.txt,2.26,6.546
3072,DER,Plain_512.txt,2.519,6.732
3072,DER,Plain_512.txt,2.61,6.663
3072,DER,Plain_512.txt,2.48,6.52
3072,DER,Plain_512.txt,2.802,6.561
3072,DER,Plain_512.txt,2.641,6.517
3072,DER,Plain_512.txt,2.39,8.464
3072,DER,Plain_512.txt,2.169,6.603
3072,DER,Plain_512.txt,2.65,6.284
3072,DER,Plain_512.txt,2.341,6.623
3072,DER,Plain_512.txt,2.262,6.299
3072,DER,Plain_512.txt,2.334,6.909
3072,DER,Plain_512.txt,3.025,6.565
3072,DER,Plain_512.txt,2.129,6.849
3072,DER,Plain_512.txt,3.086,7.054
3072,DER,Plain_512.txt,2.363,6.585
3072,DER,Plain_512.txt,2.467,6.515
3072,DER,Plain_512.txt,2.558,6.863
3072,DER,Plain_512.txt,2.296,6.231
3072,DER,Plain_512.txt,2.616,6.681
3072,DER,Plain_512.txt,2.212,7.259
3072,DER,Plain_512.txt,2.566,7.144
3072,DER,Plain_512.txt,2.82,7.311
3072,DER,Plain_512.txt,2.776,7.152
3072,DER,Plain_512.txt,2.538,7.397
3072,DER,Plain_512.txt,2.395,6.601
