Algorithm,Format,File,SignTime,VerifyTime
RSASS-PSS,DER,128MB.txt,0.742,0.731
RSASS-PSS,DER,128MB.txt,0.748,0.713
RSASS-PSS,DER,128MB.txt,0.689,0.752
RSASS-PSS,DER,128MB.txt,0.771,0.694
RSASS-PSS,DER,128MB.txt,0.759,0.772
RSASS-PSS,DER,128MB.txt,0.764,0.719
RSASS-PSS,DER,128MB.txt,0.784,0.683
RSASS-PSS,DER,128MB.txt,0.778,0.679
RSASS-PSS,DER,128MB.txt,0.792,0.755
RSASS-PSS,DER,128MB.txt,0.707,0.735
RSASS-PSS,DER,128MB.txt,0.772,0.732
RSASS-PSS,DER,128MB.txt,0.798,0.698
RSASS-PSS,DER,128MB.txt,0.793,0.772
RSASS-PSS,DER,128MB.txt,0.809,0.797
RSASS-PSS,DER,128MB.txt,0.745,0.743
RSASS-PSS,DER,128MB.txt,0.754,0.873
RSASS-PSS,DER,128MB.txt,0.874,0.739
RSASS-PSS,DER,128MB.txt,0.775,0.697
RSASS-PSS,DER,128MB.txt,0.761,0.743
RSASS-PSS,DER,128MB.txt,0.718,0.892
RSASS-PSS,DER,128MB.txt,0.807,0.716
RSASS-PSS,DER,128MB.txt,0.77,0.729
RSASS-PSS,DER,128MB.txt,0.711,0.669
RSASS-PSS,DER,128MB.txt,0.785,0.683
RSASS-PSS,DER,128MB.txt,0.779,0.718
RSASS-PSS,DER,128MB.txt,0.697,0.788
RSASS-PSS,DER,128MB.txt,0.757,0.682
RSASS-PSS,DER,128MB.txt,0.738,0.676
RSASS-PSS,DER,128MB.txt,0.781,0.687
RSASS-PSS,DER,128MB.txt,0.73,0.738
RSASS-PSS,DER,128MB.txt,0.728,0.715
RSASS-PSS,DER,128MB.txt,0.76,0.724
RSASS-PSS,DER,128MB.txt,0.762,0.69
RSASS-PSS,DER,128MB.txt,0.763,0.713
RSASS-PSS,DER,128MB.txt,0.743,0.77
RSASS-PSS,DER,128MB.txt,0.732,0.746
RSASS-PSS,DER,128MB.txt,0.738,0.705
RSASS-PSS,DER,128MB.txt,0.78,0.687
RSASS-PSS,DER,128MB.txt,0.763,0.669
RSASS-PSS,DER,128MB.txt,0.716,0.738
RSASS-PSS,DER,128MB.txt,0.706,0.704
RSASS-PSS,DER,128MB.txt,0.73,0.7
RSASS-PSS,DER,128MB.txt,0.766,0.667
RSASS-PSS,DER,128MB.txt,0.773,0.68
RSASS-PSS,DER,128MB.txt,0.736,0.692
RSASS-PSS,DER,128MB.txt,0.669,0.688
RSASS-PSS,DER,128MB.txt,0.756,0.691
RSASS-PSS,DER,128MB.txt,0.8,0.711
RSASS-PSS,DER,128MB.txt,0.714,0.722
RSASS-PSS,DER,128MB.txt,0.725,0.665
RSASS-PSS,DER,128MB.txt,0.702,0.714
RSASS-PSS,DER,128MB.txt,0.813,0.725
RSASS-PSS,DER,128MB.txt,0.759,0.677
RSASS-PSS,DER,128MB.txt,0.715,0.733
RSASS-PSS,DER,128MB.txt,0.709,0.705
RSASS-PSS,DER,128MB.txt,0.703,0.682
RSASS-PSS,PEM,128MB.txt,0.723,0.698
RSASS-PSS,PEM,128MB.txt,0.721,0.675
RSASS-PSS,PEM,128MB.txt,0.72,0.713
RSASS-PSS,PEM,128MB.txt,0.708,0.708
RSASS-PSS,PEM,128MB.txt,0.715,0.723
RSASS-PSS,PEM,128MB.txt,0.728,0.666
RSASS-PSS,PEM,128MB.txt,0.752,0.734
RSASS-PSS,PEM,128MB.txt,0.748,0.729
RSASS-PSS,PEM,128MB.txt,0.73,0.704
RSASS-PSS,PEM,128MB.txt,0.726,0.696
RSASS-PSS,PEM,128MB.txt,0.696,0.666
RSASS-PSS,PEM,128MB.txt,0.758,0.706
RSASS-PSS,PEM,128MB.txt,0.751,0.696
RSASS-PSS,PEM,128MB.txt,0.724,0.741
RSASS-PSS,PEM,128MB.txt,0.728,0.697
RSASS-PSS,PEM,128MB.txt,0.702,0.658
RSASS-PSS,PEM,128MB.txt,0.764,0.669
RSASS-PSS,PEM,128MB.txt,0.703,0.705
RSASS-PSS,PEM,128MB.txt,0.697,0.698
RSASS-PSS,PEM,128MB.txt,0.685,0.696
RSASS-PSS,PEM,128MB.txt,0.782,0.686
RSASS-PSS,PEM,128MB.txt,0.723,0.696
RSASS-PSS,PEM,128MB.txt,0.736,0.683
RSASS-PSS,PEM,128MB.txt,0.709,0.714
RSASS-PSS,PEM,128MB.txt,0.679,0.674
RSASS-PSS,PEM,128MB.txt,0.744,0.663
RSASS-PSS,PEM,128MB.txt,0.713,0.698
RSASS-PSS,PEM,128MB.txt,0.668,0.708
RSASS-PSS,PEM,128MB.txt,0.688,0.669
RSASS-PSS,PEM,128MB.txt,0.751,0.686
RSASS-PSS,PEM,128MB.txt,0.766,0.673
RSASS-PSS,PEM,128MB.txt,0.737,0.687
RSASS-PSS,PEM,128MB.txt,0.683,0.691
RSASS-PSS,PEM,128MB.txt,0.714,0.723
RSASS-PSS,PEM,128MB.txt,0.718,0.69
RSASS-PSS,PEM,128MB.txt,0.764,0.719
RSASS-PSS,PEM,128MB.txt,0.73,0.693
RSASS-PSS,PEM,128MB.txt,0.695,0.666
RSASS-PSS,PEM,128MB.txt,0.739,0.716
RSASS-PSS,PEM,128MB.txt,0.728,0.672
RSASS-PSS,PEM,128MB.txt,0.806,0.7
RSASS-PSS,PEM,128MB.txt,0.737,0.713
RSASS-PSS,PEM,128MB.txt,0.722,0.723
RSASS-PSS,PEM,128MB.txt,0.738,0.699
RSASS-PSS,PEM,128MB.txt,0.765,0.719
RSASS-PSS,PEM,128MB.txt,0.763,0.668
RSASS-PSS,PEM,128MB.txt,0.71,0.673
RSASS-PSS,PEM,128MB.txt,0.69,0.703
RSASS-PSS,PEM,128MB.txt,0.739,0.686
RSASS-PSS,PEM,128MB.txt,0.794,0.641
RSASS-PSS,PEM,128MB.txt,0.746,0.715
RSASS-PSS,PEM,128MB.txt,0.721,0.749
RSASS-PSS,PEM,128MB.txt,0.757,0.72
RSASS-PSS,PEM,128MB.txt,0.795,0.756
RSASS-PSS,PEM,128MB.txt,0.81,0.716
RSASS-PSS,PEM,128MB.txt,0.789,0.748
RSASS-PSS,PEM,128MB.txt,0.957,0.748
RSASS-PSS,PEM,128MB.txt,0.822,0.79
RSASS-PSS,PEM,128MB.txt,0.731,0.75
RSASS-PSS,PEM,128MB.txt,0.789,0.761
RSASS-PSS,PEM,128MB.txt,0.798,0.702
RSASS-PSS,PEM,128MB.txt,0.797,0.916
RSASS-PSS,PEM,128MB.txt,0.783,0.777
RSASS-PSS,PEM,128MB.txt,0.77,0.722
RSASS-PSS,PEM,128MB.txt,0.704,0.794
RSASS-PSS,PEM,128MB.txt,0.764,0.659
RSASS-PSS,PEM,128MB.txt,0.775,0.72
RSASS-PSS,PEM,128MB.txt,0.797,0.708
RSASS-PSS,PEM,128MB.txt,0.76,0.729
RSASS-PSS,PEM,128MB.txt,0.775,0.706
RSASS-PSS,PEM,128MB.txt,0.67,0.723
RSASS-PSS,PEM,128MB.txt,0.71,0.694
RSASS-PSS,PEM,128MB.txt,0.768,0.71
RSASS-PSS,PEM,128MB.txt,0.785,0.75
RSASS-PSS,PEM,128MB.txt,0.757,0.745
RSASS-PSS,PEM,128MB.txt,0.786,0.66
RSASS-PSS,PEM,128MB.txt,0.748,0.703
RSASS-PSS,PEM,128MB.txt,0.757,0.739
RSASS-PSS,PEM,128MB.txt,0.877,0.882
RSASS-PSS,PEM,128MB.txt,1.072,0.908
RSASS-PSS,PEM,128MB.txt,0.833,0.746
RSASS-PSS,PEM,128MB.txt,0.786,0.754
RSASS-PSS,PEM,128MB.txt,0.752,0.708
RSASS-PSS,PEM,128MB.txt,0.757,0.694
RSASS-PSS,PEM,128MB.txt,0.756,0.723
RSASS-PSS,PEM,128MB.txt,0.735,0.685
RSASS-PSS,PEM,128MB.txt,0.706,0.689
RSASS-PSS,PEM,128MB.txt,0.705,0.708
RSASS-PSS,PEM,128MB.txt,0.766,0.66
RSASS-PSS,PEM,128MB.txt,0.72,0.748
RSASS-PSS,PEM,128MB.txt,0.751,0.693
RSASS-PSS,PEM,128MB.txt,0.759,0.659
RSASS-PSS,PEM,128MB.txt,0.769,0.653
RSASS-PSS,PEM,128MB.txt,0.74,0.733
RSASS-PSS,PEM,128MB.txt,0.759,0.643
RSASS-PSS,PEM,128MB.txt,0.737,0.724
RSASS-PSS,PEM,128MB.txt,0.688,0.712
RSASS-PSS,PEM,128MB.txt,0.764,0.712
RSASS-PSS,PEM,128MB.txt,0.734,0.692
RSASS-PSS,PEM,128MB.txt,0.71,0.731
