Format,Mode,File,Encryption_Time,Decryption_Time
DER,ECB,1KB.txt,0.697,0.311
DER,ECB,1KB.txt,0.323,0.271
DER,ECB,1KB.txt,0.263,0.258
DER,ECB,1KB.txt,0.226,0.264
DER,ECB,1KB.txt,0.26,0.274
DER,ECB,1KB.txt,0.258,0.278
DER,ECB,1KB.txt,0.292,0.264
DER,ECB,1KB.txt,0.23,0.242
DER,ECB,1KB.txt,0.236,0.482
DER,ECB,1KB.txt,0.245,0.244
DER,ECB,1KB.txt,0.285,0.259
DER,ECB,1KB.txt,0.256,0.296
DER,ECB,1KB.txt,0.252,0.289
DER,ECB,1KB.txt,0.295,0.292
DER,ECB,1KB.txt,0.305,0.304
DER,ECB,1KB.txt,0.338,0.284
DER,ECB,1KB.txt,0.291,0.272
DER,ECB,1KB.txt,0.271,0.321
DER,ECB,1KB.txt,0.291,0.268
DER,ECB,1KB.txt,0.274,0.241
DER,ECB,1KB.txt,0.274,0.269
DER,ECB,1KB.txt,0.23,0.268
DER,ECB,1KB.txt,0.413,0.32
DER,ECB,1KB.txt,0.273,0.229
DER,ECB,1KB.txt,0.257,0.232
DER,ECB,1KB.txt,0.222,0.46
DER,ECB,1KB.txt,0.227,0.399
DER,ECB,1KB.txt,1.392,0.24
DER,ECB,1KB.txt,0.237,0.263
DER,ECB,1KB.txt,0.274,0.249
DER,ECB,1KB.txt,0.215,0.272
DER,ECB,1KB.txt,0.281,0.263
DER,ECB,1KB.txt,0.264,0.41
DER,ECB,1KB.txt,0.248,0.254
DER,ECB,1KB.txt,0.281,0.243
DER,ECB,1KB.txt,0.276,0.271
DER,ECB,1KB.txt,0.269,0.29
DER,ECB,1KB.txt,0.242,0.331
DER,ECB,1KB.txt,0.279,0.39
DER,ECB,1KB.txt,0.603,0.449
DER,ECB,1KB.txt,0.355,0.278
DER,ECB,1KB.txt,0.293,0.276
DER,ECB,1KB.txt,0.27,0.308
DER,ECB,1KB.txt,0.242,0.312
DER,ECB,1KB.txt,0.266,0.288
DER,ECB,1KB.txt,0.287,0.283
DER,ECB,1KB.txt,0.305,0.266
DER,ECB,1KB.txt,0.261,0.253
DER,ECB,1KB.txt,0.257,0.279
DER,ECB,1KB.txt,0.237,0.235
DER,ECB,1KB.txt,0.247,0.242
DER,ECB,1KB.txt,0.227,0.253
DER,ECB,1KB.txt,0.218,0.247
DER,ECB,1KB.txt,0.247,0.238
DER,ECB,1KB.txt,0.25,0.269
DER,ECB,1KB.txt,0.255,0.275
DER,ECB,1KB.txt,0.238,0.238
DER,ECB,1KB.txt,0.27,0.26
DER,ECB,1KB.txt,0.248,0.248
DER,ECB,1KB.txt,0.203,0.252
DER,ECB,1KB.txt,0.239,0.218
DER,ECB,1KB.txt,0.216,0.249
DER,ECB,1KB.txt,0.209,0.243
DER,ECB,1KB.txt,0.599,0.306
DER,ECB,1KB.txt,0.253,0.247
DER,ECB,1KB.txt,0.267,0.236
DER,ECB,1KB.txt,0.227,0.246
DER,ECB,1KB.txt,0.217,0.231
DER,ECB,1KB.txt,0.479,0.228
DER,ECB,1KB.txt,0.237,0.518
DER,ECB,1KB.txt,0.219,0.239
DER,ECB,1KB.txt,0.254,0.25
DER,ECB,1KB.txt,0.245,0.285
DER,ECB,1KB.txt,0.226,0.272
DER,ECB,1KB.txt,0.278,0.52
DER,ECB,1KB.txt,0.286,0.232
DER,ECB,1KB.txt,0.249,0.288
DER,ECB,1KB.txt,0.241,0.283
DER,ECB,1KB.txt,0.247,0.249
DER,ECB,1KB.txt,0.422,0.252
DER,ECB,1KB.txt,0.263,0.258
DER,ECB,1KB.txt,0.261,0.298
DER,ECB,1KB.txt,0.25,0.226
DER,ECB,1KB.txt,0.283,0.235
DER,ECB,1KB.txt,0.275,0.43
DER,ECB,1KB.txt,0.289,0.266
DER,ECB,1KB.txt,0.224,0.313
DER,ECB,1KB.txt,0.265,0.259
DER,ECB,1KB.txt,0.292,0.245
DER,ECB,1KB.txt,0.275,0.263
DER,ECB,1KB.txt,0.265,0.267
DER,ECB,1KB.txt,0.227,0.306
DER,ECB,1KB.txt,0.472,0.709
DER,ECB,1KB.txt,0.249,0.271
DER,ECB,1KB.txt,0.292,0.552
DER,ECB,1KB.txt,0.249,0.298
DER,ECB,1KB.txt,0.266,0.242
DER,ECB,1KB.txt,0.255,0.243
DER,ECB,1KB.txt,0.257,0.263
DER,ECB,1KB.txt,0.225,0.347
DER,ECB,1KB.txt,0.245,0.253
DER,ECB,1KB.txt,0.267,0.267
DER,ECB,1KB.txt,0.241,0.271
DER,ECB,1KB.txt,0.234,0.23
DER,ECB,1KB.txt,0.262,0.246
DER,ECB,1KB.txt,0.312,0.267
DER,ECB,1KB.txt,0.23,0.284
DER,ECB,1KB.txt,0.228,0.248
DER,ECB,1KB.txt,0.263,0.239
DER,ECB,1KB.txt,0.339,0.734
DER,ECB,1KB.txt,0.236,0.282
DER,ECB,1KB.txt,0.238,0.234
DER,ECB,1MB.txt,13.573,15.072
DER,ECB,1MB.txt,14.528,14.263
DER,ECB,1MB.txt,14.481,14.402
DER,ECB,1MB.txt,14.574,14.285
DER,ECB,1MB.txt,13.853,14.831
DER,ECB,1MB.txt,14.076,14.676
DER,ECB,1MB.txt,13.995,14.322
DER,ECB,1MB.txt,13.636,14.103
DER,ECB,1MB.txt,13.431,14.023
DER,ECB,1MB.txt,13.397,14.563
DER,ECB,1MB.txt,13.378,13.877
DER,ECB,1MB.txt,13.884,15.186
DER,ECB,1MB.txt,13.451,14.122
DER,ECB,1MB.txt,13.373,15.068
DER,ECB,1MB.txt,13.411,14.089
DER,ECB,1MB.txt,13.397,13.916
DER,ECB,1MB.txt,13.324,14.062
DER,ECB,1MB.txt,13.345,13.938
DER,ECB,1MB.txt,13.295,13.946
DER,ECB,1MB.txt,13.333,14.018
DER,ECB,1MB.txt,13.378,13.933
DER,ECB,1MB.txt,13.353,13.806
DER,ECB,1MB.txt,13.388,14.07
DER,ECB,1MB.txt,13.488,13.906
DER,ECB,1MB.txt,13.351,13.971
DER,ECB,1MB.txt,13.486,14.104
DER,ECB,1MB.txt,14.065,13.285
DER,ECB,1MB.txt,13.44,13.302
DER,ECB,1MB.txt,13.622,13.309
DER,ECB,1MB.txt,13.493,13.471
DER,ECB,1MB.txt,13.94,13.383
DER,ECB,1MB.txt,13.459,13.384
DER,ECB,1MB.txt,13.318,13.406
DER,ECB,1MB.txt,13.34,13.578
DER,ECB,1MB.txt,13.438,13.446
DER,ECB,1MB.txt,13.377,13.278
DER,ECB,1MB.txt,13.396,13.599
DER,ECB,1MB.txt,13.547,13.484
DER,ECB,1MB.txt,13.391,13.468
DER,ECB,1MB.txt,16.171,13.862
DER,ECB,1MB.txt,13.344,13.455
DER,ECB,1MB.txt,13.335,13.342
DER,ECB,1MB.txt,13.534,13.632
DER,ECB,1MB.txt,13.449,13.355
DER,ECB,1MB.txt,13.365,13.439
DER,ECB,1MB.txt,13.427,13.261
DER,ECB,1MB.txt,13.41,13.345
DER,ECB,1MB.txt,13.538,13.344
DER,ECB,1MB.txt,13.456,13.26
DER,ECB,1MB.txt,13.42,13.552
DER,ECB,1MB.txt,13.445,13.347
DER,ECB,1MB.txt,13.482,13.3
DER,ECB,1MB.txt,13.462,13.448
DER,ECB,1MB.txt,13.373,14.226
DER,ECB,1MB.txt,13.372,13.377
DER,ECB,1MB.txt,13.552,13.738
DER,ECB,1MB.txt,13.305,13.398
DER,ECB,1MB.txt,13.354,13.431
DER,ECB,1MB.txt,13.434,14.533
DER,ECB,1MB.txt,13.397,13.282
DER,ECB,1MB.txt,13.295,13.388
DER,ECB,1MB.txt,13.355,13.363
DER,ECB,1MB.txt,13.411,13.329
DER,ECB,1MB.txt,13.452,13.354
DER,ECB,1MB.txt,13.357,13.353
DER,ECB,1MB.txt,13.43,13.495
DER,ECB,1MB.txt,13.359,13.433
DER,ECB,1MB.txt,13.433,13.358
DER,ECB,1MB.txt,13.571,13.314
DER,ECB,1MB.txt,13.665,13.315
DER,ECB,1MB.txt,13.374,13.504
DER,ECB,1MB.txt,13.404,13.22
DER,ECB,1MB.txt,13.395,13.343
DER,ECB,1MB.txt,13.509,13.523
DER,ECB,1MB.txt,13.411,13.334
DER,ECB,1MB.txt,13.489,13.504
DER,ECB,1MB.txt,13.346,13.356
DER,ECB,1MB.txt,13.451,13.311
DER,ECB,1MB.txt,13.52,13.394
DER,ECB,1MB.txt,13.304,13.345
DER,ECB,1MB.txt,13.359,13.307
DER,ECB,1MB.txt,13.423,13.441
DER,ECB,1MB.txt,13.863,13.367
DER,ECB,1MB.txt,13.324,14.01
DER,ECB,1MB.txt,13.424,13.299
DER,ECB,1MB.txt,13.345,13.349
DER,ECB,1MB.txt,13.335,13.405
DER,ECB,1MB.txt,13.356,13.325
DER,ECB,1MB.txt,13.395,13.403
DER,ECB,1MB.txt,13.281,13.346
DER,ECB,1MB.txt,13.347,13.272
DER,ECB,1MB.txt,13.339,13.572
DER,ECB,1MB.txt,13.297,13.384
DER,ECB,1MB.txt,13.376,13.378
DER,ECB,1MB.txt,13.46,13.44
DER,ECB,1MB.txt,13.26,13.34
DER,ECB,1MB.txt,13.518,13.436
DER,ECB,1MB.txt,13.46,13.392
DER,ECB,1MB.txt,13.24,13.437
DER,ECB,1MB.txt,13.805,13.637
DER,ECB,1MB.txt,13.393,13.569
DER,ECB,1MB.txt,13.61,13.609
DER,ECB,1MB.txt,13.439,13.316
DER,ECB,1MB.txt,13.306,13.648
DER,ECB,1MB.txt,13.786,13.491
DER,ECB,1MB.txt,13.36,13.362
DER,ECB,1MB.txt,13.431,13.455
DER,ECB,1MB.txt,13.378,13.419
DER,ECB,1MB.txt,13.394,13.348
DER,ECB,1MB.txt,13.362,13.239
DER,ECB,1MB.txt,13.335,13.344
DER,ECB,1MB.txt,13.313,13.353
DER,ECB,256KB.txt,3.727,3.666
DER,ECB,256KB.txt,3.833,4.646
DER,ECB,256KB.txt,3.521,3.777
DER,ECB,256KB.txt,3.526,3.642
DER,ECB,256KB.txt,3.534,3.813
DER,ECB,256KB.txt,3.665,4.196
DER,ECB,256KB.txt,3.71,3.981
DER,ECB,256KB.txt,4.611,4.465
DER,ECB,256KB.txt,4.036,4.013
DER,ECB,256KB.txt,3.791,3.961
DER,ECB,256KB.txt,4.782,4.016
DER,ECB,256KB.txt,3.91,4.026
DER,ECB,256KB.txt,4.223,3.926
DER,ECB,256KB.txt,3.813,4.018
DER,ECB,256KB.txt,3.788,4.051
DER,ECB,256KB.txt,3.827,3.917
DER,ECB,256KB.txt,3.804,3.936
DER,ECB,256KB.txt,3.96,4.043
DER,ECB,256KB.txt,3.885,3.974
DER,ECB,256KB.txt,3.717,3.897
DER,ECB,256KB.txt,3.66,3.826
DER,ECB,256KB.txt,4.658,4.504
DER,ECB,256KB.txt,3.654,3.681
DER,ECB,256KB.txt,3.719,3.653
DER,ECB,256KB.txt,3.565,3.619
DER,ECB,256KB.txt,3.537,3.65
DER,ECB,256KB.txt,3.564,3.837
DER,ECB,256KB.txt,3.573,3.649
DER,ECB,256KB.txt,3.517,3.667
DER,ECB,256KB.txt,3.499,3.621
DER,ECB,256KB.txt,3.62,3.626
DER,ECB,256KB.txt,3.546,3.622
DER,ECB,256KB.txt,3.556,3.62
DER,ECB,256KB.txt,3.589,3.781
DER,ECB,256KB.txt,3.771,4.07
DER,ECB,256KB.txt,3.521,3.649
DER,ECB,256KB.txt,3.519,3.644
DER,ECB,256KB.txt,3.678,3.615
DER,ECB,256KB.txt,3.698,3.65
DER,ECB,256KB.txt,3.565,3.651
DER,ECB,256KB.txt,3.622,3.765
DER,ECB,256KB.txt,3.51,3.995
DER,ECB,256KB.txt,3.531,3.644
DER,ECB,256KB.txt,3.499,3.714
DER,ECB,256KB.txt,3.632,3.634
DER,ECB,256KB.txt,3.663,3.66
DER,ECB,256KB.txt,4.098,3.759
DER,ECB,256KB.txt,3.556,3.726
DER,ECB,256KB.txt,3.57,3.709
DER,ECB,256KB.txt,3.552,3.713
DER,ECB,256KB.txt,3.543,3.542
DER,ECB,256KB.txt,3.634,3.529
DER,ECB,256KB.txt,3.67,3.528
DER,ECB,256KB.txt,3.54,3.6
DER,ECB,256KB.txt,3.607,3.539
DER,ECB,256KB.txt,3.545,3.672
DER,ECB,256KB.txt,3.546,3.542
DER,ECB,256KB.txt,3.54,3.525
DER,ECB,256KB.txt,3.52,3.534
DER,ECB,256KB.txt,3.575,3.52
DER,ECB,256KB.txt,4.562,3.551
DER,ECB,256KB.txt,3.548,3.534
DER,ECB,256KB.txt,3.56,3.65
DER,ECB,256KB.txt,3.546,3.663
DER,ECB,256KB.txt,3.526,3.553
DER,ECB,256KB.txt,3.578,3.59
DER,ECB,256KB.txt,3.699,3.685
DER,ECB,256KB.txt,3.698,3.636
DER,ECB,256KB.txt,3.554,3.538
DER,ECB,256KB.txt,3.529,3.602
DER,ECB,256KB.txt,3.531,3.813
DER,ECB,256KB.txt,3.525,3.558
DER,ECB,256KB.txt,3.547,3.53
DER,ECB,256KB.txt,3.503,3.706
DER,ECB,256KB.txt,3.697,4.092
DER,ECB,256KB.txt,3.643,3.556
DER,ECB,256KB.txt,3.541,3.597
DER,ECB,256KB.txt,3.532,3.686
DER,ECB,256KB.txt,3.622,3.518
DER,ECB,256KB.txt,6.917,3.563
DER,ECB,256KB.txt,3.687,3.512
DER,ECB,256KB.txt,3.547,3.589
DER,ECB,256KB.txt,3.566,3.663
DER,ECB,256KB.txt,3.518,3.658
DER,ECB,256KB.txt,3.546,3.532
DER,ECB,256KB.txt,3.583,3.527
DER,ECB,256KB.txt,3.528,3.511
DER,ECB,256KB.txt,3.688,3.516
DER,ECB,256KB.txt,3.682,3.521
DER,ECB,256KB.txt,3.578,4.038
DER,ECB,256KB.txt,3.64,3.648
DER,ECB,256KB.txt,3.524,3.665
DER,ECB,256KB.txt,3.515,3.761
DER,ECB,256KB.txt,3.623,3.524
DER,ECB,256KB.txt,3.555,4.049
DER,ECB,256KB.txt,4.029,3.508
DER,ECB,256KB.txt,3.658,3.597
DER,ECB,256KB.txt,3.594,3.503
DER,ECB,256KB.txt,3.538,3.676
DER,ECB,256KB.txt,3.54,3.647
DER,ECB,256KB.txt,3.537,3.537
DER,ECB,256KB.txt,3.5,3.51
DER,ECB,256KB.txt,3.501,3.672
DER,ECB,256KB.txt,3.739,3.527
DER,ECB,256KB.txt,3.635,3.575
DER,ECB,256KB.txt,3.569,3.501
DER,ECB,256KB.txt,3.523,3.859
DER,ECB,256KB.txt,3.692,3.706
DER,ECB,256KB.txt,3.797,3.803
DER,ECB,256KB.txt,4.304,3.591
DER,ECB,256KB.txt,3.576,3.517
DER,ECB,256KB.txt,3.533,3.627
DER,ECB,512KB.txt,6.851,7.113
DER,ECB,512KB.txt,7.622,7.211
DER,ECB,512KB.txt,6.78,7.241
DER,ECB,512KB.txt,7.379,7.25
DER,ECB,512KB.txt,6.865,7.092
DER,ECB,512KB.txt,6.794,7.07
DER,ECB,512KB.txt,7.315,7.138
DER,ECB,512KB.txt,7.36,7.474
DER,ECB,512KB.txt,7.498,7.427
DER,ECB,512KB.txt,7.529,7.043
DER,ECB,512KB.txt,6.951,7.028
DER,ECB,512KB.txt,7.653,7.239
DER,ECB,512KB.txt,7.287,7.028
DER,ECB,512KB.txt,7.122,8.163
DER,ECB,512KB.txt,7.156,7.133
DER,ECB,512KB.txt,6.79,7.086
DER,ECB,512KB.txt,7.236,7.573
DER,ECB,512KB.txt,7.263,7.594
DER,ECB,512KB.txt,7.406,7.442
DER,ECB,512KB.txt,7.206,7.639
DER,ECB,512KB.txt,7.244,7.588
DER,ECB,512KB.txt,7.642,7.526
DER,ECB,512KB.txt,7.236,7.404
DER,ECB,512KB.txt,7.141,7.636
DER,ECB,512KB.txt,7.363,7.438
DER,ECB,512KB.txt,7.224,7.365
DER,ECB,512KB.txt,7.092,7.395
DER,ECB,512KB.txt,7.173,7.183
DER,ECB,512KB.txt,7.399,7.005
DER,ECB,512KB.txt,7.304,7.195
DER,ECB,512KB.txt,7.478,7.065
DER,ECB,512KB.txt,7.19,7.317
DER,ECB,512KB.txt,7.315,8.004
DER,ECB,512KB.txt,7.629,8.603
DER,ECB,512KB.txt,7.325,7.323
DER,ECB,512KB.txt,7.184,7.385
DER,ECB,512KB.txt,7.477,7.618
DER,ECB,512KB.txt,7.256,7.249
DER,ECB,512KB.txt,7.202,7.425
DER,ECB,512KB.txt,7.671,7.541
DER,ECB,512KB.txt,7.274,7.108
DER,ECB,512KB.txt,7.131,7.327
DER,ECB,512KB.txt,7.783,7.387
DER,ECB,512KB.txt,7.578,7.055
DER,ECB,512KB.txt,8.254,7.073
DER,ECB,512KB.txt,7.248,7.395
DER,ECB,512KB.txt,7.379,7.518
DER,ECB,512KB.txt,7.244,7.03
DER,ECB,512KB.txt,6.877,7.939
DER,ECB,512KB.txt,7.368,7.015
DER,ECB,512KB.txt,7.134,7.049
DER,ECB,512KB.txt,7.115,7.425
DER,ECB,512KB.txt,7.706,7.545
DER,ECB,512KB.txt,7.074,6.909
DER,ECB,512KB.txt,6.831,7.151
DER,ECB,512KB.txt,7.082,6.754
DER,ECB,512KB.txt,6.789,6.902
DER,ECB,512KB.txt,7.213,7.125
DER,ECB,512KB.txt,6.816,6.78
DER,ECB,512KB.txt,7.087,7.205
DER,ECB,512KB.txt,6.882,6.788
DER,ECB,512KB.txt,6.806,6.957
DER,ECB,512KB.txt,6.911,6.788
DER,ECB,512KB.txt,6.792,6.981
DER,ECB,512KB.txt,7.056,6.814
DER,ECB,512KB.txt,6.802,6.785
DER,ECB,512KB.txt,6.922,6.9
DER,ECB,512KB.txt,6.767,6.768
DER,ECB,512KB.txt,7.474,6.904
DER,ECB,512KB.txt,6.841,6.79
DER,ECB,512KB.txt,7.318,7.25
DER,ECB,512KB.txt,7.313,6.797
DER,ECB,512KB.txt,6.799,6.932
DER,ECB,512KB.txt,6.915,6.791
DER,ECB,512KB.txt,6.799,6.958
DER,ECB,512KB.txt,6.871,6.822
DER,ECB,512KB.txt,6.802,6.811
DER,ECB,512KB.txt,7.59,7.607
DER,ECB,512KB.txt,6.836,6.798
DER,ECB,512KB.txt,7.044,6.949
DER,ECB,512KB.txt,7,6.956
DER,ECB,512KB.txt,6.811,6.934
DER,ECB,512KB.txt,6.841,6.777
DER,ECB,512KB.txt,6.847,7.005
DER,ECB,512KB.txt,6.881,6.748
DER,ECB,512KB.txt,6.84,6.936
DER,ECB,512KB.txt,7.052,6.891
DER,ECB,512KB.txt,7.047,6.863
DER,ECB,512KB.txt,7.346,6.841
DER,ECB,512KB.txt,6.831,7.198
DER,ECB,512KB.txt,7.213,7.294
DER,ECB,512KB.txt,7.397,6.995
DER,ECB,512KB.txt,6.916,6.79
DER,ECB,512KB.txt,6.991,6.877
DER,ECB,512KB.txt,6.842,6.813
DER,ECB,512KB.txt,7.098,6.964
DER,ECB,512KB.txt,6.863,6.825
DER,ECB,512KB.txt,6.811,6.948
DER,ECB,512KB.txt,6.891,6.894
DER,ECB,512KB.txt,6.947,6.873
DER,ECB,512KB.txt,6.891,6.888
DER,ECB,512KB.txt,6.858,6.759
DER,ECB,512KB.txt,6.923,6.905
DER,ECB,512KB.txt,6.8,6.79
DER,ECB,512KB.txt,6.913,6.858
DER,ECB,512KB.txt,6.779,6.756
DER,ECB,512KB.txt,6.955,6.95
DER,ECB,512KB.txt,6.753,6.793
DER,ECB,512KB.txt,7.038,7.196
DER,ECB,512KB.txt,6.904,6.788
DER,ECB,512KB.txt,6.805,7.347
DER,ECB,512KB.txt,7.277,7.809
DER,ECB,16MB.txt,231.414,250.175
DER,ECB,16MB.txt,218.52,228.89
DER,ECB,16MB.txt,214.943,227.605
DER,ECB,16MB.txt,214.861,213.517
DER,ECB,16MB.txt,212.088,212.251
DER,ECB,16MB.txt,214.923,211.303
DER,ECB,16MB.txt,211.218,212.864
DER,ECB,16MB.txt,210.949,212.221
DER,ECB,16MB.txt,212.413,214.148
DER,ECB,16MB.txt,219.03,227.07
DER,ECB,16MB.txt,212.855,217.257
DER,ECB,16MB.txt,212.18,214
DER,ECB,16MB.txt,211.587,211.909
DER,ECB,16MB.txt,214.283,214.97
DER,ECB,16MB.txt,212.79,216.329
DER,ECB,16MB.txt,221.315,212.627
DER,ECB,16MB.txt,211.329,212.126
DER,ECB,16MB.txt,211.134,211.312
DER,ECB,16MB.txt,211.073,211.771
DER,ECB,16MB.txt,211.9,211.542
DER,ECB,16MB.txt,211.54,211.402
DER,ECB,16MB.txt,214.668,212.24
DER,ECB,16MB.txt,211.745,216.099
DER,ECB,16MB.txt,213.137,222.814
DER,ECB,16MB.txt,213.638,212.253
DER,ECB,16MB.txt,211.355,212.048
DER,ECB,16MB.txt,211.882,212.525
DER,ECB,16MB.txt,217.631,213.904
DER,ECB,16MB.txt,211.221,213.9
DER,ECB,16MB.txt,211.15,211.599
DER,ECB,16MB.txt,212.014,211.445
DER,ECB,16MB.txt,211.529,211.125
DER,ECB,16MB.txt,211.478,216.485
DER,ECB,16MB.txt,211.786,214.187
DER,ECB,16MB.txt,213.601,212.097
DER,ECB,16MB.txt,211.466,212.27
DER,ECB,16MB.txt,212.157,212.664
DER,ECB,16MB.txt,212.298,213.253
DER,ECB,16MB.txt,211.891,213.253
DER,ECB,16MB.txt,211.749,212.362
DER,ECB,16MB.txt,212.271,213
DER,ECB,16MB.txt,213.238,215.951
DER,ECB,16MB.txt,212.602,212.321
DER,ECB,16MB.txt,211.701,211.79
DER,ECB,16MB.txt,213.69,210.982
DER,ECB,16MB.txt,212.178,213.13
DER,ECB,16MB.txt,210.251,210.422
DER,ECB,16MB.txt,212.89,210.315
DER,ECB,16MB.txt,210.652,210.527
DER,ECB,16MB.txt,210.377,210.915
DER,ECB,16MB.txt,221.509,210.54
DER,ECB,16MB.txt,214.597,210.482
DER,ECB,16MB.txt,210.924,210.238
DER,ECB,16MB.txt,211.393,211.133
DER,ECB,16MB.txt,210.706,211.135
DER,ECB,16MB.txt,211.379,210.377
DER,ECB,16MB.txt,213.141,210.756
DER,ECB,16MB.txt,229.389,213.367
DER,ECB,16MB.txt,212.27,212.97
DER,ECB,16MB.txt,212.98,212.441
DER,ECB,16MB.txt,211.741,211.849
DER,ECB,16MB.txt,211.652,212.305
DER,ECB,16MB.txt,211.472,212.094
DER,ECB,16MB.txt,212.245,212.473
DER,ECB,16MB.txt,216.463,213.103
DER,ECB,16MB.txt,212.019,212.433
DER,ECB,16MB.txt,213.053,211.451
DER,ECB,16MB.txt,248.869,267.115
DER,ECB,16MB.txt,415.292,350.002
DER,ECB,16MB.txt,213.367,211.046
DER,ECB,16MB.txt,218.779,212.02
DER,ECB,16MB.txt,259.673,216.106
DER,ECB,16MB.txt,214.006,241.429
DER,ECB,16MB.txt,227.317,221.407
DER,ECB,16MB.txt,217.247,219.096
DER,ECB,16MB.txt,216.839,212.736
DER,ECB,16MB.txt,212.611,212.4
DER,ECB,16MB.txt,212.699,213.664
DER,ECB,16MB.txt,212.783,219.007
DER,ECB,16MB.txt,249.432,416.417
DER,ECB,16MB.txt,270.103,227.836
DER,ECB,16MB.txt,213.742,237.037
DER,ECB,16MB.txt,222.324,212.856
DER,ECB,16MB.txt,220.497,235.393
DER,ECB,16MB.txt,241.139,219.406
DER,ECB,16MB.txt,216.47,257.599
DER,ECB,16MB.txt,214.034,236.721
DER,ECB,16MB.txt,222.539,213.196
DER,ECB,16MB.txt,216.477,212.303
DER,ECB,16MB.txt,213.199,227.908
DER,ECB,16MB.txt,212.408,244.615
DER,ECB,16MB.txt,259.128,220.371
DER,ECB,16MB.txt,212.539,212.368
DER,ECB,16MB.txt,217.997,213.52
DER,ECB,16MB.txt,235.246,217.854
DER,ECB,16MB.txt,212.303,214.26
DER,ECB,16MB.txt,213.239,215.885
DER,ECB,16MB.txt,213.963,212.785
DER,ECB,16MB.txt,212.852,213.718
DER,ECB,16MB.txt,216.904,213.717
DER,ECB,16MB.txt,213.431,219.205
DER,ECB,16MB.txt,213.271,211.412
DER,ECB,16MB.txt,212.461,210.938
DER,ECB,16MB.txt,211.305,210.806
DER,ECB,16MB.txt,213.096,209.712
DER,ECB,16MB.txt,212.543,211.257
DER,ECB,16MB.txt,211.647,212.848
DER,ECB,16MB.txt,211.397,211.482
DER,ECB,16MB.txt,220.538,211.968
DER,ECB,16MB.txt,210.213,211.845
DER,ECB,16MB.txt,212.239,212.363
DER,ECB,16MB.txt,210.404,211.474
DER,ECB,8MB.txt,107.439,110.927
DER,ECB,8MB.txt,105.283,110.192
DER,ECB,8MB.txt,104.697,109.887
DER,ECB,8MB.txt,108.146,112.067
DER,ECB,8MB.txt,105.78,150.199
DER,ECB,8MB.txt,166.14,228.735
DER,ECB,8MB.txt,129.651,119.141
DER,ECB,8MB.txt,110.278,164.422
DER,ECB,8MB.txt,121.004,116.689
DER,ECB,8MB.txt,112.881,106.78
DER,ECB,8MB.txt,107.502,111.743
DER,ECB,8MB.txt,145.835,172.271
DER,ECB,8MB.txt,152.643,126.763
DER,ECB,8MB.txt,116.076,144.141
DER,ECB,8MB.txt,121.188,124.403
DER,ECB,8MB.txt,111.704,114.619
DER,ECB,8MB.txt,137.674,111.095
DER,ECB,8MB.txt,109.382,109.833
DER,ECB,8MB.txt,109.268,111.24
DER,ECB,8MB.txt,112.863,111.593
DER,ECB,8MB.txt,129.463,146.181
DER,ECB,8MB.txt,111.735,106.277
DER,ECB,8MB.txt,105.947,107.497
DER,ECB,8MB.txt,107.023,108.336
DER,ECB,8MB.txt,108.714,107.691
DER,ECB,8MB.txt,109.289,109.334
DER,ECB,8MB.txt,109.95,110.208
DER,ECB,8MB.txt,166.309,110.137
DER,ECB,8MB.txt,112.632,120.351
DER,ECB,8MB.txt,116.895,114.3
DER,ECB,8MB.txt,115.646,110.635
DER,ECB,8MB.txt,111.183,110.028
DER,ECB,8MB.txt,111.145,111.046
DER,ECB,8MB.txt,111.02,110.903
DER,ECB,8MB.txt,113.247,110.239
DER,ECB,8MB.txt,111.243,110.607
DER,ECB,8MB.txt,109.553,111.248
DER,ECB,8MB.txt,110.45,110.549
DER,ECB,8MB.txt,114.213,110.113
DER,ECB,8MB.txt,110.978,111.005
DER,ECB,8MB.txt,114.02,118.593
DER,ECB,8MB.txt,115.286,115.687
DER,ECB,8MB.txt,109.733,113.981
DER,ECB,8MB.txt,116.351,114.729
DER,ECB,8MB.txt,115.491,116.361
DER,ECB,8MB.txt,116.529,119.72
DER,ECB,8MB.txt,118.31,110.562
DER,ECB,8MB.txt,110.762,110.081
DER,ECB,8MB.txt,110.258,111.574
DER,ECB,8MB.txt,110.298,110.959
DER,ECB,8MB.txt,111.282,110.816
DER,ECB,8MB.txt,110.596,110.229
DER,ECB,8MB.txt,109.94,109.717
DER,ECB,8MB.txt,138.335,132.86
DER,ECB,8MB.txt,131.177,111.358
DER,ECB,8MB.txt,124.628,112.157
DER,ECB,8MB.txt,117.987,111.468
DER,ECB,8MB.txt,110.436,110.385
DER,ECB,8MB.txt,110.531,110.166
DER,ECB,8MB.txt,110.549,147.353
DER,ECB,8MB.txt,133.793,111.136
DER,ECB,8MB.txt,109.434,109.326
DER,ECB,8MB.txt,128.892,115.756
DER,ECB,8MB.txt,111.614,111.082
DER,ECB,8MB.txt,110.801,111.209
DER,ECB,8MB.txt,109.986,112.77
DER,ECB,8MB.txt,110.31,109.281
DER,ECB,8MB.txt,118.952,114.867
DER,ECB,8MB.txt,125.847,119.369
DER,ECB,8MB.txt,126.495,112.432
DER,ECB,8MB.txt,110.813,111.372
DER,ECB,8MB.txt,109.436,105.373
DER,ECB,8MB.txt,105.264,119.162
DER,ECB,8MB.txt,109.723,107.485
DER,ECB,8MB.txt,111.697,135.615
