KeySize,Format,Mode,File,Encryption_Time,Decryption_Time
128,DER,ECB,1KB.txt,1.922,0.88
128,DER,ECB,1KB.txt,0.275,0.248
128,DER,ECB,1KB.txt,0.246,0.284
128,DER,ECB,1KB.txt,0.22,0.285
128,DER,ECB,1KB.txt,0.255,0.257
128,DER,ECB,1KB.txt,0.263,0.25
128,DER,ECB,1KB.txt,0.227,0.272
128,DER,ECB,1KB.txt,0.217,0.243
128,DER,ECB,1KB.txt,0.26,0.217
128,DER,ECB,1KB.txt,0.201,0.221
128,DER,ECB,1KB.txt,0.219,0.253
128,DER,ECB,1KB.txt,0.238,0.216
128,DER,ECB,1KB.txt,0.215,0.282
128,DER,ECB,1KB.txt,0.23,0.231
128,DER,ECB,1KB.txt,0.243,0.25
128,DER,ECB,1KB.txt,0.248,0.409
128,DER,ECB,1KB.txt,0.273,0.249
128,DER,ECB,1KB.txt,0.279,0.237
128,DER,ECB,1KB.txt,0.24,0.246
128,DER,ECB,1KB.txt,0.21,0.306
128,DER,ECB,1KB.txt,0.246,0.225
128,DER,ECB,1KB.txt,0.284,0.221
128,DER,ECB,1KB.txt,0.223,0.273
128,DER,ECB,1KB.txt,0.214,0.223
128,DER,ECB,1KB.txt,0.234,0.233
128,DER,ECB,1KB.txt,0.23,0.253
128,DER,ECB,1MB.txt,3.665,2.121
128,DER,ECB,1MB.txt,1.924,1.709
128,DER,ECB,1MB.txt,5.282,1.595
128,DER,ECB,1MB.txt,1.639,1.699
128,DER,ECB,1MB.txt,1.581,1.859
128,DER,ECB,1MB.txt,1.604,2.216
128,DER,ECB,1MB.txt,1.759,1.824
128,DER,ECB,1MB.txt,1.644,1.885
128,DER,ECB,1MB.txt,2.142,3.194
128,DER,ECB,1MB.txt,1.652,1.834
128,DER,ECB,1MB.txt,2.417,1.959
128,DER,ECB,1MB.txt,1.627,1.694
128,DER,ECB,1MB.txt,1.612,1.588
128,DER,ECB,1MB.txt,19.817,2.256
128,DER,ECB,1MB.txt,1.611,1.554
128,DER,ECB,1MB.txt,1.758,1.678
128,DER,ECB,1MB.txt,1.613,1.742
128,DER,ECB,1MB.txt,1.542,1.834
128,DER,ECB,1MB.txt,1.721,2.098
128,DER,ECB,1MB.txt,1.66,1.828
128,DER,ECB,1MB.txt,1.536,1.883
128,DER,ECB,1MB.txt,1.514,1.744
128,DER,ECB,1MB.txt,1.606,1.554
128,DER,ECB,1MB.txt,1.575,1.484
128,DER,ECB,1MB.txt,1.566,1.596
128,DER,ECB,1MB.txt,1.536,1.533
128,DER,ECB,256KB.txt,2.848,0.973
128,DER,ECB,256KB.txt,0.599,0.614
128,DER,ECB,256KB.txt,0.593,0.628
128,DER,ECB,256KB.txt,0.582,0.646
128,DER,ECB,256KB.txt,0.698,0.681
128,DER,ECB,256KB.txt,0.595,0.998
128,DER,ECB,256KB.txt,0.923,0.604
128,DER,ECB,256KB.txt,0.811,0.634
128,DER,ECB,256KB.txt,0.95,0.66
128,DER,ECB,256KB.txt,0.906,0.853
128,DER,ECB,256KB.txt,1.125,1.91
128,DER,ECB,256KB.txt,0.616,0.576
128,DER,ECB,256KB.txt,0.591,0.572
128,DER,ECB,256KB.txt,0.575,0.603
128,DER,ECB,256KB.txt,0.598,0.617
128,DER,ECB,256KB.txt,0.606,0.591
128,DER,ECB,256KB.txt,0.581,0.629
128,DER,ECB,256KB.txt,0.67,0.699
128,DER,ECB,256KB.txt,0.617,0.586
128,DER,ECB,256KB.txt,0.67,0.661
128,DER,ECB,256KB.txt,0.755,0.62
128,DER,ECB,256KB.txt,0.644,0.87
128,DER,ECB,256KB.txt,0.582,0.782
128,DER,ECB,256KB.txt,0.638,0.68
128,DER,ECB,256KB.txt,0.67,0.575
128,DER,ECB,256KB.txt,0.711,0.737
128,DER,ECB,512KB.txt,2.838,1.111
128,DER,ECB,512KB.txt,0.905,0.921
128,DER,ECB,512KB.txt,0.968,1.029
128,DER,ECB,512KB.txt,0.947,0.95
128,DER,ECB,512KB.txt,0.971,0.856
128,DER,ECB,512KB.txt,0.908,0.943
128,DER,ECB,512KB.txt,1.034,0.915
128,DER,ECB,512KB.txt,1.19,0.872
128,DER,ECB,512KB.txt,1.04,1.043
128,DER,ECB,512KB.txt,0.989,1.053
128,DER,ECB,512KB.txt,0.979,1.047
128,DER,ECB,512KB.txt,0.958,0.937
128,DER,ECB,512KB.txt,0.942,0.864
128,DER,ECB,512KB.txt,0.901,1.055
128,DER,ECB,512KB.txt,0.973,1.093
128,DER,ECB,512KB.txt,0.934,0.914
128,DER,ECB,512KB.txt,0.917,0.899
128,DER,ECB,512KB.txt,0.955,0.88
128,DER,ECB,512KB.txt,0.91,0.841
128,DER,ECB,512KB.txt,0.935,0.893
128,DER,ECB,512KB.txt,0.93,0.896
128,DER,ECB,512KB.txt,0.888,0.866
128,DER,ECB,512KB.txt,0.904,0.865
128,DER,ECB,512KB.txt,0.975,1.589
128,DER,ECB,512KB.txt,0.925,0.824
128,DER,ECB,512KB.txt,0.972,0.869
128,DER,ECB,16MB.txt,43.403,23.45
128,DER,ECB,16MB.txt,24.346,23.407
128,DER,ECB,16MB.txt,104.126,27.137
128,DER,ECB,16MB.txt,31.243,24.061
128,DER,ECB,16MB.txt,26.761,26.032
128,DER,ECB,16MB.txt,31.592,23.842
128,DER,ECB,16MB.txt,24.479,23.708
128,DER,ECB,16MB.txt,24.226,23.995
128,DER,ECB,16MB.txt,39.247,22.905
128,DER,ECB,16MB.txt,24.446,22.707
128,DER,ECB,16MB.txt,24.525,29.287
128,DER,ECB,16MB.txt,32.349,24.351
128,DER,ECB,16MB.txt,23.754,26.137
128,DER,ECB,16MB.txt,25.806,29.679
128,DER,ECB,16MB.txt,31.597,23.112
128,DER,ECB,16MB.txt,26.882,23.363
128,DER,ECB,16MB.txt,30.235,28.754
128,DER,ECB,16MB.txt,23.631,23.062
128,DER,ECB,16MB.txt,24.304,22.912
128,DER,ECB,16MB.txt,25.627,23.624
128,DER,ECB,16MB.txt,22.764,22.351
128,DER,ECB,16MB.txt,23.78,23.629
128,DER,ECB,16MB.txt,23.113,26.595
128,DER,ECB,16MB.txt,23.651,28.499
128,DER,ECB,16MB.txt,23.392,24.228
128,DER,ECB,16MB.txt,26.016,27.013
128,DER,ECB,8MB.txt,17.194,11.355
128,DER,ECB,8MB.txt,11.965,11.198
128,DER,ECB,8MB.txt,12.972,12.426
128,DER,ECB,8MB.txt,11.262,11.503
128,DER,ECB,8MB.txt,11.222,10.97
128,DER,ECB,8MB.txt,12.371,11.945
128,DER,ECB,8MB.txt,17.067,11.395
128,DER,ECB,8MB.txt,13.598,12.189
128,DER,ECB,8MB.txt,10.795,11.63
128,DER,ECB,8MB.txt,16.747,11.307
128,DER,ECB,8MB.txt,18.038,10.646
128,DER,ECB,8MB.txt,10.866,11.704
128,DER,ECB,8MB.txt,11.452,11.066
128,DER,ECB,8MB.txt,11.179,10.847
128,DER,ECB,8MB.txt,11.235,14.64
128,DER,ECB,8MB.txt,11.032,11.106
128,DER,ECB,8MB.txt,11.19,10.966
128,DER,ECB,8MB.txt,11.326,10.73
128,DER,ECB,8MB.txt,10.963,11.044
128,DER,ECB,8MB.txt,11.572,10.775
128,DER,ECB,8MB.txt,10.932,10.647
128,DER,ECB,8MB.txt,10.987,10.951
128,DER,ECB,8MB.txt,19.756,10.656
128,DER,ECB,8MB.txt,10.972,10.982
128,DER,ECB,8MB.txt,11.507,10.757
128,DER,ECB,8MB.txt,11.638,11.804
128,DER,CBC,1KB.txt,0.369,0.544
128,DER,CBC,1KB.txt,0.739,0.254
128,DER,CBC,1KB.txt,0.258,0.3
128,DER,CBC,1KB.txt,0.264,0.236
128,DER,CBC,1KB.txt,0.284,0.248
128,DER,CBC,1KB.txt,0.228,0.276
128,DER,CBC,1KB.txt,0.266,0.251
128,DER,CBC,1KB.txt,0.269,0.259
128,DER,CBC,1KB.txt,0.235,0.291
128,DER,CBC,1KB.txt,0.246,0.246
128,DER,CBC,1KB.txt,0.271,0.234
128,DER,CBC,1KB.txt,0.295,0.253
128,DER,CBC,1KB.txt,0.226,0.272
128,DER,CBC,1KB.txt,0.255,0.252
128,DER,CBC,1KB.txt,0.282,0.218
128,DER,CBC,1KB.txt,0.237,0.247
128,DER,CBC,1KB.txt,0.229,0.239
128,DER,CBC,1KB.txt,0.369,0.239
128,DER,CBC,1KB.txt,0.295,0.231
128,DER,CBC,1KB.txt,0.242,0.29
128,DER,CBC,1KB.txt,0.254,0.228
128,DER,CBC,1KB.txt,0.241,0.221
128,DER,CBC,1KB.txt,0.239,0.257
128,DER,CBC,1KB.txt,0.234,0.221
128,DER,CBC,1KB.txt,0.255,0.231
128,DER,CBC,1KB.txt,0.216,0.26
128,DER,CBC,1MB.txt,2.409,1.759
128,DER,CBC,1MB.txt,2.332,1.993
128,DER,CBC,1MB.txt,2.388,1.633
128,DER,CBC,1MB.txt,2.4,1.907
128,DER,CBC,1MB.txt,2.374,1.523
128,DER,CBC,1MB.txt,2.307,1.512
128,DER,CBC,1MB.txt,2.319,1.522
128,DER,CBC,1MB.txt,2.343,1.588
128,DER,CBC,1MB.txt,2.483,1.58
128,DER,CBC,1MB.txt,2.313,1.552
128,DER,CBC,1MB.txt,2.473,1.541
128,DER,CBC,1MB.txt,2.415,1.743
128,DER,CBC,1MB.txt,2.327,1.644
128,DER,CBC,1MB.txt,2.336,1.61
128,DER,CBC,1MB.txt,2.348,1.627
128,DER,CBC,1MB.txt,2.326,1.552
128,DER,CBC,1MB.txt,2.384,1.539
128,DER,CBC,1MB.txt,2.322,3.784
128,DER,CBC,1MB.txt,2.313,1.604
128,DER,CBC,1MB.txt,2.286,1.559
128,DER,CBC,1MB.txt,2.304,1.74
128,DER,CBC,1MB.txt,2.307,1.659
128,DER,CBC,1MB.txt,2.309,1.594
128,DER,CBC,1MB.txt,2.304,1.562
128,DER,CBC,1MB.txt,2.306,1.562
128,DER,CBC,1MB.txt,2.309,1.59
128,DER,CBC,256KB.txt,0.841,0.585
128,DER,CBC,256KB.txt,0.794,0.584
128,DER,CBC,256KB.txt,0.765,0.756
128,DER,CBC,256KB.txt,0.811,0.598
128,DER,CBC,256KB.txt,0.802,0.586
128,DER,CBC,256KB.txt,0.754,0.583
128,DER,CBC,256KB.txt,0.788,0.568
128,DER,CBC,256KB.txt,0.774,0.555
128,DER,CBC,256KB.txt,0.802,0.573
128,DER,CBC,256KB.txt,0.765,0.612
128,DER,CBC,256KB.txt,0.788,0.56
128,DER,CBC,256KB.txt,1.25,0.581
128,DER,CBC,256KB.txt,1.03,0.949
128,DER,CBC,256KB.txt,0.759,0.615
128,DER,CBC,256KB.txt,0.762,0.863
128,DER,CBC,256KB.txt,0.78,0.601
128,DER,CBC,256KB.txt,0.816,2.848
128,DER,CBC,256KB.txt,0.779,0.551
128,DER,CBC,256KB.txt,0.866,0.624
128,DER,CBC,256KB.txt,0.768,0.612
128,DER,CBC,256KB.txt,0.813,0.702
128,DER,CBC,256KB.txt,0.833,0.548
128,DER,CBC,256KB.txt,0.832,0.62
128,DER,CBC,256KB.txt,0.801,0.734
128,DER,CBC,256KB.txt,0.76,0.638
128,DER,CBC,256KB.txt,0.793,0.563
128,DER,CBC,512KB.txt,1.452,0.898
128,DER,CBC,512KB.txt,1.352,0.899
128,DER,CBC,512KB.txt,1.313,0.869
128,DER,CBC,512KB.txt,1.306,0.844
128,DER,CBC,512KB.txt,1.972,1.547
128,DER,CBC,512KB.txt,1.323,0.846
128,DER,CBC,512KB.txt,1.467,0.862
128,DER,CBC,512KB.txt,1.338,0.888
128,DER,CBC,512KB.txt,1.372,1.276
128,DER,CBC,512KB.txt,1.315,0.851
128,DER,CBC,512KB.txt,1.319,0.869
128,DER,CBC,512KB.txt,1.367,0.883
128,DER,CBC,512KB.txt,1.291,0.956
128,DER,CBC,512KB.txt,1.339,0.867
128,DER,CBC,512KB.txt,1.33,0.844
128,DER,CBC,512KB.txt,1.41,0.855
128,DER,CBC,512KB.txt,1.679,0.883
128,DER,CBC,512KB.txt,1.329,0.891
128,DER,CBC,512KB.txt,1.278,0.93
128,DER,CBC,512KB.txt,1.302,0.853
128,DER,CBC,512KB.txt,1.31,0.852
128,DER,CBC,512KB.txt,1.287,0.882
128,DER,CBC,512KB.txt,1.27,0.976
128,DER,CBC,512KB.txt,1.345,0.927
128,DER,CBC,512KB.txt,1.299,0.846
128,DER,CBC,512KB.txt,1.434,0.858
128,DER,CBC,16MB.txt,34.039,22.58
128,DER,CBC,16MB.txt,34.984,22.562
128,DER,CBC,16MB.txt,35.297,22.548
128,DER,CBC,16MB.txt,39.12,23.115
128,DER,CBC,16MB.txt,37.019,23.92
128,DER,CBC,16MB.txt,36.59,22.925
128,DER,CBC,16MB.txt,34.802,22.348
128,DER,CBC,16MB.txt,36.39,25.219
128,DER,CBC,16MB.txt,35.427,22.896
128,DER,CBC,16MB.txt,35.037,22.92
128,DER,CBC,16MB.txt,36.638,23.779
128,DER,CBC,16MB.txt,41.764,24.257
128,DER,CBC,16MB.txt,36.484,23.298
128,DER,CBC,16MB.txt,35.422,22.33
128,DER,CBC,16MB.txt,34.786,22.757
128,DER,CBC,16MB.txt,39.167,22.627
128,DER,CBC,16MB.txt,37,27.455
128,DER,CBC,16MB.txt,35.899,22.638
128,DER,CBC,16MB.txt,35.021,23.766
128,DER,CBC,16MB.txt,37.462,23.825
128,DER,CBC,16MB.txt,37.596,23.149
128,DER,CBC,16MB.txt,35.301,27.592
128,DER,CBC,16MB.txt,38.036,27.177
128,DER,CBC,16MB.txt,39.454,29.569
128,DER,CBC,16MB.txt,86.978,25.931
128,DER,CBC,16MB.txt,42.351,31.002
128,DER,CBC,8MB.txt,17.608,11.342
128,DER,CBC,8MB.txt,17.391,10.882
128,DER,CBC,8MB.txt,17.353,11.25
128,DER,CBC,8MB.txt,17.371,10.938
128,DER,CBC,8MB.txt,17.33,11.497
128,DER,CBC,8MB.txt,18.232,11.299
128,DER,CBC,8MB.txt,17.162,11.118
128,DER,CBC,8MB.txt,17.353,11.112
128,DER,CBC,8MB.txt,17.458,12.058
128,DER,CBC,8MB.txt,18.188,11.582
128,DER,CBC,8MB.txt,17.311,11.264
128,DER,CBC,8MB.txt,17.896,13.347
128,DER,CBC,8MB.txt,17.271,10.953
128,DER,CBC,8MB.txt,33.72,11.982
128,DER,CBC,8MB.txt,17.634,12.779
128,DER,CBC,8MB.txt,17.411,16.806
128,DER,CBC,8MB.txt,17.841,15.674
128,DER,CBC,8MB.txt,17.571,10.885
128,DER,CBC,8MB.txt,19.014,11.705
128,DER,CBC,8MB.txt,18.388,11.812
128,DER,CBC,8MB.txt,18.899,12.219
128,DER,CBC,8MB.txt,17.533,11.171
128,DER,CBC,8MB.txt,18.17,11.283
128,DER,CBC,8MB.txt,17.342,11.153
128,DER,CBC,8MB.txt,17.237,11.249
128,DER,CBC,8MB.txt,17.251,10.975
128,DER,CFB,1KB.txt,0.392,0.243
128,DER,CFB,1KB.txt,0.244,0.216
128,DER,CFB,1KB.txt,0.213,0.277
128,DER,CFB,1KB.txt,0.213,0.221
128,DER,CFB,1KB.txt,0.253,0.217
128,DER,CFB,1KB.txt,0.214,0.255
128,DER,CFB,1KB.txt,0.249,0.22
128,DER,CFB,1KB.txt,0.238,0.23
128,DER,CFB,1KB.txt,0.219,0.289
128,DER,CFB,1KB.txt,0.276,0.234
128,DER,CFB,1KB.txt,0.279,0.231
128,DER,CFB,1KB.txt,0.222,0.237
128,DER,CFB,1KB.txt,0.221,0.229
128,DER,CFB,1KB.txt,0.245,0.211
128,DER,CFB,1KB.txt,0.212,0.234
128,DER,CFB,1KB.txt,0.23,0.232
128,DER,CFB,1KB.txt,0.227,0.225
128,DER,CFB,1KB.txt,0.219,0.266
128,DER,CFB,1KB.txt,0.225,0.214
128,DER,CFB,1KB.txt,0.277,0.229
128,DER,CFB,1KB.txt,0.33,0.242
128,DER,CFB,1KB.txt,0.22,0.278
128,DER,CFB,1KB.txt,0.234,0.287
128,DER,CFB,1KB.txt,0.276,0.303
128,DER,CFB,1KB.txt,0.238,0.25
128,DER,CFB,1KB.txt,0.283,0.232
128,DER,CFB,1MB.txt,2.344,1.562
128,DER,CFB,1MB.txt,2.191,1.542
128,DER,CFB,1MB.txt,2.197,1.507
128,DER,CFB,1MB.txt,2.213,1.526
128,DER,CFB,1MB.txt,2.291,2.066
128,DER,CFB,1MB.txt,2.782,2.508
128,DER,CFB,1MB.txt,2.197,1.847
128,DER,CFB,1MB.txt,2.21,1.579
128,DER,CFB,1MB.txt,2.2,1.484
128,DER,CFB,1MB.txt,2.281,1.684
128,DER,CFB,1MB.txt,2.582,1.574
128,DER,CFB,1MB.txt,2.361,1.621
128,DER,CFB,1MB.txt,2.442,1.635
128,DER,CFB,1MB.txt,2.362,1.805
128,DER,CFB,1MB.txt,2.992,1.61
128,DER,CFB,1MB.txt,3,1.658
128,DER,CFB,1MB.txt,2.417,1.754
128,DER,CFB,1MB.txt,2.416,1.693
128,DER,CFB,1MB.txt,2.365,1.598
128,DER,CFB,1MB.txt,2.373,1.673
128,DER,CFB,1MB.txt,2.363,1.606
128,DER,CFB,1MB.txt,2.311,1.726
128,DER,CFB,1MB.txt,2.347,1.879
128,DER,CFB,1MB.txt,2.3,1.767
128,DER,CFB,1MB.txt,2.492,1.942
128,DER,CFB,1MB.txt,2.415,1.625
128,DER,CFB,256KB.txt,0.872,0.721
128,DER,CFB,256KB.txt,0.872,0.673
128,DER,CFB,256KB.txt,0.843,0.66
128,DER,CFB,256KB.txt,0.799,0.631
128,DER,CFB,256KB.txt,0.926,0.641
128,DER,CFB,256KB.txt,0.809,0.686
128,DER,CFB,256KB.txt,0.773,1.391
128,DER,CFB,256KB.txt,0.893,0.638
128,DER,CFB,256KB.txt,0.75,0.591
128,DER,CFB,256KB.txt,0.845,0.697
128,DER,CFB,256KB.txt,0.877,0.594
128,DER,CFB,256KB.txt,0.787,0.666
128,DER,CFB,256KB.txt,0.946,0.65
128,DER,CFB,256KB.txt,0.875,1.007
128,DER,CFB,256KB.txt,1.313,0.801
128,DER,CFB,256KB.txt,0.762,0.645
128,DER,CFB,256KB.txt,0.739,0.587
128,DER,CFB,256KB.txt,0.805,0.618
128,DER,CFB,256KB.txt,0.974,0.638
128,DER,CFB,256KB.txt,0.805,0.623
128,DER,CFB,256KB.txt,0.744,0.577
128,DER,CFB,256KB.txt,0.776,0.571
128,DER,CFB,256KB.txt,0.761,0.675
128,DER,CFB,256KB.txt,0.766,0.594
128,DER,CFB,256KB.txt,0.746,0.563
128,DER,CFB,256KB.txt,0.793,0.625
128,DER,CFB,512KB.txt,1.241,0.951
128,DER,CFB,512KB.txt,1.25,0.922
128,DER,CFB,512KB.txt,1.244,0.928
128,DER,CFB,512KB.txt,1.234,0.923
128,DER,CFB,512KB.txt,1.255,0.907
128,DER,CFB,512KB.txt,1.212,0.926
128,DER,CFB,512KB.txt,1.229,1.113
128,DER,CFB,512KB.txt,1.257,0.906
128,DER,CFB,512KB.txt,1.259,0.888
128,DER,CFB,512KB.txt,1.394,0.938
128,DER,CFB,512KB.txt,1.359,0.928
128,DER,CFB,512KB.txt,1.239,1.013
128,DER,CFB,512KB.txt,1.356,0.966
128,DER,CFB,512KB.txt,1.25,0.893
128,DER,CFB,512KB.txt,1.325,0.931
128,DER,CFB,512KB.txt,1.255,0.996
128,DER,CFB,512KB.txt,1.257,0.943
128,DER,CFB,512KB.txt,1.244,0.933
128,DER,CFB,512KB.txt,1.249,0.901
128,DER,CFB,512KB.txt,1.239,0.88
128,DER,CFB,512KB.txt,1.392,1.281
128,DER,CFB,512KB.txt,1.399,0.911
128,DER,CFB,512KB.txt,1.292,0.977
128,DER,CFB,512KB.txt,1.692,0.937
128,DER,CFB,512KB.txt,1.313,0.896
128,DER,CFB,512KB.txt,1.254,0.897
128,DER,CFB,16MB.txt,34.358,24.619
128,DER,CFB,16MB.txt,36.393,31.376
128,DER,CFB,16MB.txt,50.045,24.935
128,DER,CFB,16MB.txt,35.735,24.464
128,DER,CFB,16MB.txt,35.183,23.753
128,DER,CFB,16MB.txt,33.828,23.797
128,DER,CFB,16MB.txt,34.179,23.311
128,DER,CFB,16MB.txt,34.006,24.632
128,DER,CFB,16MB.txt,34.179,23.478
128,DER,CFB,16MB.txt,33.366,23.161
128,DER,CFB,16MB.txt,33.768,23.437
128,DER,CFB,16MB.txt,34.754,23.427
128,DER,CFB,16MB.txt,33.611,23.827
128,DER,CFB,16MB.txt,34.112,23.924
128,DER,CFB,16MB.txt,34.443,23.673
128,DER,CFB,16MB.txt,33.342,25.023
128,DER,CFB,16MB.txt,34.558,23.924
128,DER,CFB,16MB.txt,33.813,28.14
128,DER,CFB,16MB.txt,33.712,23.736
128,DER,CFB,16MB.txt,33.772,23.362
128,DER,CFB,16MB.txt,34.448,24.048
128,DER,CFB,16MB.txt,34.85,25.762
128,DER,CFB,16MB.txt,34.255,23.124
128,DER,CFB,16MB.txt,33.569,23.476
128,DER,CFB,16MB.txt,33.975,24.494
128,DER,CFB,16MB.txt,33.701,23.595
128,DER,CFB,8MB.txt,16.801,11.311
128,DER,CFB,8MB.txt,16.71,11.401
128,DER,CFB,8MB.txt,16.845,11.363
128,DER,CFB,8MB.txt,18.194,11.268
128,DER,CFB,8MB.txt,16.495,11.348
128,DER,CFB,8MB.txt,17.515,15.594
128,DER,CFB,8MB.txt,16.853,16.338
128,DER,CFB,8MB.txt,17.079,11.792
128,DER,CFB,8MB.txt,16.913,11.371
128,DER,CFB,8MB.txt,18.212,12.135
128,DER,CFB,8MB.txt,17.392,13.272
128,DER,CFB,8MB.txt,17.108,11.678
128,DER,CFB,8MB.txt,17.517,11.527
128,DER,CFB,8MB.txt,19.102,11.121
128,DER,CFB,8MB.txt,17.006,11.382
128,DER,CFB,8MB.txt,16.499,11.393
128,DER,CFB,8MB.txt,16.496,11.468
128,DER,CFB,8MB.txt,16.655,11.285
128,DER,CFB,8MB.txt,16.515,11.167
128,DER,CFB,8MB.txt,16.911,11.442
128,DER,CFB,8MB.txt,16.611,11.263
128,DER,CFB,8MB.txt,16.732,12.33
128,DER,CFB,8MB.txt,17.546,11.813
128,DER,CFB,8MB.txt,16.957,11.696
128,DER,CFB,8MB.txt,17.169,11.469
128,DER,CFB,8MB.txt,18.418,11.793
128,DER,OFB,1KB.txt,1.236,0.272
128,DER,OFB,1KB.txt,0.271,0.354
128,DER,OFB,1KB.txt,0.269,0.261
128,DER,OFB,1KB.txt,0.29,0.222
128,DER,OFB,1KB.txt,0.21,0.253
128,DER,OFB,1KB.txt,0.22,0.215
128,DER,OFB,1KB.txt,0.26,0.204
128,DER,OFB,1KB.txt,0.207,0.242
128,DER,OFB,1KB.txt,0.227,0.218
128,DER,OFB,1KB.txt,0.239,0.215
128,DER,OFB,1KB.txt,0.231,0.287
128,DER,OFB,1KB.txt,0.268,0.279
128,DER,OFB,1KB.txt,1.414,0.253
128,DER,OFB,1KB.txt,0.315,0.333
128,DER,OFB,1KB.txt,0.291,0.285
128,DER,OFB,1KB.txt,0.317,0.302
128,DER,OFB,1KB.txt,0.299,0.285
128,DER,OFB,1KB.txt,0.304,0.281
128,DER,OFB,1KB.txt,0.291,0.275
128,DER,OFB,1KB.txt,0.319,0.271
128,DER,OFB,1KB.txt,0.332,0.293
128,DER,OFB,1KB.txt,0.317,0.279
128,DER,OFB,1KB.txt,0.294,0.41
128,DER,OFB,1KB.txt,0.268,0.257
128,DER,OFB,1KB.txt,0.284,0.315
128,DER,OFB,1KB.txt,0.332,0.292
128,DER,OFB,1MB.txt,2.933,2.516
128,DER,OFB,1MB.txt,2.36,2.433
128,DER,OFB,1MB.txt,2.985,2.268
128,DER,OFB,1MB.txt,2.37,2.258
128,DER,OFB,1MB.txt,2.338,2.276
128,DER,OFB,1MB.txt,2.299,2.278
128,DER,OFB,1MB.txt,2.219,2.295
128,DER,OFB,1MB.txt,2.149,2.238
128,DER,OFB,1MB.txt,2.228,2.307
128,DER,OFB,1MB.txt,2.203,2.179
128,DER,OFB,1MB.txt,2.198,2.219
128,DER,OFB,1MB.txt,2.228,2.206
128,DER,OFB,1MB.txt,2.247,2.161
128,DER,OFB,1MB.txt,2.234,2.124
128,DER,OFB,1MB.txt,2.183,2.16
128,DER,OFB,1MB.txt,2.177,2.134
128,DER,OFB,1MB.txt,2.164,2.154
128,DER,OFB,1MB.txt,2.177,2.143
128,DER,OFB,1MB.txt,2.175,2.164
128,DER,OFB,1MB.txt,2.168,2.135
128,DER,OFB,1MB.txt,2.27,2.125
128,DER,OFB,1MB.txt,2.428,2.216
128,DER,OFB,1MB.txt,2.693,2.464
128,DER,OFB,1MB.txt,2.528,2.138
128,DER,OFB,1MB.txt,2.223,2.212
128,DER,OFB,1MB.txt,2.17,2.144
128,DER,OFB,256KB.txt,0.785,0.777
128,DER,OFB,256KB.txt,0.758,0.718
128,DER,OFB,256KB.txt,0.779,0.749
128,DER,OFB,256KB.txt,0.793,0.734
128,DER,OFB,256KB.txt,0.73,1.173
128,DER,OFB,256KB.txt,0.811,1.868
128,DER,OFB,256KB.txt,1.094,0.762
128,DER,OFB,256KB.txt,0.779,0.763
128,DER,OFB,256KB.txt,0.744,0.744
128,DER,OFB,256KB.txt,0.747,0.776
128,DER,OFB,256KB.txt,0.771,0.732
128,DER,OFB,256KB.txt,0.795,0.754
128,DER,OFB,256KB.txt,0.784,0.786
128,DER,OFB,256KB.txt,0.774,0.822
128,DER,OFB,256KB.txt,0.802,0.754
128,DER,OFB,256KB.txt,0.761,0.739
128,DER,OFB,256KB.txt,0.799,0.759
128,DER,OFB,256KB.txt,0.8,0.857
128,DER,OFB,256KB.txt,0.751,0.734
128,DER,OFB,256KB.txt,0.788,0.787
128,DER,OFB,256KB.txt,0.801,0.739
128,DER,OFB,256KB.txt,0.748,0.825
128,DER,OFB,256KB.txt,0.765,0.809
128,DER,OFB,256KB.txt,0.779,0.732
128,DER,OFB,256KB.txt,0.807,0.739
128,DER,OFB,256KB.txt,0.762,0.749
128,DER,OFB,512KB.txt,1.258,1.368
128,DER,OFB,512KB.txt,1.348,1.53
128,DER,OFB,512KB.txt,1.291,1.214
128,DER,OFB,512KB.txt,1.409,1.223
128,DER,OFB,512KB.txt,1.209,1.244
128,DER,OFB,512KB.txt,1.194,1.231
128,DER,OFB,512KB.txt,1.247,1.212
128,DER,OFB,512KB.txt,1.223,1.213
128,DER,OFB,512KB.txt,1.227,1.194
128,DER,OFB,512KB.txt,1.236,1.216
128,DER,OFB,512KB.txt,1.224,1.362
128,DER,OFB,512KB.txt,1.228,1.213
128,DER,OFB,512KB.txt,1.231,1.218
128,DER,OFB,512KB.txt,1.207,1.201
128,DER,OFB,512KB.txt,1.227,1.241
128,DER,OFB,512KB.txt,1.241,1.368
128,DER,OFB,512KB.txt,1.344,1.444
128,DER,OFB,512KB.txt,1.225,1.23
128,DER,OFB,512KB.txt,1.251,1.222
128,DER,OFB,512KB.txt,1.244,1.234
128,DER,OFB,512KB.txt,1.3,1.8
128,DER,OFB,512KB.txt,1.21,1.219
128,DER,OFB,512KB.txt,1.273,1.383
128,DER,OFB,512KB.txt,1.227,2.378
128,DER,OFB,512KB.txt,1.717,1.222
128,DER,OFB,512KB.txt,1.327,1.224
128,DER,OFB,16MB.txt,41.262,33.221
128,DER,OFB,16MB.txt,33.215,33.492
128,DER,OFB,16MB.txt,33.786,34.609
128,DER,OFB,16MB.txt,34.582,35.752
128,DER,OFB,16MB.txt,33.97,47.268
128,DER,OFB,16MB.txt,34.277,37.154
128,DER,OFB,16MB.txt,33.414,33.925
128,DER,OFB,16MB.txt,33.51,33.625
128,DER,OFB,16MB.txt,33.873,33.648
128,DER,OFB,16MB.txt,34.251,33.513
