Format,Mode,File,Encryption_Time,Decryption_Time
DER,OFB,512KB.txt,16.946,17.279
DER,OFB,512KB.txt,18.351,18.054
DER,OFB,512KB.txt,17.284,17.081
DER,OFB,512KB.txt,17.174,17.266
DER,OFB,512KB.txt,17.945,19.271
DER,OFB,512KB.txt,17.533,16.851
DER,OFB,512KB.txt,16.783,39.215
DER,OFB,512KB.txt,48.488,13.665
DER,OFB,512KB.txt,13.836,14.672
DER,OFB,512KB.txt,12.449,16.131
DER,OFB,512KB.txt,16.993,17.6
DER,OFB,512KB.txt,17.397,16.808
DER,OFB,512KB.txt,17.395,17.124
DER,OFB,512KB.txt,17.284,20.75
DER,OFB,512KB.txt,17.29,17.333
DER,OFB,512KB.txt,17.631,17.17
DER,OFB,512KB.txt,17.224,17.125
DER,OFB,512KB.txt,17.63,18.749
DER,OFB,512KB.txt,17.197,17.742
DER,OFB,512KB.txt,17.484,17.084
DER,OFB,512KB.txt,16.851,17.074
DER,OFB,512KB.txt,17.063,17.696
DER,OFB,512KB.txt,16.247,16.532
DER,OFB,512KB.txt,17.026,17.061
DER,OFB,512KB.txt,20.314,17.431
DER,OFB,512KB.txt,17.447,17.216
DER,OFB,512KB.txt,18.38,17.861
DER,OFB,512KB.txt,17.335,17.135
DER,OFB,512KB.txt,17.208,17.265
DER,OFB,512KB.txt,17.028,17.276
DER,OFB,512KB.txt,18.573,17.787
DER,OFB,512KB.txt,17.357,20.98
DER,OFB,512KB.txt,21.437,18.712
DER,OFB,512KB.txt,18.402,17.094
DER,OFB,512KB.txt,17.351,17.316
DER,OFB,512KB.txt,17.286,17.145
DER,OFB,512KB.txt,18.033,16.75
DER,OFB,512KB.txt,17.272,18.319
DER,OFB,512KB.txt,17.453,16.835
DER,OFB,512KB.txt,17.365,19.594
DER,OFB,512KB.txt,17.291,17.548
DER,OFB,512KB.txt,17.441,17.508
DER,OFB,512KB.txt,17.024,17.338
DER,OFB,512KB.txt,17.125,17.275
DER,OFB,512KB.txt,17.941,17.351
DER,OFB,512KB.txt,17.504,17.121
DER,OFB,512KB.txt,17.385,17.718
DER,OFB,512KB.txt,17.615,18.47
DER,OFB,512KB.txt,18.289,17.933
DER,OFB,512KB.txt,17.109,18.081
DER,OFB,512KB.txt,18.381,17.656
DER,OFB,512KB.txt,17.224,17.407
DER,OFB,512KB.txt,17.213,17.261
DER,OFB,512KB.txt,17.585,21.686
DER,OFB,512KB.txt,17.717,17.099
DER,OFB,512KB.txt,21.085,17.241
DER,OFB,16MB.txt,527.798,663.439
DER,OFB,16MB.txt,498.232,492.108
DER,OFB,16MB.txt,479.952,469.364
DER,OFB,16MB.txt,467.129,476.655
DER,OFB,16MB.txt,485.223,492.395
DER,OFB,16MB.txt,485.78,493.037
DER,OFB,16MB.txt,500.354,485.986
DER,OFB,16MB.txt,492.909,488.909
DER,OFB,16MB.txt,486.334,492.592
DER,OFB,16MB.txt,482.621,486.925
DER,OFB,16MB.txt,522.57,508.727
DER,OFB,16MB.txt,502.137,495.387
DER,OFB,16MB.txt,499.192,510.203
DER,OFB,16MB.txt,503.248,494.17
DER,OFB,16MB.txt,481.671,494.172
DER,OFB,16MB.txt,490.279,496.421
DER,OFB,16MB.txt,500.022,493.925
DER,OFB,16MB.txt,486.014,543.698
DER,OFB,16MB.txt,481.003,501.154
DER,OFB,16MB.txt,491.117,500.524
DER,OFB,16MB.txt,492.116,497.458
DER,OFB,16MB.txt,507.392,488.446
DER,OFB,16MB.txt,657.002,611.759
DER,OFB,16MB.txt,538.261,507.577
DER,OFB,16MB.txt,558.463,619.532
DER,OFB,16MB.txt,563.914,541.994
DER,OFB,16MB.txt,556.027,506.595
DER,OFB,16MB.txt,506.349,498.236
DER,OFB,16MB.txt,529.925,549.724
DER,OFB,16MB.txt,520.291,507.459
DER,OFB,16MB.txt,502.305,484.233
DER,OFB,16MB.txt,496.67,487.585
DER,OFB,16MB.txt,511.253,532.548
DER,OFB,16MB.txt,530.592,504.228
DER,OFB,16MB.txt,765.76,611.764
DER,OFB,16MB.txt,543.163,562.664
DER,OFB,16MB.txt,591.633,560.867
DER,OFB,16MB.txt,538.554,516.722
DER,OFB,16MB.txt,511.834,498.307
DER,OFB,16MB.txt,509.579,529.474
DER,OFB,16MB.txt,493.128,501.754
DER,OFB,16MB.txt,503.075,492.619
DER,OFB,16MB.txt,493.493,515.538
DER,OFB,16MB.txt,500.721,485.285
DER,OFB,16MB.txt,498.43,495.346
DER,OFB,16MB.txt,507.328,612.319
DER,OFB,16MB.txt,595.241,986.699
DER,OFB,16MB.txt,590.655,493.964
DER,OFB,16MB.txt,506.091,508.001
DER,OFB,16MB.txt,503.33,502.457
DER,OFB,16MB.txt,502.867,692.155
DER,OFB,16MB.txt,542.487,497.169
DER,OFB,16MB.txt,483.395,482.298
DER,OFB,16MB.txt,490.431,534.746
DER,OFB,16MB.txt,493.216,494.489
DER,OFB,16MB.txt,510.818,456.059
DER,OFB,16MB.txt,483.385,497.679
DER,OFB,16MB.txt,500.947,486.123
DER,OFB,16MB.txt,492.283,475.578
DER,OFB,16MB.txt,464.092,451.56
DER,OFB,16MB.txt,486.429,505.897
DER,OFB,16MB.txt,491.511,489.21
DER,OFB,16MB.txt,484.226,489.765
DER,OFB,16MB.txt,476.894,480.506
DER,OFB,16MB.txt,477.92,506.261
DER,OFB,16MB.txt,537.819,480.947
DER,OFB,16MB.txt,486.886,500.572
DER,OFB,16MB.txt,494.445,478.585
DER,OFB,16MB.txt,482.501,491.401
DER,OFB,16MB.txt,489.527,497.151
DER,OFB,16MB.txt,478.494,484.575
DER,OFB,16MB.txt,479.884,484.622
DER,OFB,16MB.txt,487.519,497.616
DER,OFB,16MB.txt,482.756,493.867
DER,OFB,16MB.txt,487.835,486.735
DER,OFB,16MB.txt,480.571,481.249
DER,OFB,16MB.txt,484.307,476.442
DER,OFB,16MB.txt,476.946,482.192
DER,OFB,16MB.txt,482.987,485.077
DER,OFB,16MB.txt,482.866,483.298
DER,OFB,16MB.txt,482.354,476.88
DER,OFB,16MB.txt,490.551,488.808
DER,OFB,16MB.txt,501.382,501.053
DER,OFB,16MB.txt,499.524,478.474
DER,OFB,16MB.txt,482.989,486.11
DER,OFB,16MB.txt,493.832,497.436
DER,OFB,16MB.txt,526.737,480.103
DER,OFB,16MB.txt,487.429,482.871
DER,OFB,16MB.txt,480.302,490.943
DER,OFB,16MB.txt,488.745,484.51
DER,OFB,16MB.txt,510.585,495.715
DER,OFB,16MB.txt,484.112,478.916
DER,OFB,16MB.txt,513.423,491.092
DER,OFB,16MB.txt,491.158,485.462
DER,OFB,16MB.txt,537.026,511.819
DER,OFB,16MB.txt,577.936,565.913
DER,OFB,16MB.txt,580.574,503.959
DER,OFB,16MB.txt,488.764,507.627
DER,OFB,16MB.txt,494.243,511.048
DER,OFB,16MB.txt,511.706,515.934
DER,OFB,16MB.txt,492.549,530.026
DER,OFB,16MB.txt,523.572,501.289
DER,OFB,16MB.txt,495.705,532.594
DER,OFB,16MB.txt,521.426,512.468
DER,OFB,16MB.txt,483.007,495.455
DER,OFB,16MB.txt,558.319,646.262
DER,OFB,16MB.txt,584.857,468.41
DER,OFB,16MB.txt,497.44,509.286
DER,OFB,16MB.txt,524.669,614.052
DER,OFB,16MB.txt,669.008,504.293
DER,OFB,16MB.txt,509.322,503.398
DER,OFB,16MB.txt,444.041,507.292
DER,OFB,8MB.txt,272.447,316.795
DER,OFB,8MB.txt,315.016,302.069
DER,OFB,8MB.txt,252.132,256.751
DER,OFB,8MB.txt,264.562,269.287
DER,OFB,8MB.txt,241.833,246.64
DER,OFB,8MB.txt,218.069,250.338
DER,OFB,8MB.txt,279.199,255.937
DER,OFB,8MB.txt,235.747,243.4
DER,OFB,8MB.txt,243.93,242.966
DER,OFB,8MB.txt,248.412,240.362
DER,OFB,8MB.txt,245,241.773
DER,OFB,8MB.txt,249.801,249.171
DER,OFB,8MB.txt,247.075,246.549
DER,OFB,8MB.txt,251.56,248.844
DER,OFB,8MB.txt,270.665,250.11
DER,OFB,8MB.txt,256.242,245.682
DER,OFB,8MB.txt,255.075,242.581
DER,OFB,8MB.txt,246.08,248.235
DER,OFB,8MB.txt,342.815,244.223
DER,OFB,8MB.txt,265.938,248.504
DER,OFB,8MB.txt,245.941,245.49
DER,OFB,8MB.txt,242.227,246.239
DER,OFB,8MB.txt,247.644,305.661
DER,OFB,8MB.txt,263.81,243.642
DER,OFB,8MB.txt,248.675,268.428
DER,OFB,8MB.txt,252.643,255.348
DER,OFB,8MB.txt,249.467,257.157
DER,OFB,8MB.txt,269.205,281.359
DER,OFB,8MB.txt,254.235,260.485
DER,OFB,8MB.txt,248.1,254.912
DER,OFB,8MB.txt,266.777,278.855
DER,OFB,8MB.txt,352.524,331.074
DER,OFB,8MB.txt,313.212,249.951
DER,OFB,8MB.txt,301.608,253.52
DER,OFB,8MB.txt,252.876,208.916
DER,OFB,8MB.txt,242.979,252.295
DER,OFB,8MB.txt,210.912,228.49
DER,OFB,8MB.txt,285.708,262.217
DER,OFB,8MB.txt,266.515,317.265
DER,OFB,8MB.txt,349.483,343.007
DER,OFB,8MB.txt,274.249,254.198
DER,OFB,8MB.txt,255.487,262.948
DER,OFB,8MB.txt,254.292,277.866
DER,OFB,8MB.txt,246.388,253.644
DER,OFB,8MB.txt,256.484,316.217
DER,OFB,8MB.txt,252.035,351.873
DER,OFB,8MB.txt,302.456,253.777
DER,OFB,8MB.txt,249.128,248.318
DER,OFB,8MB.txt,239.963,229.411
DER,OFB,8MB.txt,231.635,249.112
DER,OFB,8MB.txt,299.754,260.317
DER,OFB,8MB.txt,297.648,284.754
DER,OFB,8MB.txt,253.115,323.653
DER,OFB,8MB.txt,272.563,277.332
DER,OFB,8MB.txt,261.244,289.76
DER,OFB,8MB.txt,287.542,280.321
DER,OFB,8MB.txt,255.449,258.154
DER,OFB,8MB.txt,277.521,273.13
DER,OFB,8MB.txt,333.396,257.9
DER,OFB,8MB.txt,236.184,255.336
DER,OFB,8MB.txt,271.66,256.297
DER,OFB,8MB.txt,258.66,246.728
DER,OFB,8MB.txt,250.814,367.507
DER,OFB,8MB.txt,255.574,250.143
DER,OFB,8MB.txt,253.534,248.346
DER,OFB,8MB.txt,244.942,257.436
DER,OFB,8MB.txt,248.426,252.491
DER,OFB,8MB.txt,248.016,254.017
DER,OFB,8MB.txt,245.312,248.254
DER,OFB,8MB.txt,251.292,245.384
DER,OFB,8MB.txt,249.855,255.126
DER,OFB,8MB.txt,247.144,247.939
DER,OFB,8MB.txt,244.019,239.55
DER,OFB,8MB.txt,262.746,306.648
DER,OFB,8MB.txt,259.469,258.327
DER,OFB,8MB.txt,252.06,248.306
DER,OFB,8MB.txt,250.179,241.818
DER,OFB,8MB.txt,250.285,242.133
DER,OFB,8MB.txt,245.542,254.074
DER,OFB,8MB.txt,248.166,247.765
DER,OFB,8MB.txt,248.398,243.051
DER,OFB,8MB.txt,250.317,254.344
DER,OFB,8MB.txt,249.04,243.673
DER,OFB,8MB.txt,244.251,259.136
DER,OFB,8MB.txt,247.52,243.669
DER,OFB,8MB.txt,246.344,245.862
DER,OFB,8MB.txt,244.609,246.307
DER,OFB,8MB.txt,243.669,248.596
DER,OFB,8MB.txt,246.286,244.134
DER,OFB,8MB.txt,248.53,246.356
DER,OFB,8MB.txt,257.141,245.396
DER,OFB,8MB.txt,247.002,243.845
DER,OFB,8MB.txt,249.554,251.499
DER,OFB,8MB.txt,244.953,242.747
DER,OFB,8MB.txt,244.368,249.306
DER,OFB,8MB.txt,246.257,242.913
DER,OFB,8MB.txt,264.633,253.558
DER,OFB,8MB.txt,226.731,251.189
DER,OFB,8MB.txt,218.6,246.395
DER,OFB,8MB.txt,254.907,247.108
DER,OFB,8MB.txt,240.941,262.983
DER,OFB,8MB.txt,244.965,258.202
DER,OFB,8MB.txt,245.491,244.619
DER,OFB,8MB.txt,241.309,250.354
DER,OFB,8MB.txt,248.496,246.257
DER,OFB,8MB.txt,243.648,245.064
DER,OFB,8MB.txt,241.12,242.715
DER,OFB,8MB.txt,239.406,244.181
DER,OFB,8MB.txt,239.298,242.856
DER,OFB,8MB.txt,240.061,244.639
DER,OFB,8MB.txt,242.796,251.369
DER,OFB,8MB.txt,239.617,243.383
DER,CTR,1KB.txt,3.634,2.757
DER,CTR,1KB.txt,2.441,2.329
DER,CTR,1KB.txt,2.388,2.227
DER,CTR,1KB.txt,2.378,2.356
DER,CTR,1KB.txt,2.344,2.262
DER,CTR,1KB.txt,2.315,2.331
DER,CTR,1KB.txt,2.3,2.229
DER,CTR,1KB.txt,2.359,2.308
DER,CTR,1KB.txt,2.307,2.379
DER,CTR,1KB.txt,2.646,2.294
DER,CTR,1KB.txt,2.335,2.311
DER,CTR,1KB.txt,2.61,2.225
DER,CTR,1KB.txt,2.316,2.286
DER,CTR,1KB.txt,2.327,2.26
DER,CTR,1KB.txt,2.265,2.228
DER,CTR,1KB.txt,2.352,2.361
DER,CTR,1KB.txt,2.268,2.193
DER,CTR,1KB.txt,2.248,2.23
DER,CTR,1KB.txt,2.349,2.211
DER,CTR,1KB.txt,2.357,2.3
DER,CTR,1KB.txt,2.342,2.268
DER,CTR,1KB.txt,2.391,2.224
DER,CTR,1KB.txt,2.328,2.187
DER,CTR,1KB.txt,2.309,2.218
DER,CTR,1KB.txt,2.366,2.186
DER,CTR,1KB.txt,2.43,4.665
DER,CTR,1KB.txt,2.692,2.607
DER,CTR,1KB.txt,2.994,2.384
DER,CTR,1KB.txt,2.295,2.231
DER,CTR,1KB.txt,2.635,2.664
DER,CTR,1KB.txt,2.66,2.999
DER,CTR,1KB.txt,2.451,2.318
DER,CTR,1KB.txt,2.52,3.399
DER,CTR,1KB.txt,2.381,2.26
DER,CTR,1KB.txt,2.351,2.287
DER,CTR,1KB.txt,2.345,2.276
DER,CTR,1KB.txt,2.488,2.28
DER,CTR,1KB.txt,2.454,2.231
DER,CTR,1KB.txt,2.349,2.205
DER,CTR,1KB.txt,2.33,2.21
DER,CTR,1KB.txt,2.334,2.315
DER,CTR,1KB.txt,2.356,2.207
DER,CTR,1KB.txt,2.306,2.214
DER,CTR,1KB.txt,2.359,2.214
DER,CTR,1KB.txt,2.333,2.202
DER,CTR,1KB.txt,2.343,2.259
DER,CTR,1KB.txt,2.364,2.217
DER,CTR,1KB.txt,2.319,2.174
DER,CTR,1KB.txt,2.891,2.501
DER,CTR,1KB.txt,2.549,2.215
DER,CTR,1KB.txt,2.265,2.243
DER,CTR,1KB.txt,2.409,2.252
DER,CTR,1KB.txt,2.278,2.268
DER,CTR,1KB.txt,2.322,2.291
DER,CTR,1KB.txt,2.533,2.242
DER,CTR,1KB.txt,8.286,2.221
DER,CTR,1KB.txt,2.444,2.296
DER,CTR,1KB.txt,2.358,2.24
DER,CTR,1KB.txt,2.339,2.214
DER,CTR,1KB.txt,2.33,2.371
DER,CTR,1KB.txt,2.494,2.253
DER,CTR,1KB.txt,2.376,2.263
DER,CTR,1KB.txt,2.256,2.397
DER,CTR,1KB.txt,2.307,2.293
DER,CTR,1KB.txt,2.266,2.296
DER,CTR,1KB.txt,2.275,2.373
DER,CTR,1KB.txt,2.297,2.199
DER,CTR,1KB.txt,2.286,2.248
DER,CTR,1KB.txt,2.353,2.204
DER,CTR,1KB.txt,2.434,2.374
DER,CTR,1KB.txt,2.38,2.234
DER,CTR,1KB.txt,2.363,2.302
DER,CTR,1KB.txt,2.314,2.246
DER,CTR,1KB.txt,2.313,2.224
DER,CTR,1KB.txt,2.303,2.361
DER,CTR,1KB.txt,2.393,2.247
DER,CTR,1KB.txt,2.395,2.227
DER,CTR,1KB.txt,2.563,2.306
DER,CTR,1KB.txt,3.785,2.253
DER,CTR,1KB.txt,2.322,2.195
DER,CTR,1KB.txt,2.319,2.159
DER,CTR,1KB.txt,2.307,2.184
DER,CTR,1KB.txt,2.273,2.161
DER,CTR,1KB.txt,2.286,2.203
DER,CTR,1KB.txt,2.274,2.14
DER,CTR,1KB.txt,2.284,2.153
DER,CTR,1KB.txt,2.408,2.508
DER,CTR,1KB.txt,2.36,2.121
DER,CTR,1KB.txt,2.276,2.279
DER,CTR,1KB.txt,2.299,2.274
DER,CTR,1KB.txt,2.278,2.233
DER,CTR,1KB.txt,2.426,2.219
DER,CTR,1KB.txt,2.926,2.723
DER,CTR,1KB.txt,1.426,1.336
DER,CTR,1KB.txt,1.341,1.449
DER,CTR,1KB.txt,2.33,2.146
DER,CTR,1KB.txt,2.231,2.15
DER,CTR,1KB.txt,2.238,2.191
DER,CTR,1KB.txt,2.253,2.179
DER,CTR,1KB.txt,2.575,2.146
DER,CTR,1KB.txt,2.259,2.186
DER,CTR,1KB.txt,2.268,2.221
DER,CTR,1KB.txt,2.223,2.347
DER,CTR,1KB.txt,2.266,2.188
DER,CTR,1KB.txt,2.263,2.168
DER,CTR,1KB.txt,2.252,2.184
DER,CTR,1KB.txt,2.276,2.205
DER,CTR,1KB.txt,2.269,2.224
DER,CTR,1KB.txt,2.279,2.198
DER,CTR,1KB.txt,2.322,2.31
DER,CTR,1KB.txt,2.261,2.198
DER,CTR,1KB.txt,3.04,2.954
DER,CTR,1MB.txt,33.302,33.645
DER,CTR,1MB.txt,29.643,29.328
DER,CTR,1MB.txt,29.809,31.106
DER,CTR,1MB.txt,29.432,29.535
DER,CTR,1MB.txt,29.656,29.515
DER,CTR,1MB.txt,29.366,28.922
DER,CTR,1MB.txt,30.109,29.26
DER,CTR,1MB.txt,29.712,29.438
DER,CTR,1MB.txt,29.597,29.942
DER,CTR,1MB.txt,32.004,30.509
DER,CTR,1MB.txt,30.992,29.635
DER,CTR,1MB.txt,29.956,30.418
DER,CTR,1MB.txt,30.915,29.233
DER,CTR,1MB.txt,30.182,29.137
DER,CTR,1MB.txt,29.504,29.655
DER,CTR,1MB.txt,29.326,29.439
DER,CTR,1MB.txt,29.406,29.943
DER,CTR,1MB.txt,29.348,29.67
DER,CTR,1MB.txt,30.408,29.613
DER,CTR,1MB.txt,29.598,29.713
DER,CTR,1MB.txt,29.613,30.297
DER,CTR,1MB.txt,29.918,29.222
DER,CTR,1MB.txt,29.558,29.748
DER,CTR,1MB.txt,29.557,31.675
DER,CTR,1MB.txt,31.114,30.37
DER,CTR,1MB.txt,29.523,29.356
DER,CTR,1MB.txt,29.71,29.583
DER,CTR,1MB.txt,29.736,29.248
DER,CTR,1MB.txt,31.499,28.863
DER,CTR,1MB.txt,29.486,29.082
DER,CTR,1MB.txt,29.345,30.15
DER,CTR,1MB.txt,29.642,29.974
DER,CTR,1MB.txt,29.743,28.838
DER,CTR,1MB.txt,29.775,29.155
DER,CTR,1MB.txt,29.808,33.006
DER,CTR,1MB.txt,29.743,29.077
DER,CTR,1MB.txt,29.812,30.32
DER,CTR,1MB.txt,31.692,30.481
DER,CTR,1MB.txt,30.56,29.65
DER,CTR,1MB.txt,29.884,29.575
DER,CTR,1MB.txt,29.424,29.24
DER,CTR,1MB.txt,29.69,32.921
DER,CTR,1MB.txt,31.046,29.431
DER,CTR,1MB.txt,29.297,47.054
DER,CTR,1MB.txt,42.24,61.116
DER,CTR,1MB.txt,54.459,29.877
DER,CTR,1MB.txt,29.71,29.558
DER,CTR,1MB.txt,29.919,29.355
DER,CTR,1MB.txt,29.561,29.448
DER,CTR,1MB.txt,30.764,29.176
DER,CTR,1MB.txt,32.494,29.372
DER,CTR,1MB.txt,33.129,34.045
DER,CTR,1MB.txt,30.625,30.933
DER,CTR,1MB.txt,33.218,29.811
DER,CTR,1MB.txt,29.537,29.091
DER,CTR,1MB.txt,29.187,29.15
DER,CTR,1MB.txt,29.548,29.271
DER,CTR,1MB.txt,29.982,29.906
DER,CTR,1MB.txt,29.86,29.74
DER,CTR,1MB.txt,29.404,33.786
DER,CTR,1MB.txt,38.68,29.998
DER,CTR,1MB.txt,29.746,30.122
DER,CTR,1MB.txt,29.549,29.273
DER,CTR,1MB.txt,30.492,35.488
DER,CTR,1MB.txt,31.051,30.755
DER,CTR,1MB.txt,30.221,26.271
DER,CTR,1MB.txt,32.684,29.698
DER,CTR,1MB.txt,29.852,29.491
DER,CTR,1MB.txt,30.073,29.776
DER,CTR,1MB.txt,29.804,29.477
DER,CTR,1MB.txt,30.058,29.905
DER,CTR,1MB.txt,30.209,31.928
DER,CTR,1MB.txt,30.167,31.252
DER,CTR,1MB.txt,28.003,22.351
DER,CTR,1MB.txt,29.869,29.859
DER,CTR,1MB.txt,29.12,29.632
DER,CTR,1MB.txt,30.053,27.733
DER,CTR,1MB.txt,29.888,29.503
DER,CTR,1MB.txt,29.783,29.737
DER,CTR,1MB.txt,30.727,29.847
DER,CTR,1MB.txt,30.26,33.329
DER,CTR,1MB.txt,30.795,29.965
DER,CTR,1MB.txt,30.539,29.901
DER,CTR,1MB.txt,30.886,32.628
DER,CTR,1MB.txt,29.795,30.445
DER,CTR,1MB.txt,43.947,56.831
DER,CTR,1MB.txt,41.886,31.572
DER,CTR,1MB.txt,30.603,30.668
DER,CTR,1MB.txt,31.127,29.922
DER,CTR,1MB.txt,30.166,32.416
DER,CTR,1MB.txt,29.44,29.209
DER,CTR,1MB.txt,29.351,29.566
DER,CTR,1MB.txt,30.516,25.478
DER,CTR,1MB.txt,29.315,34.905
DER,CTR,1MB.txt,29.933,29.614
DER,CTR,1MB.txt,29.323,30.226
DER,CTR,1MB.txt,30.144,30.213
DER,CTR,1MB.txt,29.572,31.252
DER,CTR,1MB.txt,30.021,30.797
DER,CTR,1MB.txt,34.91,32.11
DER,CTR,1MB.txt,29.061,38.958
DER,CTR,1MB.txt,32.052,29.519
DER,CTR,1MB.txt,30.368,29.565
DER,CTR,1MB.txt,42.612,34.145
DER,CTR,1MB.txt,30.469,30.458
DER,CTR,1MB.txt,35.644,29.584
DER,CTR,1MB.txt,29.598,31.617
DER,CTR,1MB.txt,29.422,35.274
DER,CTR,1MB.txt,31.164,22.901
DER,CTR,1MB.txt,25.188,29.132
DER,CTR,1MB.txt,30.092,29.534
DER,CTR,1MB.txt,29.4,29.557
DER,CTR,256KB.txt,9.792,9.508
DER,CTR,256KB.txt,8.247,8.73
DER,CTR,256KB.txt,8.808,8.548
DER,CTR,256KB.txt,8.833,8.811
DER,CTR,256KB.txt,11.268,8.882
DER,CTR,256KB.txt,8.876,8.819
DER,CTR,256KB.txt,9.013,8.701
DER,CTR,256KB.txt,8.851,8.626
DER,CTR,256KB.txt,9.647,9.258
DER,CTR,256KB.txt,8.715,8.624
DER,CTR,256KB.txt,9.008,8.585
DER,CTR,256KB.txt,8.789,8.774
DER,CTR,256KB.txt,10.281,9.388
DER,CTR,256KB.txt,9.859,8.642
DER,CTR,256KB.txt,8.947,8.791
DER,CTR,256KB.txt,8.755,8.63
DER,CTR,256KB.txt,8.808,8.691
DER,CTR,256KB.txt,9.528,8.649
DER,CTR,256KB.txt,8.884,8.798
DER,CTR,256KB.txt,8.735,8.62
DER,CTR,256KB.txt,8.822,9.631
DER,CTR,256KB.txt,8.794,8.72
DER,CTR,256KB.txt,8.801,8.609
DER,CTR,256KB.txt,8.77,8.825
DER,CTR,256KB.txt,8.658,8.711
DER,CTR,256KB.txt,9.602,8.754
DER,CTR,256KB.txt,8.75,8.938
DER,CTR,256KB.txt,10.5,9.087
DER,CTR,256KB.txt,8.91,8.666
DER,CTR,256KB.txt,9.208,8.763
DER,CTR,256KB.txt,9.097,8.654
DER,CTR,256KB.txt,8.845,8.776
DER,CTR,256KB.txt,8.801,8.764
DER,CTR,256KB.txt,8.765,9.309
DER,CTR,256KB.txt,8.75,8.656
DER,CTR,256KB.txt,8.713,8.747
DER,CTR,256KB.txt,8.751,8.73
DER,CTR,256KB.txt,10.214,6.236
DER,CTR,256KB.txt,7.796,8.486
DER,CTR,256KB.txt,8.725,8.585
DER,CTR,256KB.txt,8.695,8.625
DER,CTR,256KB.txt,8.709,8.704
DER,CTR,256KB.txt,8.699,8.661
DER,CTR,256KB.txt,8.873,8.833
DER,CTR,256KB.txt,8.843,8.626
DER,CTR,256KB.txt,8.809,8.533
DER,CTR,256KB.txt,9.242,8.678
DER,CTR,256KB.txt,8.829,10.086
DER,CTR,256KB.txt,8.705,8.596
DER,CTR,256KB.txt,8.724,8.719
DER,CTR,256KB.txt,8.849,10.173
DER,CTR,256KB.txt,8.777,8.792
DER,CTR,256KB.txt,8.698,8.616
DER,CTR,256KB.txt,8.739,8.643
DER,CTR,256KB.txt,8.778,8.757
DER,CTR,256KB.txt,8.865,8.602
DER,CTR,256KB.txt,8.759,8.879
DER,CTR,256KB.txt,9.245,8.684
DER,CTR,256KB.txt,8.854,8.99
DER,CTR,256KB.txt,8.844,8.787
DER,CTR,256KB.txt,8.913,12.801
DER,CTR,256KB.txt,9.267,9.713
DER,CTR,256KB.txt,9.367,9.884
DER,CTR,256KB.txt,8.905,8.847
DER,CTR,256KB.txt,9.059,9.122
DER,CTR,256KB.txt,8.95,8.675
DER,CTR,256KB.txt,8.82,10.868
DER,CTR,256KB.txt,8.955,8.573
DER,CTR,256KB.txt,8.774,8.7
DER,CTR,256KB.txt,10.217,8.84
DER,CTR,256KB.txt,8.759,9.643
DER,CTR,256KB.txt,8.891,8.632
DER,CTR,256KB.txt,9.075,8.692
DER,CTR,256KB.txt,8.828,11.216
DER,CTR,256KB.txt,8.703,8.809
DER,CTR,256KB.txt,8.705,9.202
DER,CTR,256KB.txt,8.739,9.387
DER,CTR,256KB.txt,8.688,8.911
DER,CTR,256KB.txt,9.02,8.567
DER,CTR,256KB.txt,9.176,8.689
DER,CTR,256KB.txt,8.731,8.601
DER,CTR,256KB.txt,8.795,8.693
DER,CTR,256KB.txt,8.685,9.454
DER,CTR,256KB.txt,12.592,8.757
DER,CTR,256KB.txt,8.817,8.639
DER,CTR,256KB.txt,8.69,8.741
DER,CTR,256KB.txt,8.79,8.665
DER,CTR,256KB.txt,9.869,10.207
DER,CTR,256KB.txt,8.656,8.775
DER,CTR,256KB.txt,8.796,8.68
DER,CTR,256KB.txt,8.725,8.763
DER,CTR,256KB.txt,8.682,8.611
DER,CTR,256KB.txt,8.765,8.591
DER,CTR,256KB.txt,8.686,8.538
DER,CTR,256KB.txt,8.729,8.611
DER,CTR,256KB.txt,9.355,11.284
DER,CTR,256KB.txt,9.489,8.988
DER,CTR,256KB.txt,8.776,9.428
DER,CTR,256KB.txt,8.815,8.723
DER,CTR,256KB.txt,8.951,12.118
DER,CTR,256KB.txt,9.525,8.712
DER,CTR,256KB.txt,8.624,8.785
DER,CTR,256KB.txt,8.797,8.569
DER,CTR,256KB.txt,8.836,8.66
DER,CTR,256KB.txt,9.783,8.584
DER,CTR,256KB.txt,8.866,8.745
DER,CTR,256KB.txt,8.643,8.67
DER,CTR,256KB.txt,9.433,8.96
DER,CTR,256KB.txt,8.757,8.616
DER,CTR,256KB.txt,8.727,8.523
DER,CTR,256KB.txt,8.906,8.554
DER,CTR,256KB.txt,8.995,8.98
DER,CTR,512KB.txt,18.578,16.151
DER,CTR,512KB.txt,16.343,15.803
DER,CTR,512KB.txt,15.148,15.758
DER,CTR,512KB.txt,16.124,16.325
DER,CTR,512KB.txt,18.024,20.696
DER,CTR,512KB.txt,16.672,16.627
DER,CTR,512KB.txt,11.833,14.824
DER,CTR,512KB.txt,14.904,16.524
DER,CTR,512KB.txt,16.327,16.178
DER,CTR,512KB.txt,15.926,15.945
DER,CTR,512KB.txt,16.277,15.467
DER,CTR,512KB.txt,16.067,15.993
DER,CTR,512KB.txt,16.549,18.271
DER,CTR,512KB.txt,16.064,16.28
DER,CTR,512KB.txt,20.974,16.063
DER,CTR,512KB.txt,15.816,15.708
DER,CTR,512KB.txt,16.007,16.081
DER,CTR,512KB.txt,16.127,16.091
DER,CTR,512KB.txt,15.789,15.851
