Format,Mode,File,Encryption_Time,Decryption_Time
DER,ECB,16MB.txt,249.244,259.173
DER,ECB,16MB.txt,296.044,249.507
DER,ECB,16MB.txt,255.597,246.437
DER,ECB,16MB.txt,271.16,264.908
DER,ECB,16MB.txt,247.587,256.557
DER,ECB,16MB.txt,293.458,229.96
DER,ECB,16MB.txt,265.82,271.698
DER,ECB,16MB.txt,297.377,256.835
DER,ECB,16MB.txt,265.237,249.949
DER,ECB,16MB.txt,251.988,268.522
DER,ECB,16MB.txt,248.918,266.116
DER,ECB,16MB.txt,257.366,227.211
DER,ECB,16MB.txt,245.149,240.557
DER,ECB,16MB.txt,265.276,221.344
DER,ECB,16MB.txt,232.038,267.053
DER,ECB,16MB.txt,259.645,253.464
DER,ECB,16MB.txt,252.695,225.152
DER,ECB,16MB.txt,225.636,250.539
DER,ECB,16MB.txt,255.158,254.284
DER,ECB,16MB.txt,281.457,224.766
DER,ECB,16MB.txt,259.98,314.847
DER,ECB,16MB.txt,273.039,256.435
DER,ECB,16MB.txt,248.133,213.05
DER,ECB,16MB.txt,247.358,250.492
DER,ECB,16MB.txt,289.484,300.696
DER,ECB,16MB.txt,242.141,209.376
DER,ECB,16MB.txt,265.147,251.585
DER,ECB,16MB.txt,247.679,242.829
DER,ECB,16MB.txt,255.055,243.021
DER,ECB,16MB.txt,251.26,284.486
DER,ECB,16MB.txt,279.481,253.84
DER,ECB,16MB.txt,245.93,219.072
DER,ECB,16MB.txt,238.258,271.931
DER,ECB,16MB.txt,282.819,284.732
DER,ECB,16MB.txt,247.506,254.145
DER,ECB,16MB.txt,273.681,270.486
DER,ECB,16MB.txt,293.717,274.59
DER,ECB,16MB.txt,220.885,243.854
DER,ECB,16MB.txt,240.225,249.706
DER,ECB,16MB.txt,269.18,254.86
DER,ECB,16MB.txt,236.969,242.686
DER,ECB,16MB.txt,234.237,259.049
DER,ECB,16MB.txt,255.322,245.671
DER,ECB,16MB.txt,263.639,242.335
DER,ECB,16MB.txt,253.626,269.154
DER,ECB,16MB.txt,282.07,283.634
DER,ECB,16MB.txt,238.026,251.79
DER,ECB,16MB.txt,225.171,238.91
DER,ECB,16MB.txt,254.958,237.343
DER,ECB,16MB.txt,265.828,200.473
DER,ECB,16MB.txt,234.198,232.799
DER,ECB,16MB.txt,258.868,261.198
DER,ECB,16MB.txt,228.702,241.691
DER,ECB,16MB.txt,222.805,239.515
DER,ECB,16MB.txt,257.657,255.388
DER,ECB,16MB.txt,258.9,238.463
DER,ECB,16MB.txt,243.087,304.075
DER,ECB,16MB.txt,255.777,264.734
DER,ECB,16MB.txt,230.802,248.54
DER,ECB,16MB.txt,214.925,248.255
DER,ECB,16MB.txt,279.764,266.92
DER,ECB,16MB.txt,247.234,230.452
DER,ECB,16MB.txt,237.06,230.083
DER,ECB,16MB.txt,246.368,286.244
DER,ECB,16MB.txt,245.752,226.199
DER,ECB,16MB.txt,262.083,236.713
DER,ECB,16MB.txt,265.362,250.072
DER,ECB,16MB.txt,244.678,236.307
DER,ECB,16MB.txt,235.727,260.949
DER,ECB,16MB.txt,223.602,239.933
DER,ECB,16MB.txt,252.136,254.32
DER,ECB,16MB.txt,228.593,244.574
DER,ECB,16MB.txt,225.285,226.429
DER,ECB,16MB.txt,233.6,252.941
DER,ECB,16MB.txt,223.672,245.375
DER,ECB,16MB.txt,210.101,208.965
DER,ECB,16MB.txt,241.527,250.66
DER,ECB,16MB.txt,232.706,220.524
DER,ECB,16MB.txt,232.87,223.149
DER,ECB,16MB.txt,244.727,247.212
DER,ECB,16MB.txt,247.795,235.246
DER,ECB,16MB.txt,212.907,207.958
DER,ECB,16MB.txt,275.728,251.175
DER,ECB,16MB.txt,276.45,253.99
DER,ECB,16MB.txt,218.951,216.011
DER,ECB,16MB.txt,215.017,240.333
DER,ECB,16MB.txt,271.868,268.193
DER,ECB,16MB.txt,263.374,231.062
DER,ECB,16MB.txt,228.333,229.295
DER,ECB,16MB.txt,281.749,270.558
DER,ECB,16MB.txt,249.979,214.947
DER,ECB,16MB.txt,255.219,278.818
DER,ECB,16MB.txt,282.781,260.837
DER,ECB,16MB.txt,230.358,266.753
DER,ECB,16MB.txt,228.315,237.232
DER,ECB,16MB.txt,295.632,243.647
DER,ECB,16MB.txt,263.29,243.425
DER,ECB,16MB.txt,238.031,308.207
DER,ECB,16MB.txt,301.194,269.609
DER,ECB,16MB.txt,266.855,233.419
DER,ECB,16MB.txt,275.204,307.006
DER,ECB,16MB.txt,258.95,236.821
DER,ECB,16MB.txt,248.869,247.662
DER,ECB,16MB.txt,285.463,284.091
DER,ECB,16MB.txt,240.199,221.145
DER,ECB,16MB.txt,206.802,265.777
DER,ECB,16MB.txt,246.772,242.771
DER,ECB,16MB.txt,257.613,239.214
DER,ECB,16MB.txt,214.312,231.737
DER,ECB,16MB.txt,261.213,267.725
DER,ECB,16MB.txt,254.926,249.174
DER,ECB,16MB.txt,261.643,242.941
DER,ECB,1KB.txt,3.474,1.262
DER,ECB,1KB.txt,1.591,1.086
DER,ECB,1KB.txt,1.416,1.323
DER,ECB,1KB.txt,1.191,1.441
DER,ECB,1KB.txt,1.22,1.037
DER,ECB,1KB.txt,1.273,1.232
DER,ECB,1KB.txt,1.325,1.227
DER,ECB,1KB.txt,0.895,1.128
DER,ECB,1KB.txt,0.826,1.274
DER,ECB,1KB.txt,1.151,1.411
DER,ECB,1KB.txt,1.183,1.293
DER,ECB,1KB.txt,1.408,1.102
DER,ECB,1KB.txt,1.039,1.529
DER,ECB,1KB.txt,1.13,1.609
DER,ECB,1KB.txt,1.207,1.47
DER,ECB,1KB.txt,1.022,1.144
DER,ECB,1KB.txt,1.016,1.033
DER,ECB,1KB.txt,1.105,1.236
DER,ECB,1KB.txt,1.042,1.16
DER,ECB,1KB.txt,1.072,1.098
DER,ECB,1KB.txt,0.933,1.134
DER,ECB,1KB.txt,0.833,1.392
DER,ECB,1KB.txt,1.732,1.237
DER,ECB,1KB.txt,0.997,1.231
DER,ECB,1KB.txt,0.968,1.232
DER,ECB,1KB.txt,1.241,1.077
DER,ECB,1KB.txt,1.454,1.322
DER,ECB,1KB.txt,1.17,1.182
DER,ECB,1KB.txt,0.912,7.061
DER,ECB,1KB.txt,1.856,1.189
DER,ECB,1KB.txt,1.186,1.088
DER,ECB,1KB.txt,1.229,50.412
DER,ECB,1KB.txt,1.209,1.182
DER,ECB,1KB.txt,1.256,1.364
DER,ECB,1KB.txt,1.042,1.228
DER,ECB,1KB.txt,1.108,1.075
DER,ECB,1KB.txt,1.02,1.04
DER,ECB,1KB.txt,1.181,9.623
DER,ECB,1KB.txt,1.013,1.025
DER,ECB,1KB.txt,1.093,1.347
DER,ECB,1KB.txt,1.274,1.07
DER,ECB,1KB.txt,1.053,1.248
DER,ECB,1KB.txt,1.095,1.245
DER,ECB,1KB.txt,1.451,1.364
DER,ECB,1KB.txt,33.4,30.031
DER,ECB,1KB.txt,0.978,33.526
DER,ECB,1KB.txt,0.882,33.56
DER,ECB,1KB.txt,1.303,1.507
DER,ECB,1KB.txt,0.962,1.156
DER,ECB,1KB.txt,1.581,5.029
DER,ECB,1KB.txt,73.835,1.571
DER,ECB,1KB.txt,1.128,1.244
DER,ECB,1KB.txt,1.459,1.265
DER,ECB,1KB.txt,0.903,1.001
DER,ECB,1KB.txt,0.867,1.147
DER,ECB,1KB.txt,1.385,1.23
DER,ECB,1KB.txt,1.234,1.197
DER,ECB,1KB.txt,1.1,1.242
DER,ECB,1KB.txt,1.718,1.372
DER,ECB,1KB.txt,1.081,1.579
DER,ECB,1KB.txt,2.669,1.14
DER,ECB,1KB.txt,1.151,1.411
DER,ECB,1KB.txt,1.14,1.103
DER,ECB,1KB.txt,1.235,1.116
DER,ECB,1KB.txt,0.934,1.143
DER,ECB,1KB.txt,1.577,1.332
DER,ECB,1KB.txt,1.565,1.079
DER,ECB,1KB.txt,0.934,1.573
DER,ECB,1KB.txt,1.101,1.108
DER,ECB,1KB.txt,1.676,1.38
DER,ECB,1KB.txt,1.146,1.159
DER,ECB,1KB.txt,1.082,1.175
DER,ECB,1KB.txt,1.579,1.036
DER,ECB,1KB.txt,0.882,1.214
DER,ECB,1KB.txt,1.022,1.442
DER,ECB,1KB.txt,2.059,1.43
DER,ECB,1KB.txt,1.041,1.098
DER,ECB,1KB.txt,0.969,1.266
DER,ECB,1KB.txt,1.438,1.112
DER,ECB,1KB.txt,0.941,1.134
DER,ECB,1KB.txt,0.938,1.088
DER,ECB,1KB.txt,1.014,1.276
DER,ECB,1KB.txt,0.997,1.229
DER,ECB,1KB.txt,0.808,1.254
DER,ECB,1KB.txt,0.932,1.3
DER,ECB,1KB.txt,0.836,1.045
DER,ECB,1KB.txt,0.827,1.007
DER,ECB,1KB.txt,1,1.153
DER,ECB,1KB.txt,0.952,0.996
DER,ECB,1KB.txt,0.82,0.98
DER,ECB,1KB.txt,1.06,1.068
DER,ECB,1KB.txt,0.864,1.241
DER,ECB,1KB.txt,1.143,1.604
DER,ECB,1KB.txt,1.152,1.203
DER,ECB,1KB.txt,1.565,1.109
DER,ECB,1KB.txt,1.299,0.958
DER,ECB,1KB.txt,0.89,1.275
DER,ECB,1KB.txt,1.168,1.35
DER,ECB,1KB.txt,1.432,1.44
DER,ECB,1KB.txt,0.979,1.071
DER,ECB,1KB.txt,1.068,0.925
DER,ECB,1KB.txt,12.047,1.156
DER,ECB,1KB.txt,1.091,1.113
DER,ECB,1KB.txt,0.953,1.518
DER,ECB,1KB.txt,1.303,1.277
DER,ECB,1KB.txt,1.053,0.925
DER,ECB,1KB.txt,0.936,0.991
DER,ECB,1KB.txt,1.079,0.907
DER,ECB,1KB.txt,0.9,1.288
DER,ECB,1KB.txt,1.573,1.468
DER,ECB,1KB.txt,1.259,0.947
DER,ECB,1KB.txt,1.286,1.136
DER,ECB,1MB.txt,18.862,17.009
DER,ECB,1MB.txt,14.943,15.304
DER,ECB,1MB.txt,20.91,15.167
DER,ECB,1MB.txt,15.838,15.284
DER,ECB,1MB.txt,14.131,16.354
DER,ECB,1MB.txt,15.151,15.163
DER,ECB,1MB.txt,14.686,14.896
DER,ECB,1MB.txt,14.61,16.616
DER,ECB,1MB.txt,17.011,14.605
DER,ECB,1MB.txt,14.72,18.631
DER,ECB,1MB.txt,15.656,20.423
DER,ECB,1MB.txt,16.051,16.515
DER,ECB,1MB.txt,15.324,16.966
DER,ECB,1MB.txt,15.404,15.026
DER,ECB,1MB.txt,14.766,14.771
DER,ECB,1MB.txt,13.75,15.55
DER,ECB,1MB.txt,15.435,14.672
DER,ECB,1MB.txt,14.461,15.747
DER,ECB,1MB.txt,15.76,16.37
DER,ECB,1MB.txt,15.167,26.264
DER,ECB,1MB.txt,15.543,16.608
DER,ECB,1MB.txt,14.717,18.106
DER,ECB,1MB.txt,18.518,19.568
DER,ECB,1MB.txt,15.939,15.602
DER,ECB,1MB.txt,14.444,16.895
DER,ECB,1MB.txt,16.108,14.92
DER,ECB,1MB.txt,14.844,16.201
DER,ECB,1MB.txt,16.358,15.151
DER,ECB,1MB.txt,17.465,15.849
DER,ECB,1MB.txt,16.837,19.514
DER,ECB,1MB.txt,15.623,15.191
DER,ECB,1MB.txt,17.376,18.3
DER,ECB,1MB.txt,27.026,14.7
DER,ECB,1MB.txt,14.291,17.873
DER,ECB,1MB.txt,16.199,15.462
DER,ECB,1MB.txt,14.352,15.55
DER,ECB,1MB.txt,14.572,14.946
DER,ECB,1MB.txt,14.782,15.801
DER,ECB,1MB.txt,15.123,14.714
DER,ECB,1MB.txt,16.331,17.627
DER,ECB,1MB.txt,15.504,14.594
DER,ECB,1MB.txt,16.541,15.39
DER,ECB,1MB.txt,15.521,14.529
DER,ECB,1MB.txt,23.775,14.193
DER,ECB,1MB.txt,15.768,13.57
DER,ECB,1MB.txt,15.437,14.186
DER,ECB,1MB.txt,14.374,14.714
DER,ECB,1MB.txt,16.713,14.766
DER,ECB,1MB.txt,14.315,14.421
DER,ECB,1MB.txt,14.827,15.696
DER,ECB,1MB.txt,16.006,14.155
DER,ECB,1MB.txt,14.706,15.78
DER,ECB,1MB.txt,14.082,14.543
DER,ECB,1MB.txt,14.195,14.244
DER,ECB,1MB.txt,13.53,14.26
DER,ECB,1MB.txt,16.27,14.294
DER,ECB,1MB.txt,14.463,14.498
DER,ECB,1MB.txt,16.049,16.698
DER,ECB,1MB.txt,14.631,14.998
DER,ECB,1MB.txt,16.314,16.323
DER,ECB,1MB.txt,15.966,16.051
DER,ECB,1MB.txt,16.034,14.208
DER,ECB,1MB.txt,14.462,14.45
DER,ECB,1MB.txt,15.347,14.632
DER,ECB,1MB.txt,14.162,14.703
DER,ECB,1MB.txt,13.842,14.307
DER,ECB,1MB.txt,13.987,14.819
DER,ECB,1MB.txt,16.428,15.558
DER,ECB,1MB.txt,14.796,16.903
DER,ECB,1MB.txt,17.591,15.582
DER,ECB,1MB.txt,16.793,14.725
DER,ECB,1MB.txt,15.48,15.789
DER,ECB,1MB.txt,16.526,14.084
DER,ECB,1MB.txt,14.316,15.012
DER,ECB,1MB.txt,14.533,16.353
DER,ECB,1MB.txt,15.183,14.603
DER,ECB,1MB.txt,14.103,15.837
DER,ECB,1MB.txt,14.614,16.345
DER,ECB,1MB.txt,14.977,15.456
DER,ECB,1MB.txt,14.387,17.346
DER,ECB,1MB.txt,15.29,16.153
DER,ECB,1MB.txt,14.876,14.806
DER,ECB,1MB.txt,14.421,15.58
DER,ECB,1MB.txt,14.332,14.454
DER,ECB,1MB.txt,14.082,14.7
DER,ECB,1MB.txt,14.98,15.379
DER,ECB,1MB.txt,13.84,16.734
DER,ECB,1MB.txt,14.377,14.752
DER,ECB,1MB.txt,17.212,14.469
DER,ECB,1MB.txt,26.632,15.35
DER,ECB,1MB.txt,15.497,16.136
DER,ECB,1MB.txt,15.067,14.649
DER,ECB,1MB.txt,14.879,15.528
DER,ECB,1MB.txt,14.582,15.481
DER,ECB,1MB.txt,15.106,14.526
DER,ECB,1MB.txt,14.61,14.148
DER,ECB,1MB.txt,15.453,15.835
DER,ECB,1MB.txt,15.51,23.947
DER,ECB,1MB.txt,16.385,15.325
DER,ECB,1MB.txt,16.571,17.537
DER,ECB,1MB.txt,16.23,16.835
DER,ECB,1MB.txt,16.163,16.98
DER,ECB,1MB.txt,14.722,15.073
DER,ECB,1MB.txt,14.215,14.918
DER,ECB,1MB.txt,15.276,17.446
DER,ECB,1MB.txt,14.953,15.734
DER,ECB,1MB.txt,15.512,15.901
DER,ECB,1MB.txt,16.681,15.868
DER,ECB,1MB.txt,15.153,15.069
DER,ECB,1MB.txt,16.846,14.724
DER,ECB,1MB.txt,14.053,15.027
DER,ECB,1MB.txt,14.897,15.33
DER,ECB,256KB.txt,16.443,4.514
DER,ECB,256KB.txt,4.234,4.421
DER,ECB,256KB.txt,4.622,4.407
DER,ECB,256KB.txt,5.904,5.351
DER,ECB,256KB.txt,5.049,4.235
DER,ECB,256KB.txt,4.117,4.791
DER,ECB,256KB.txt,5.067,5.552
DER,ECB,256KB.txt,4.326,5.299
DER,ECB,256KB.txt,5.27,4.509
DER,ECB,256KB.txt,4.415,4.243
DER,ECB,256KB.txt,4.016,4.225
DER,ECB,256KB.txt,4.161,4.151
DER,ECB,256KB.txt,4.757,4.819
DER,ECB,256KB.txt,5.239,4.738
DER,ECB,256KB.txt,4.209,4.466
DER,ECB,256KB.txt,4.718,4.812
DER,ECB,256KB.txt,5.131,4.427
DER,ECB,256KB.txt,4.32,4.185
DER,ECB,256KB.txt,4.498,5.16
DER,ECB,256KB.txt,4.75,4.088
DER,ECB,256KB.txt,4.689,5.001
DER,ECB,256KB.txt,4.356,4.196
DER,ECB,256KB.txt,4.014,4.422
DER,ECB,256KB.txt,3.998,4.428
DER,ECB,256KB.txt,3.954,4.816
DER,ECB,256KB.txt,4.75,4.53
DER,ECB,256KB.txt,4.504,4.235
DER,ECB,256KB.txt,5.174,5.674
DER,ECB,256KB.txt,8.778,4.732
DER,ECB,256KB.txt,4.104,4.251
DER,ECB,256KB.txt,5.137,5.677
DER,ECB,256KB.txt,4.73,4.55
DER,ECB,256KB.txt,5.068,4.762
DER,ECB,256KB.txt,5.329,4.662
DER,ECB,256KB.txt,4.056,5.373
DER,ECB,256KB.txt,4.106,4.144
DER,ECB,256KB.txt,4.147,4.618
DER,ECB,256KB.txt,4.454,5.008
DER,ECB,256KB.txt,5.293,4.298
DER,ECB,256KB.txt,5.097,4.999
DER,ECB,256KB.txt,4.73,4.419
DER,ECB,256KB.txt,5.069,5.326
DER,ECB,256KB.txt,4.089,4.247
DER,ECB,256KB.txt,5.098,5.53
DER,ECB,256KB.txt,6.269,4.625
DER,ECB,256KB.txt,4.205,4.32
DER,ECB,256KB.txt,4.653,4.338
DER,ECB,256KB.txt,4.626,4.914
DER,ECB,256KB.txt,5.329,4.772
DER,ECB,256KB.txt,4.814,4.828
DER,ECB,256KB.txt,9.019,5.597
DER,ECB,256KB.txt,6.513,4.737
DER,ECB,256KB.txt,4.395,4.718
DER,ECB,256KB.txt,3.953,4.11
DER,ECB,256KB.txt,4.25,4.353
DER,ECB,256KB.txt,4.542,4.606
DER,ECB,256KB.txt,4.508,5.009
DER,ECB,256KB.txt,5.29,4.651
DER,ECB,256KB.txt,4.138,4.882
DER,ECB,256KB.txt,4.489,5.003
DER,ECB,256KB.txt,4.168,7.336
DER,ECB,256KB.txt,5.119,5.016
DER,ECB,256KB.txt,5.734,5.173
DER,ECB,256KB.txt,4.709,4.382
DER,ECB,256KB.txt,3.985,4.108
DER,ECB,256KB.txt,4.466,4.68
DER,ECB,256KB.txt,4.341,4.303
DER,ECB,256KB.txt,4.488,4.443
DER,ECB,256KB.txt,3.917,4.86
DER,ECB,256KB.txt,5.489,4.465
DER,ECB,256KB.txt,4.903,5.173
DER,ECB,256KB.txt,5.303,4.957
DER,ECB,256KB.txt,4.865,4.612
DER,ECB,256KB.txt,4.682,5.133
DER,ECB,256KB.txt,4.541,5.848
DER,ECB,256KB.txt,4.333,4.072
DER,ECB,256KB.txt,3.963,4.523
DER,ECB,256KB.txt,4.045,4.387
DER,ECB,256KB.txt,4.812,4.938
DER,ECB,256KB.txt,4.549,5.004
DER,ECB,256KB.txt,4.571,5.583
DER,ECB,256KB.txt,4.766,5.019
DER,ECB,256KB.txt,5.652,4.219
DER,ECB,256KB.txt,4.268,4.854
DER,ECB,256KB.txt,4.013,4.875
DER,ECB,256KB.txt,4.896,6.134
DER,ECB,256KB.txt,5.088,4.185
DER,ECB,256KB.txt,4.711,5.033
DER,ECB,256KB.txt,5.206,4.623
DER,ECB,256KB.txt,4.838,5.162
DER,ECB,256KB.txt,5.809,4.733
DER,ECB,256KB.txt,4.535,4.805
DER,ECB,256KB.txt,5.031,4.765
DER,ECB,256KB.txt,4.04,4.73
DER,ECB,256KB.txt,5.179,4.959
DER,ECB,256KB.txt,4.209,4.27
DER,ECB,256KB.txt,4.602,4.34
DER,ECB,256KB.txt,4.649,4.55
DER,ECB,256KB.txt,4.901,4.435
DER,ECB,256KB.txt,4.586,5.914
DER,ECB,256KB.txt,5.992,5.604
DER,ECB,256KB.txt,5.1,4.677
DER,ECB,256KB.txt,4.617,5.538
DER,ECB,256KB.txt,4.681,5.995
DER,ECB,256KB.txt,5.038,5.131
DER,ECB,256KB.txt,6.206,4.573
DER,ECB,256KB.txt,4.409,4.211
DER,ECB,256KB.txt,5.042,4.496
DER,ECB,256KB.txt,6.837,5.757
DER,ECB,256KB.txt,5.009,4.999
DER,ECB,256KB.txt,4.822,5.994
DER,ECB,256KB.txt,5.323,5.436
DER,ECB,512KB.txt,10.151,9.021
DER,ECB,512KB.txt,8.731,8.928
DER,ECB,512KB.txt,9.324,9.028
DER,ECB,512KB.txt,8.66,7.527
DER,ECB,512KB.txt,9.918,8.7
DER,ECB,512KB.txt,8.054,8.418
DER,ECB,512KB.txt,8.426,7.926
DER,ECB,512KB.txt,7.687,9.151
DER,ECB,512KB.txt,8.619,8.14
DER,ECB,512KB.txt,10.391,9.324
DER,ECB,512KB.txt,10.705,10.948
DER,ECB,512KB.txt,8.133,9.073
DER,ECB,512KB.txt,9.062,10.776
DER,ECB,512KB.txt,8.63,8.413
DER,ECB,512KB.txt,8.128,9.651
DER,ECB,512KB.txt,8.075,10.603
DER,ECB,512KB.txt,7.993,7.727
DER,ECB,512KB.txt,7.232,7.64
DER,ECB,512KB.txt,9.192,8.65
DER,ECB,512KB.txt,8.461,8.435
DER,ECB,512KB.txt,8.074,8.792
DER,ECB,512KB.txt,9.28,10.135
DER,ECB,512KB.txt,8.922,9.443
DER,ECB,512KB.txt,9.199,9.358
DER,ECB,512KB.txt,8.16,8.144
DER,ECB,512KB.txt,8.414,8.443
DER,ECB,512KB.txt,8.006,8.541
DER,ECB,512KB.txt,8.733,9.259
DER,ECB,512KB.txt,8.512,8.614
DER,ECB,512KB.txt,8.558,9.22
DER,ECB,512KB.txt,11.207,8.533
DER,ECB,512KB.txt,9.071,8.871
DER,ECB,512KB.txt,8.393,10.102
DER,ECB,512KB.txt,10.247,7.759
DER,ECB,512KB.txt,11.016,9.288
DER,ECB,512KB.txt,9.502,9.369
DER,ECB,512KB.txt,7.745,9
DER,ECB,512KB.txt,9.111,8.845
DER,ECB,512KB.txt,8.414,10.279
DER,ECB,512KB.txt,10.558,10.329
DER,ECB,512KB.txt,8.42,10.809
DER,ECB,512KB.txt,11.08,12.482
DER,ECB,512KB.txt,11.258,9.798
DER,ECB,512KB.txt,7.763,8.654
DER,ECB,512KB.txt,10.198,8.201
DER,ECB,512KB.txt,9.459,7.987
DER,ECB,512KB.txt,9.697,9.232
DER,ECB,512KB.txt,7.984,9.343
DER,ECB,512KB.txt,9.016,9.511
DER,ECB,512KB.txt,10.266,8.958
DER,ECB,512KB.txt,9.209,9.003
DER,ECB,512KB.txt,8.622,9.807
DER,ECB,512KB.txt,10.85,9.532
DER,ECB,512KB.txt,8.209,7.664
DER,ECB,512KB.txt,8.458,8.815
DER,ECB,512KB.txt,9.064,10.621
DER,ECB,512KB.txt,9.838,8.673
DER,ECB,512KB.txt,8.246,8.609
DER,ECB,512KB.txt,9.018,8.846
DER,ECB,512KB.txt,8.24,10.671
DER,ECB,512KB.txt,7.745,7.733
DER,ECB,512KB.txt,8.338,7.893
DER,ECB,512KB.txt,7.565,9.498
DER,ECB,512KB.txt,7.973,9.929
DER,ECB,512KB.txt,9.339,8.874
DER,ECB,512KB.txt,8.838,9.759
DER,ECB,512KB.txt,8.419,9.681
DER,ECB,512KB.txt,39.585,10.386
DER,ECB,512KB.txt,9.035,10.02
DER,ECB,512KB.txt,14.074,8.691
DER,ECB,512KB.txt,8.113,8.094
DER,ECB,512KB.txt,8.195,10.364
DER,ECB,512KB.txt,9.759,8.795
DER,ECB,512KB.txt,7.719,8.814
DER,ECB,512KB.txt,8.552,9.63
DER,ECB,512KB.txt,9.59,9.59
DER,ECB,512KB.txt,9.289,8.513
DER,ECB,512KB.txt,9.664,8.677
DER,ECB,512KB.txt,9.49,9.123
DER,ECB,512KB.txt,11.441,9.381
DER,ECB,512KB.txt,10.157,8.922
DER,ECB,512KB.txt,8.581,9.598
DER,ECB,512KB.txt,8.537,11.489
DER,ECB,512KB.txt,8.506,10.96
DER,ECB,512KB.txt,9.209,22.258
DER,ECB,512KB.txt,8.93,10.491
DER,ECB,512KB.txt,10.087,11.012
DER,ECB,512KB.txt,9.514,10.214
DER,ECB,512KB.txt,10.72,13.31
DER,ECB,512KB.txt,10.169,10.004
DER,ECB,512KB.txt,9.09,12.234
DER,ECB,512KB.txt,12.042,8.506
DER,ECB,512KB.txt,10.246,12.008
DER,ECB,512KB.txt,8.373,8.744
DER,ECB,512KB.txt,8.787,10.056
DER,ECB,512KB.txt,9.295,8.949
DER,ECB,512KB.txt,8.682,8.054
DER,ECB,512KB.txt,9.326,9.893
DER,ECB,512KB.txt,7.997,7.996
DER,ECB,512KB.txt,8.665,9.064
DER,ECB,512KB.txt,9.786,10.196
DER,ECB,512KB.txt,9.73,8.619
DER,ECB,512KB.txt,9.301,9.702
DER,ECB,512KB.txt,12.366,10.456
DER,ECB,512KB.txt,9.559,9.529
DER,ECB,512KB.txt,9.261,9.228
DER,ECB,512KB.txt,10.769,10.444
DER,ECB,512KB.txt,9.2,9.512
DER,ECB,512KB.txt,10.033,9.766
DER,ECB,512KB.txt,10.349,9.832
DER,ECB,512KB.txt,10.684,9.35
DER,ECB,512KB.txt,9.947,8.978
DER,ECB,8MB.txt,652.198,194.443
DER,ECB,8MB.txt,144.469,135.724
DER,ECB,8MB.txt,126.499,120.432
DER,ECB,8MB.txt,121.02,133.398
DER,ECB,8MB.txt,126.836,115.661
DER,ECB,8MB.txt,106.226,110.078
DER,ECB,8MB.txt,123.746,123.977
DER,ECB,8MB.txt,120.502,111.793
DER,ECB,8MB.txt,112.797,116.539
DER,ECB,8MB.txt,114.268,114.936
DER,ECB,8MB.txt,107.063,107.495
DER,ECB,8MB.txt,109.635,122.207
DER,ECB,8MB.txt,114.026,122.103
DER,ECB,8MB.txt,129.128,113.774
DER,ECB,8MB.txt,112.005,106.664
DER,ECB,8MB.txt,123.269,109.41
DER,ECB,8MB.txt,110.082,120.339
DER,ECB,8MB.txt,111.551,122.393
DER,ECB,8MB.txt,132.387,130.359
DER,ECB,8MB.txt,115.261,109.999
DER,ECB,8MB.txt,112.211,117.16
DER,ECB,8MB.txt,126.349,123.61
DER,ECB,8MB.txt,137.542,115.163
DER,ECB,8MB.txt,114.633,136.961
DER,ECB,8MB.txt,124.674,118.439
DER,ECB,8MB.txt,117.052,116.35
DER,ECB,8MB.txt,122.203,125.681
DER,ECB,8MB.txt,128.766,138.946
DER,ECB,8MB.txt,124.038,135.444
DER,ECB,8MB.txt,127.786,136.584
DER,ECB,8MB.txt,125.765,171.831
DER,ECB,8MB.txt,188.196,148.075
DER,ECB,8MB.txt,132.06,137.964
DER,ECB,8MB.txt,141.052,131.937
DER,ECB,8MB.txt,121.466,125.624
DER,ECB,8MB.txt,118.86,114.569
DER,ECB,8MB.txt,117.401,117.61
DER,ECB,8MB.txt,119.592,131.241
DER,ECB,8MB.txt,120.848,151.077
DER,ECB,8MB.txt,132.858,127.456
DER,ECB,8MB.txt,129.335,110.291
DER,ECB,8MB.txt,125.849,127.274
DER,ECB,8MB.txt,115.23,138.226
DER,ECB,8MB.txt,144.069,133.136
DER,ECB,8MB.txt,144.025,142.131
DER,ECB,8MB.txt,123.49,147.638
DER,ECB,8MB.txt,104.247,111.093
DER,ECB,8MB.txt,122.286,124.596
DER,ECB,8MB.txt,134.173,130.961
DER,ECB,8MB.txt,137.505,125.696
DER,ECB,8MB.txt,113.746,105.813
DER,ECB,8MB.txt,108.556,116.453
DER,ECB,8MB.txt,111.645,116.239
DER,ECB,8MB.txt,129.115,137.388
DER,ECB,8MB.txt,122.719,115.489
DER,ECB,8MB.txt,116.396,125.31
DER,ECB,8MB.txt,111.441,124.833
DER,ECB,8MB.txt,137.911,130.574
DER,ECB,8MB.txt,135.016,136.707
DER,ECB,8MB.txt,107.905,105.65
DER,ECB,8MB.txt,118.931,104.806
DER,ECB,8MB.txt,134.168,127.035
DER,ECB,8MB.txt,120.767,122.028
DER,ECB,8MB.txt,132.485,110.266
DER,ECB,8MB.txt,120.329,109.751
DER,ECB,8MB.txt,114.847,121.26
DER,ECB,8MB.txt,118.54,114.466
DER,ECB,8MB.txt,122.297,145.129
DER,ECB,8MB.txt,122.757,124.856
DER,ECB,8MB.txt,118.168,119.303
DER,ECB,8MB.txt,120.549,117.519
DER,ECB,8MB.txt,119.232,131.623
DER,ECB,8MB.txt,128.322,139.33
DER,ECB,8MB.txt,113.51,108.929
DER,ECB,8MB.txt,125.122,117.755
