KeySize,File,Encryption_Time,Decryption_Time
128,1KB.txt,2.853,3.37
128,1KB.txt,2.549,3.044
128,1KB.txt,2.367,2.629
128,1KB.txt,2.39,2.67
128,1KB.txt,3.324,2.516
128,1KB.txt,2.427,2.415
128,1KB.txt,2.48,2.386
128,1KB.txt,2.461,2.499
128,1KB.txt,2.307,2.587
128,1KB.txt,2.563,2.631
128,1KB.txt,2.349,2.408
128,1KB.txt,3.082,2.428
128,1KB.txt,2.622,2.343
128,1KB.txt,2.439,1.94
128,1KB.txt,2.499,2.507
128,1KB.txt,2.591,2.311
128,1KB.txt,2.406,2.457
128,1KB.txt,2.565,2.4
128,1KB.txt,2.684,2.319
128,1KB.txt,2.583,2.454
128,1KB.txt,2.343,2.762
128,1KB.txt,2.412,2.301
128,1KB.txt,2.368,2.495
128,1KB.txt,2.435,2.541
128,1KB.txt,2.443,2.432
128,1KB.txt,2.671,2.375
128,1KB.txt,2.461,2.72
128,1KB.txt,2.563,2.313
128,1KB.txt,2.32,2.547
128,1KB.txt,4.754,1.469
128,1KB.txt,2.702,2.47
128,1KB.txt,2.8,2.747
128,1KB.txt,3.046,2.528
128,1KB.txt,2.621,2.596
128,1KB.txt,2.659,1.418
128,1KB.txt,2.53,2.61
128,1KB.txt,2.707,2.727
128,1KB.txt,2.962,2.413
128,1KB.txt,2.762,1.375
128,1KB.txt,2.801,2.492
128,1KB.txt,2.616,3.008
128,1KB.txt,2.656,2.463
128,1KB.txt,2.61,2.325
128,1KB.txt,3.388,2.509
128,1KB.txt,2.224,4.512
128,1KB.txt,3.703,2.419
128,1KB.txt,4.671,2.861
128,1KB.txt,2.768,2.622
128,1KB.txt,2.692,2.345
128,1KB.txt,2.666,2.242
128,1KB.txt,3.627,2.332
128,1KB.txt,2.9,2.386
128,1KB.txt,2.712,2.402
128,1KB.txt,2.968,2.38
128,1KB.txt,2.771,2.934
128,1KB.txt,2.618,2.401
128,1KB.txt,2.597,2.297
128,1KB.txt,2.7,2.314
128,1KB.txt,2.458,2.287
128,1KB.txt,2.557,2.208
128,1KB.txt,2.433,2.37
128,1KB.txt,1.704,1.688
128,1KB.txt,3.093,2.727
128,1KB.txt,1.862,3.369
128,1KB.txt,2.659,2.285
128,1KB.txt,2.569,2.28
128,1KB.txt,2.509,2.564
128,1KB.txt,2.439,2.216
128,1KB.txt,2.521,2.505
128,1KB.txt,3.854,2.261
128,1KB.txt,2.611,3.437
128,1KB.txt,2.508,2.408
128,1KB.txt,2.981,5.066
128,1KB.txt,2.533,2.419
128,1KB.txt,3.559,2.244
128,1KB.txt,2.464,2.416
128,1KB.txt,2.644,2.244
128,1KB.txt,2.671,2.856
128,1KB.txt,2.549,2.364
128,1KB.txt,2.498,2.308
128,1KB.txt,2.58,2.297
128,1KB.txt,2.788,2.394
128,1KB.txt,2.747,2.493
128,1KB.txt,4.282,2.859
128,1KB.txt,3.067,3.194
128,1KB.txt,3.825,1.944
128,1KB.txt,2.113,1.618
128,1KB.txt,2.18,1.614
128,1KB.txt,1.855,1.657
128,1KB.txt,1.676,2.015
128,1KB.txt,1.581,2.132
128,1KB.txt,1.751,1.442
128,1KB.txt,2.714,1.527
128,1KB.txt,2.15,2.413
128,1KB.txt,2.57,2.899
128,1KB.txt,2.449,2.732
128,1KB.txt,2.49,2.555
128,1KB.txt,2.445,2.279
128,1KB.txt,2.321,2.449
128,1KB.txt,2.803,2.707
128,1KB.txt,2.408,3.525
128,1KB.txt,2.149,1.671
128,1KB.txt,2.492,3.45
128,1KB.txt,2.578,2.202
128,1KB.txt,2.553,2.454
128,1KB.txt,2.601,2.266
128,1KB.txt,2.533,2.422
128,1KB.txt,3.362,2.346
128,1KB.txt,2.884,2.302
128,1KB.txt,2.852,2.262
128,1KB.txt,2.587,2.231
128,1KB.txt,4.801,2.553
128,1KB.txt,2.529,2.503
128,1KB.txt,2.649,2.574
128,1KB.txt,2.998,2.417
128,1KB.txt,2.473,2.267
128,1KB.txt,1.838,2.318
128,1KB.txt,3.044,3.068
128,1KB.txt,2.479,2.385
128,1KB.txt,2.436,2.712
128,1KB.txt,4.033,2.874
128,1KB.txt,2.698,2.607
128,1KB.txt,2.624,2.96
128,1KB.txt,1.505,2.682
128,1KB.txt,2.892,2.688
128,1KB.txt,2.798,3.336
