KeySize,File,Encryption_Time,Decryption_Time
128,1KB.txt,0.219,0.219
128,1KB.txt,0.262,0.211
128,1KB.txt,0.212,0.239
128,1KB.txt,0.233,0.22
128,1KB.txt,0.304,0.248
128,1KB.txt,0.237,0.293
128,1KB.txt,0.223,0.261
128,1KB.txt,0.238,0.211
128,1KB.txt,0.216,0.23
128,1KB.txt,0.232,0.249
128,1KB.txt,0.244,0.232
128,1KB.txt,0.234,0.236
128,1KB.txt,0.222,0.243
128,1KB.txt,0.242,0.215
128,1KB.txt,0.213,0.254
128,1KB.txt,0.218,0.21
128,1KB.txt,0.243,0.231
128,1KB.txt,0.243,0.241
128,1KB.txt,0.225,0.37
128,1KB.txt,0.221,0.223
128,1KB.txt,0.25,0.245
128,1KB.txt,0.227,0.273
128,1KB.txt,0.281,0.24
128,1KB.txt,0.263,0.212
128,1KB.txt,0.231,0.241
128,1KB.txt,0.227,0.235
128,1KB.txt,0.257,0.236
128,1KB.txt,0.224,0.279
128,1KB.txt,0.226,0.223
128,1KB.txt,0.246,0.22
128,1KB.txt,0.229,0.289
128,1KB.txt,0.221,0.214
128,1KB.txt,0.245,0.218
128,1KB.txt,0.229,0.232
128,1KB.txt,0.221,0.222
128,1KB.txt,0.242,0.223
128,1KB.txt,0.228,0.248
128,1KB.txt,0.228,0.229
128,1KB.txt,0.243,0.222
128,1KB.txt,0.249,0.258
128,1KB.txt,0.214,0.221
128,1KB.txt,0.215,0.218
128,1KB.txt,0.214,0.234
128,1KB.txt,0.216,0.223
128,1KB.txt,0.228,0.22
128,1KB.txt,0.234,0.248
128,1KB.txt,0.207,0.204
128,1KB.txt,0.224,0.239
128,1KB.txt,0.25,0.257
128,1KB.txt,0.209,0.274
128,1KB.txt,0.234,0.223
128,1KB.txt,0.253,0.227
128,1KB.txt,0.221,0.23
128,1KB.txt,0.219,0.218
128,1KB.txt,0.261,0.249
128,1KB.txt,0.222,0.258
128,1KB.txt,0.219,0.222
128,1KB.txt,0.293,0.251
128,1KB.txt,0.223,0.245
128,1KB.txt,0.225,0.239
128,1KB.txt,0.233,0.225
128,1KB.txt,0.211,0.26
128,1KB.txt,0.376,0.232
128,1KB.txt,0.27,0.239
128,1KB.txt,0.247,0.24
128,1KB.txt,0.226,0.223
128,1KB.txt,0.279,0.217
128,1KB.txt,0.219,0.249
128,1KB.txt,0.214,0.242
128,1KB.txt,0.247,0.221
128,1KB.txt,0.222,0.245
128,1KB.txt,0.211,0.216
128,1KB.txt,0.239,0.216
128,1KB.txt,0.216,0.254
128,1KB.txt,0.229,0.23
128,1KB.txt,0.25,0.209
128,1KB.txt,0.225,0.241
128,1KB.txt,0.225,0.285
128,1KB.txt,0.248,0.22
128,1KB.txt,0.262,0.23
128,1KB.txt,0.224,0.243
128,1KB.txt,0.239,0.224
128,1KB.txt,0.244,0.211
128,1KB.txt,0.236,0.249
128,1KB.txt,0.236,0.216
128,1KB.txt,0.286,0.228
128,1KB.txt,0.233,0.245
128,1KB.txt,0.228,0.222
128,1KB.txt,0.235,0.222
128,1KB.txt,0.222,0.264
128,1KB.txt,0.257,0.218
128,1KB.txt,0.234,0.221
128,1KB.txt,0.218,0.284
128,1KB.txt,0.226,0.216
128,1KB.txt,0.249,0.221
128,1KB.txt,0.234,0.271
128,1KB.txt,0.226,0.231
128,1KB.txt,0.259,0.217
128,1KB.txt,0.22,0.237
128,1KB.txt,0.43,0.3
128,1KB.txt,0.228,0.219
128,1KB.txt,0.271,0.24
128,1KB.txt,0.226,0.275
128,1KB.txt,0.247,0.224
128,1KB.txt,0.239,0.228
128,1KB.txt,0.226,0.259
128,1KB.txt,0.229,0.213
128,1KB.txt,0.27,0.248
128,1KB.txt,0.222,0.26
128,1KB.txt,0.231,0.239
128,1KB.txt,0.247,0.239
128,1KB.txt,0.232,0.293
128,1KB.txt,0.234,0.226
128,1KB.txt,0.235,0.227
128,1KB.txt,0.235,0.234
128,1KB.txt,0.222,0.224
128,1KB.txt,0.249,0.234
128,1KB.txt,0.243,0.247
128,1KB.txt,0.216,0.223
128,1KB.txt,0.244,0.229
128,1KB.txt,0.229,0.249
128,1KB.txt,0.227,0.255
128,1KB.txt,0.251,0.215
128,1KB.txt,0.294,0.224
128,1KB.txt,0.226,0.284
128,1KB.txt,0.278,0.264
128,1KB.txt,0.309,0.245
128,1KB.txt,0.237,0.263
128,1KB.txt,0.246,0.269
128,1KB.txt,0.275,0.234
128,1KB.txt,0.316,0.243
128,1KB.txt,0.271,0.268
128,1KB.txt,0.249,0.285
128,1KB.txt,0.256,0.241
128,1KB.txt,0.269,0.22
128,1KB.txt,0.239,0.251
128,1KB.txt,0.248,0.351
128,1KB.txt,0.255,0.232
128,1KB.txt,0.311,0.255
128,1KB.txt,0.242,0.274
128,1KB.txt,0.217,0.264
128,1KB.txt,0.253,0.264
128,1KB.txt,0.28,0.318
128,1KB.txt,0.276,0.246
128,1KB.txt,0.26,0.322
128,1KB.txt,0.22,0.261
128,1KB.txt,0.248,0.223
128,1KB.txt,0.24,0.264
128,1KB.txt,0.253,0.248
128,1KB.txt,0.261,0.228
128,1KB.txt,0.265,0.247
128,1KB.txt,0.225,0.227
128,1KB.txt,0.258,0.215
128,1KB.txt,0.246,0.254
128,1KB.txt,0.23,0.257
128,1KB.txt,0.218,0.22
128,1KB.txt,0.252,0.221
128,1KB.txt,0.223,0.244
128,1KB.txt,0.239,0.225
128,1KB.txt,0.241,0.229
128,1KB.txt,0.225,0.237
128,1KB.txt,0.221,0.234
128,1KB.txt,0.28,0.224
128,1KB.txt,0.237,0.256
128,1KB.txt,0.233,0.231
128,1KB.txt,0.256,0.224
128,1KB.txt,0.235,0.237
128,1KB.txt,0.225,0.216
128,1KB.txt,0.267,0.213
128,1KB.txt,0.209,0.249
128,1KB.txt,0.201,0.418
128,1KB.txt,0.273,0.229
128,1KB.txt,0.244,0.263
128,1KB.txt,0.224,0.257
128,1KB.txt,0.231,0.225
128,1KB.txt,0.248,0.251
128,1KB.txt,0.254,0.25
128,1KB.txt,0.226,0.226
128,1KB.txt,0.238,0.225
128,1KB.txt,0.215,0.278
128,1KB.txt,0.226,0.241
128,1KB.txt,0.235,0.214
128,1KB.txt,0.233,0.239
128,1KB.txt,0.227,0.225
128,1KB.txt,0.272,0.221
128,1KB.txt,0.239,0.241
128,1KB.txt,0.242,0.247
128,1KB.txt,0.239,0.243
128,1KB.txt,0.231,0.247
128,1KB.txt,0.232,0.232
128,1KB.txt,0.257,0.228
128,1KB.txt,0.239,0.257
128,1KB.txt,0.23,0.243
128,1KB.txt,0.28,0.236
128,1KB.txt,0.236,0.261
128,1KB.txt,0.226,0.258
128,1KB.txt,0.219,0.236
128,1KB.txt,0.254,0.237
128,1KB.txt,0.235,0.271
128,1KB.txt,0.237,0.235
128,1KB.txt,0.287,0.244
128,1KB.txt,0.248,0.274
128,1KB.txt,0.263,0.242
128,1KB.txt,0.251,0.23
128,1KB.txt,0.254,0.27
128,1KB.txt,0.217,0.291
128,1KB.txt,0.315,0.342
128,1KB.txt,0.279,0.249
128,1KB.txt,0.259,0.276
128,1KB.txt,0.259,0.27
128,1KB.txt,0.274,0.25
128,1KB.txt,0.279,0.225
128,1KB.txt,0.256,0.264
128,1KB.txt,0.297,0.302
128,1KB.txt,0.244,0.284
128,1KB.txt,0.273,0.253
128,1KB.txt,0.263,0.237
128,1KB.txt,0.307,0.278
128,1KB.txt,0.261,0.281
128,1KB.txt,0.275,0.261
128,1KB.txt,0.275,0.299
128,1KB.txt,0.275,0.257
128,1KB.txt,0.236,0.231
128,1KB.txt,0.279,0.22
128,1MB.txt,3.359,2.01
128,1MB.txt,2.345,1.633
128,1MB.txt,2.421,1.598
128,1MB.txt,2.489,2.006
128,1MB.txt,2.444,1.555
128,1MB.txt,2.319,1.586
128,1MB.txt,2.369,1.774
128,1MB.txt,2.988,2.97
128,1MB.txt,2.36,1.645
128,1MB.txt,2.356,1.638
128,1MB.txt,2.342,1.557
128,1MB.txt,2.363,1.7
128,1MB.txt,2.271,1.599
128,1MB.txt,2.284,1.584
128,1MB.txt,2.332,1.551
128,1MB.txt,2.282,1.589
128,1MB.txt,2.337,1.75
128,1MB.txt,2.312,1.63
128,1MB.txt,2.336,1.537
128,1MB.txt,2.309,1.66
128,1MB.txt,2.361,1.619
128,1MB.txt,2.955,1.636
128,1MB.txt,2.36,1.53
128,1MB.txt,2.338,1.632
128,1MB.txt,2.934,1.579
128,1MB.txt,2.355,1.593
128,1MB.txt,2.535,1.915
128,1MB.txt,2.526,1.565
128,1MB.txt,2.357,1.554
128,1MB.txt,2.343,1.582
128,1MB.txt,2.638,1.616
128,1MB.txt,2.375,5.969
128,1MB.txt,2.584,1.624
128,1MB.txt,2.776,1.756
128,1MB.txt,2.647,1.588
128,1MB.txt,2.476,5.178
128,1MB.txt,2.472,1.611
128,1MB.txt,2.325,1.563
128,1MB.txt,2.458,1.757
128,1MB.txt,2.574,1.731
128,1MB.txt,2.924,1.736
128,1MB.txt,2.543,1.638
128,1MB.txt,2.472,1.554
128,1MB.txt,2.349,1.571
128,1MB.txt,2.337,1.555
128,1MB.txt,2.285,1.534
128,1MB.txt,2.315,1.533
128,1MB.txt,2.301,1.537
128,1MB.txt,2.279,1.72
128,1MB.txt,2.288,1.538
128,1MB.txt,2.385,1.584
128,1MB.txt,2.306,1.554
128,1MB.txt,2.315,1.557
128,1MB.txt,2.349,1.54
128,1MB.txt,2.371,1.543
128,1MB.txt,2.648,1.57
128,1MB.txt,2.46,1.575
128,1MB.txt,2.441,1.551
128,1MB.txt,2.337,1.548
128,1MB.txt,2.323,1.548
128,1MB.txt,2.336,1.571
128,1MB.txt,2.309,1.556
128,1MB.txt,2.28,1.762
128,1MB.txt,2.309,1.988
128,1MB.txt,2.432,1.858
128,1MB.txt,2.367,1.776
128,1MB.txt,2.371,1.722
128,1MB.txt,2.302,1.533
128,1MB.txt,2.309,1.488
128,1MB.txt,2.32,1.529
128,1MB.txt,2.472,1.584
128,1MB.txt,2.302,1.6
128,1MB.txt,3.462,2.721
128,1MB.txt,2.359,1.598
128,1MB.txt,2.342,1.531
128,1MB.txt,2.558,1.58
128,1MB.txt,5.826,1.679
128,1MB.txt,2.357,1.581
128,1MB.txt,2.419,1.926
128,1MB.txt,2.473,2.094
128,1MB.txt,2.587,1.789
128,1MB.txt,3,1.69
128,1MB.txt,2.501,1.58
128,1MB.txt,2.419,1.538
128,1MB.txt,2.278,1.546
128,1MB.txt,2.304,1.565
128,1MB.txt,2.307,1.566
128,1MB.txt,2.311,1.662
128,1MB.txt,2.324,1.556
128,1MB.txt,2.276,1.827
128,1MB.txt,2.3,1.52
128,1MB.txt,2.309,1.54
128,1MB.txt,2.459,1.589
128,1MB.txt,2.312,1.645
128,1MB.txt,2.476,1.551
128,1MB.txt,2.356,1.546
128,1MB.txt,2.314,1.542
128,1MB.txt,2.4,1.537
128,1MB.txt,2.42,1.52
128,1MB.txt,6.41,1.627
128,1MB.txt,2.411,1.542
128,1MB.txt,2.385,1.586
128,1MB.txt,2.713,1.57
128,1MB.txt,2.348,1.595
128,1MB.txt,2.304,1.567
128,1MB.txt,2.422,1.606
128,1MB.txt,2.308,1.56
128,1MB.txt,2.287,1.539
128,1MB.txt,2.355,1.616
128,1MB.txt,2.309,1.602
128,1MB.txt,2.277,1.529
128,1MB.txt,2.324,1.684
128,1MB.txt,2.343,1.546
128,1MB.txt,2.336,1.561
128,1MB.txt,2.317,1.607
128,1MB.txt,2.848,1.717
128,1MB.txt,2.782,1.598
128,1MB.txt,2.307,1.589
128,1MB.txt,2.316,1.548
128,1MB.txt,2.541,1.585
128,1MB.txt,2.42,1.582
128,1MB.txt,2.556,1.55
128,1MB.txt,2.312,1.596
128,1MB.txt,2.318,1.565
128,1MB.txt,2.315,1.552
128,1MB.txt,2.284,1.66
128,1MB.txt,2.324,1.619
128,1MB.txt,2.293,1.617
128,1MB.txt,2.313,1.621
128,1MB.txt,2.378,1.62
128,1MB.txt,2.309,1.553
128,1MB.txt,2.327,1.556
128,1MB.txt,2.313,1.55
128,1MB.txt,2.33,1.534
128,1MB.txt,2.313,1.536
128,1MB.txt,2.573,1.585
128,1MB.txt,2.481,1.599
128,1MB.txt,2.427,1.521
128,1MB.txt,2.311,1.566
128,1MB.txt,2.318,1.588
128,1MB.txt,2.346,1.566
128,1MB.txt,2.335,1.75
128,1MB.txt,2.871,1.613
128,1MB.txt,2.47,1.72
128,1MB.txt,2.443,1.934
128,1MB.txt,2.338,1.579
128,1MB.txt,2.449,1.75
128,1MB.txt,2.261,1.498
128,1MB.txt,2.269,1.488
128,1MB.txt,2.305,2.695
128,1MB.txt,2.634,2.166
128,1MB.txt,2.509,1.619
128,1MB.txt,3.172,1.707
128,1MB.txt,2.343,1.651
128,1MB.txt,2.324,1.672
128,1MB.txt,2.512,1.62
128,1MB.txt,2.446,2.039
128,1MB.txt,3.974,1.676
128,1MB.txt,2.453,1.548
128,1MB.txt,2.457,1.517
128,1MB.txt,2.272,1.535
128,1MB.txt,2.302,1.516
128,1MB.txt,2.316,1.572
128,1MB.txt,2.345,1.536
128,1MB.txt,2.283,1.803
128,1MB.txt,2.379,1.844
128,1MB.txt,2.482,1.669
128,1MB.txt,2.392,1.538
128,1MB.txt,2.478,1.72
128,1MB.txt,2.457,1.531
128,1MB.txt,2.368,1.547
128,1MB.txt,2.366,1.54
128,1MB.txt,2.336,1.544
128,1MB.txt,2.297,1.493
128,1MB.txt,2.316,1.527
128,1MB.txt,2.448,1.523
128,1MB.txt,2.434,1.609
128,1MB.txt,2.32,1.715
128,1MB.txt,2.94,1.776
128,1MB.txt,2.809,1.745
128,1MB.txt,2.477,1.524
128,1MB.txt,2.44,1.711
128,1MB.txt,2.707,2.453
128,1MB.txt,2.876,2.616
128,1MB.txt,2.861,1.684
128,1MB.txt,2.411,1.685
128,1MB.txt,2.561,2.784
128,1MB.txt,2.662,1.886
128,1MB.txt,2.531,2.124
128,1MB.txt,2.463,1.811
128,1MB.txt,2.563,1.713
128,1MB.txt,2.761,1.862
128,1MB.txt,2.478,1.725
128,1MB.txt,2.436,1.842
128,1MB.txt,2.418,1.623
128,1MB.txt,2.419,2.036
128,1MB.txt,2.431,1.799
128,1MB.txt,2.37,1.824
128,1MB.txt,2.506,1.778
128,1MB.txt,2.533,1.88
128,1MB.txt,2.454,1.727
128,1MB.txt,2.488,1.7
128,1MB.txt,3.188,1.706
128,1MB.txt,2.688,1.66
128,1MB.txt,2.479,2.237
128,1MB.txt,3.105,1.78
128,1MB.txt,2.336,1.536
128,1MB.txt,2.393,1.593
128,1MB.txt,2.485,1.568
128,1MB.txt,2.48,1.584
128,1MB.txt,2.405,1.562
128,1MB.txt,2.308,1.577
128,1MB.txt,2.287,1.565
128,1MB.txt,2.388,1.568
128,1MB.txt,2.318,1.584
128,1MB.txt,2.283,1.557
128,1MB.txt,2.391,1.733
128,1MB.txt,2.437,1.795
128,1MB.txt,2.3,2.648
128,1MB.txt,2.451,2.146
128,1MB.txt,2.376,1.562
128,1MB.txt,2.317,1.549
128,1MB.txt,2.347,1.498
128,1MB.txt,2.319,1.543
128,1MB.txt,2.379,1.595
128,1MB.txt,2.304,1.536
128,1MB.txt,2.288,1.546
128,1MB.txt,2.371,1.531
128,1MB.txt,2.345,1.526
128,1MB.txt,2.35,1.539
128,1MB.txt,2.341,1.572
128,1MB.txt,2.314,1.557
128,1MB.txt,2.3,1.6
128,1MB.txt,2.344,1.601
128,1MB.txt,2.319,1.617
128,1MB.txt,2.285,1.646
128,1MB.txt,2.282,1.57
128,1MB.txt,2.353,1.552
128,1MB.txt,2.303,1.642
128,1MB.txt,2.297,1.555
128,1MB.txt,2.317,1.534
128,1MB.txt,2.328,1.517
128,1MB.txt,2.553,1.536
128,1MB.txt,2.42,1.553
128,1MB.txt,2.395,1.514
128,1MB.txt,2.299,1.529
128,1MB.txt,2.285,1.554
128,1MB.txt,2.326,1.556
128,1MB.txt,2.312,1.531
128,1MB.txt,2.275,1.702
128,1MB.txt,2.3,1.592
128,1MB.txt,2.279,1.606
128,1MB.txt,2.307,1.513
128,1MB.txt,2.312,1.562
128,1MB.txt,2.311,1.536
128,1MB.txt,2.304,1.536
128,1MB.txt,2.447,1.53
128,1MB.txt,2.39,1.76
128,1MB.txt,3.432,1.55
128,1MB.txt,2.406,1.543
128,1MB.txt,2.279,1.766
128,1MB.txt,2.428,1.558
